clip_id,group,scale,n_points,n_raw,n_dil,n_dilation_only
2013_05_28_drive_0006_sync_008955,86,20.37293492205654,308671,17856,104298,86442
2013_05_28_drive_0006_sync_008960,86,19.984850425360154,316731,19485,100868,81383
2013_05_28_drive_0006_sync_008965,86,19.722742539294817,318503,19170,90703,71533
2013_05_28_drive_0006_sync_008970,86,19.944546792715045,320724,19259,97665,78406
2013_05_28_drive_0006_sync_008975,86,19.515392792272127,321521,19334,93627,74293
2013_05_28_drive_0006_sync_008980,86,19.525094152483906,308243,17171,81029,63858
2013_05_28_drive_0006_sync_008985,86,21.00052545144896,304493,19786,113930,94144
2013_05_28_drive_0006_sync_008990,86,21.090806952361564,302993,22437,118350,95913
2013_05_28_drive_0006_sync_008995,86,21.504308363970583,306364,28011,143745,115734
2013_05_28_drive_0006_sync_009000,86,22.63957410062565,309604,32066,163927,131861
2013_05_28_drive_0006_sync_009005,86,22.68493216661259,308792,22737,111432,88695
2013_05_28_drive_0006_sync_009010,86,22.87490502774841,301999,17154,93594,76440
2013_05_28_drive_0006_sync_009015,86,23.400922628365677,301584,15946,96323,80377
2013_05_28_drive_0006_sync_009020,86,24.197085771023588,306160,18459,109659,91200
2013_05_28_drive_0006_sync_009025,86,23.63423997319175,305418,14768,88156,73388
2013_05_28_drive_0006_sync_009030,86,22.372692169540233,311504,12747,80426,67679
2013_05_28_drive_0006_sync_009035,86,21.49401566608238,314081,13748,84455,70707
2013_05_28_drive_0006_sync_009040,86,20.821036334013815,319758,14375,81651,67276
2013_05_28_drive_0006_sync_009045,86,20.299680897887324,322002,12135,61639,49504
2013_05_28_drive_0006_sync_009050,86,20.54075834190943,320787,11438,68048,56610
2013_05_28_drive_0006_sync_009055,86,20.91934838820025,322590,15925,89455,73530
