clip_id,config,depth_scale_kind,resid,pose,pose_scale_kind,s_depth,s_pose,iou,precision,recall,n_pred_occupied,n_points,in_grid_fraction,out_of_grid_fraction,n_masked_px
08_000700_000720_s5,G1,oracle,shape,gt,none,23.830147381341614,1.0,0.07414545085708489,0.3265892264488129,0.08752694057678492,31336,321444,0.7889492415475168,0.21105075845248322,321444
08_000725_000745_s5,C0,const,none,pred,const,27.3665,27.3665,0.08651180101107217,0.4044601687788186,0.09914059667754249,34483,336610,0.633676955527168,0.36632304447283204,336610
08_000725_000745_s5,C1,const,full,pred,const,27.3665,27.3665,0.09445301960403019,0.39427223377809345,0.11048557353976073,39422,336610,0.6263093788063337,0.37369062119366625,336610
08_000725_000745_s5,C2,learned,none,pred,const,27.364421878470868,27.3665,0.08646569904478353,0.4042806183115339,0.09909083800709416,34481,336610,0.6336680431359734,0.36633195686402664,336610
08_000725_000745_s5,C3,learned,none,pred,learned,27.364421878470868,27.364421878470868,0.08647136539284585,0.40428616999681,0.09909794638858678,34483,336610,0.6336828971212977,0.36631710287870234,336610
08_000725_000745_s5,C4,const,shape,pred,const,27.3665,27.3665,0.09458235848196651,0.39462474645030426,0.11063484955110571,39440,336610,0.6263064080092688,0.37369359199073116,336610
08_000725_000745_s5,C5,learned,shape,pred,learned,27.364421878470868,27.364421878470868,0.09445761166818596,0.3943522606180545,0.11048557353976073,39414,336610,0.6263212619945931,0.37367873800540685,336610
08_000725_000745_s5,O0,oracle,none,pred,oracle,27.425448481491017,27.425448481491017,0.08672256598995798,0.4059912252665834,0.09932541459635055,34417,336610,0.633293722705802,0.366706277294198,336610
08_000725_000745_s5,O1,oracle,shape,pred,oracle,27.425448481491017,27.425448481491017,0.09419796466740428,0.39417451030272194,0.11014437122811507,39310,336610,0.6259796203321352,0.37402037966786483,336610
08_000725_000745_s5,G0,oracle,none,gt,none,27.425448481491017,1.0,0.09836471600795041,0.4327666993570884,0.11292374839172868,36708,336610,0.6298862184724161,0.3701137815275839,336610
08_000725_000745_s5,G1,oracle,shape,gt,none,27.425448481491017,1.0,0.10239904597917947,0.41547348671867285,0.11963406052076003,40508,336610,0.6214253884317162,0.37857461156828376,336610
08_000750_000770_s5,C0,const,none,pred,const,27.3665,27.3665,0.12703014503176316,0.48023222883035965,0.14727928084422634,35310,351639,0.5842611314444643,0.41573886855553566,351639
08_000750_000770_s5,C1,const,full,pred,const,27.3665,27.3665,0.1274957385310902,0.46497107951781175,0.14941590307030878,36998,351571,0.6135944090951757,0.3864055909048243,351571
08_000750_000770_s5,C2,learned,none,pred,const,29.46862755968851,27.3665,0.12060705297310409,0.4866782906610382,0.13818560819907066,32691,351531,0.6145261726561811,0.38547382734381885,351531
08_000750_000770_s5,C3,learned,none,pred,learned,29.46862755968851,29.46862755968851,0.12289206451316455,0.5095903461416322,0.1393755156989621,31490,351531,0.5744500485021236,0.42554995149787644,351531
08_000750_000770_s5,C4,const,shape,pred,const,27.3665,27.3665,0.12187954590311333,0.43490622636095677,0.1448126112824076,38337,351639,0.5938476676364112,0.40615233236358883,351639
08_000750_000770_s5,C5,learned,shape,pred,learned,29.46862755968851,29.46862755968851,0.12466264456754958,0.47236622192005895,0.14482998219481477,35301,351571,0.5837569082774177,0.41624309172258234,351571
08_000750_000770_s5,O0,oracle,none,pred,oracle,29.31664387457404,29.31664387457404,0.12682310607510622,0.5169293181463567,0.1438745820124202,32045,351570,0.5751173308302756,0.4248826691697244,351570
08_000750_000770_s5,O1,oracle,shape,pred,oracle,29.31664387457404,29.31664387457404,0.1267584577895382,0.4762814211487151,0.14728796630042992,35605,351579,0.5844006610178651,0.41559933898213486,351579
08_000750_000770_s5,G0,oracle,none,gt,none,29.31664387457404,1.0,0.12877526115021223,0.5254290367029939,0.14572458418378426,31932,351570,0.5678385527775407,0.4321614472224593,351570
08_000750_000770_s5,G1,oracle,shape,gt,none,29.31664387457404,1.0,0.12912373641009525,0.48245687606586707,0.14988491770530246,35769,351579,0.5770509615193171,0.4229490384806829,351579
08_000775_000795_s5,C0,const,none,pred,const,27.3665,27.3665,0.10832793630233532,0.408974866060192,0.12843415124380356,27811,348911,0.7922163531674267,0.20778364683257333,348911
08_000775_000795_s5,C1,const,full,pred,const,27.3665,27.3665,0.09931727979475347,0.29481216457960646,0.1302634401924141,39130,348911,0.7701620183943756,0.2298379816056244,348911
08_000775_000795_s5,C2,learned,none,pred,const,25.06791416781205,27.3665,0.10491972793966893,0.33256103074141047,0.1329057464515182,35392,348911,0.7828472017219291,0.21715279827807088,348911
08_000775_000795_s5,C3,learned,none,pred,learned,25.06791416781205,25.06791416781205,0.10601221187882759,0.3532015522677662,0.1315507176006956,32984,348911,0.8100260524890301,0.18997394751096985,348911
08_000775_000795_s5,C4,const,shape,pred,const,27.3665,27.3665,0.11760341645253519,0.37176443669021536,0.14677220835826962,34963,348911,0.775128901066461,0.22487109893353896,348911
08_000775_000795_s5,C5,learned,shape,pred,learned,25.06791416781205,25.06791416781205,0.10453052499869663,0.31200560209559874,0.1358416422949672,38557,348911,0.7939044627426478,0.2060955372573522,348911
08_000775_000795_s5,O0,oracle,none,pred,oracle,24.762158741857355,24.762158741857355,0.10243505023988413,0.34056640683781264,0.12777922063257263,33227,348911,0.8124564717076848,0.18754352829231524,348911
08_000775_000795_s5,O1,oracle,shape,pred,oracle,24.762158741857355,24.762158741857355,0.09797911087767033,0.2920912801293734,0.1284906107792545,38957,348911,0.7965985595180433,0.20340144048195674,348911
08_000775_000795_s5,G0,oracle,none,gt,none,24.762158741857355,1.0,0.1038144135910325,0.3345654057175859,0.13082803554692352,34630,348911,0.8046980462066258,0.19530195379337423,348911
08_000775_000795_s5,G1,oracle,shape,gt,none,24.762158741857355,1.0,0.0911528615438018,0.28251748251748254,0.1186101920753396,37180,348911,0.7899120406063438,0.2100879593936562,348911
08_000800_000820_s5,C0,const,none,pred,const,27.3665,27.3665,0.040804482880003046,0.3649591558883594,0.04392307062100606,11752,323086,0.5096506812427651,0.49034931875723486,323086
08_000800_000820_s5,C1,const,full,pred,const,27.3665,27.3665,0.09697020220264725,0.5037532480030796,0.10721161723742421,20782,323094,0.5771261614267056,0.4228738385732944,323094
08_000800_000820_s5,C2,learned,none,pred,const,23.402092231225698,27.3665,0.0894552296245617,0.5536669999411868,0.09640750450598067,17003,323094,0.5828551443233239,0.41714485567667614,323094
08_000800_000820_s5,C3,learned,none,pred,learned,23.402092231225698,23.402092231225698,0.09412998306910882,0.6081795015227796,0.10020686547599542,16089,323094,0.6392133558654757,0.3607866441345243,323094
08_000800_000820_s5,C4,const,shape,pred,const,27.3665,27.3665,0.04586767553934153,0.2758545966737093,0.05214648533508111,18459,323094,0.5217893244690399,0.4782106755309601,323094
08_000800_000820_s5,C5,learned,shape,pred,learned,23.402092231225698,23.402092231225698,0.10115985879979829,0.4914476614699332,0.1129874651810585,22450,323094,0.6346976421722471,0.3653023578277529,323094
08_000800_000820_s5,O0,oracle,none,pred,oracle,22.883494594140835,22.883494594140835,0.10552223768171569,0.6261102254611706,0.11261879403572014,17564,323094,0.6415346617393081,0.35846533826069193,323094
08_000800_000820_s5,O1,oracle,shape,pred,oracle,22.883494594140835,22.883494594140835,0.10302752293577981,0.49729873350456116,0.11500491561527118,22582,323094,0.6373129801234315,0.3626870198765685,323094
08_000800_000820_s5,G0,oracle,none,gt,none,22.883494594140835,1.0,0.11487511752823004,0.5580427802650025,0.12637227592987055,22113,323094,0.6444409366933462,0.35555906330665377,323094
08_000800_000820_s5,G1,oracle,shape,gt,none,22.883494594140835,1.0,0.10598194959093077,0.5038151297144103,0.11833319678846468,22935,323094,0.6379072344271327,0.3620927655728673,323094
08_000825_000845_s5,C0,const,none,pred,const,27.3665,27.3665,0.08053098143188234,0.3435804701627486,0.09517414844182973,25991,351895,0.574375879168502,0.42562412083149803,351895
08_000825_000845_s5,C1,const,full,pred,const,27.3665,27.3665,0.10073864529310074,0.357834015630815,0.12296968921857016,32244,351899,0.5558810908811903,0.4441189091188097,351899
08_000825_000845_s5,C2,learned,none,pred,const,26.03008236970583,27.3665,0.09524191107074809,0.36654901826405784,0.11400647994202157,29183,351899,0.5557475298310026,0.4442524701689974,351899
08_000825_000845_s5,C3,learned,none,pred,learned,26.03008236970583,26.03008236970583,0.09786483242875312,0.3800299099224429,0.11645777379886602,28753,351899,0.5878675415389075,0.4121324584610925,351899
08_000825_000845_s5,C4,const,shape,pred,const,27.3665,27.3665,0.09390444810543658,0.351318391562294,0.11360148356567336,30340,351808,0.5732331271602692,0.4267668728397308,351808
08_000825_000845_s5,C5,learned,shape,pred,learned,26.03008236970583,26.03008236970583,0.10461761723257684,0.36790973652657794,0.1275418851515539,32527,351899,0.5838124007172513,0.41618759928274873,351899
08_000825_000845_s5,O0,oracle,none,pred,oracle,26.273529820168584,26.273529820168584,0.09611433595607433,0.37793692231708176,0.11417700473206292,28346,351899,0.586151139957772,0.413848860042228,351899
08_000825_000845_s5,O1,oracle,shape,pred,oracle,26.273529820168584,26.273529820168584,0.10415754923413567,0.36817028649217254,0.12682781259325573,32322,351899,0.5820277977487859,0.4179722022512141,351899
08_000825_000845_s5,G0,oracle,none,gt,none,26.273529820168584,1.0,0.09562056737588652,0.3624571543786545,0.1149550240866266,29758,351899,0.5808541655418173,0.41914583445818265,351899
08_000825_000845_s5,G1,oracle,shape,gt,none,26.273529820168584,1.0,0.10486418743091878,0.3637763420083328,0.12841582470051582,33122,351899,0.5773872616858815,0.4226127383141185,351899
08_000850_000870_s5,C0,const,none,pred,const,27.3665,27.3665,0.036697988021375035,0.20745058286872783,0.042682100213775484,19730,347983,0.4204975530413842,0.5795024469586159,347983
08_000850_000870_s5,C1,const,full,pred,const,27.3665,27.3665,0.06840698222991036,0.29662461643368565,0.08165180666353825,26397,347984,0.43885638420157247,0.5611436157984275,347984
08_000850_000870_s5,C2,learned,none,pred,const,24.60444743920699,27.3665,0.055646774873713584,0.2850183823529412,0.06467490484383961,21760,347984,0.4521989516759391,0.547801048324061,347984
08_000850_000870_s5,C3,learned,none,pred,learned,24.60444743920699,24.60444743920699,0.05703524832408275,0.2955320042952519,0.06600969810730486,21419,347984,0.48839314451239135,0.5116068554876086,347984
08_000850_000870_s5,C4,const,shape,pred,const,27.3665,27.3665,0.04762807368221529,0.21510564613409083,0.057646384065905415,25699,347984,0.4554088693733045,0.5445911306266955,347984
08_000850_000870_s5,C5,learned,shape,pred,learned,24.60444743920699,24.60444743920699,0.07053690985270615,0.2913470115967886,0.0851452109077637,28025,347984,0.4765793829601361,0.5234206170398639,347984
08_000850_000870_s5,O0,oracle,none,pred,oracle,23.975469625110627,23.975469625110627,0.07173049018989339,0.34572781373528516,0.08299702799937432,23021,347984,0.49248816037518967,0.5075118396248104,347984
08_000850_000870_s5,O1,oracle,shape,pred,oracle,23.975469625110627,23.975469625110627,0.06999240619930275,0.2886476868327402,0.0845820949997393,28100,347984,0.48077785185525773,0.5192221481447423,347984
08_000850_000870_s5,G0,oracle,none,gt,none,23.975469625110627,1.0,0.06858690874514482,0.32914334911752047,0.07973304134730695,23230,347984,0.4986522368844545,0.5013477631155455,347984
08_000850_000870_s5,G1,oracle,shape,gt,none,23.975469625110627,1.0,0.06998042445304888,0.2879599730314751,0.08462380728922259,28181,347984,0.484717688169571,0.515282311830429,347984
08_000875_000895_s5,C0,const,none,pred,const,27.3665,27.3665,0.06162672517786073,0.36832245245529377,0.06890984790551449,17615,329770,0.5619734966795039,0.4380265033204961,329770
08_000875_000895_s5,C1,const,full,pred,const,27.3665,27.3665,0.10143935452661938,0.4190009425070688,0.11804316424505056,26525,329777,0.5784211755216404,0.4215788244783596,329777
08_000875_000895_s5,C2,learned,none,pred,const,24.309373182212408,27.3665,0.09375172897110083,0.41564122480683535,0.10798496048942136,24461,329777,0.5907052341430724,0.4092947658569276,329777
08_000875_000895_s5,C3,learned,none,pred,learned,24.309373182212408,24.309373182212408,0.1049604533556008,0.4736641544584639,0.1188185062452205,23618,329777,0.6352990050852546,0.3647009949147454,329777
08_000875_000895_s5,C4,const,shape,pred,const,27.3665,27.3665,0.07774353452277073,0.3815663583762358,0.08895190755374288,21949,329777,0.5698153600766579,0.4301846399233421,329777
08_000875_000895_s5,C5,learned,shape,pred,learned,24.309373182212408,24.309373182212408,0.11158045528425421,0.4517436240612685,0.12905726909677967,26898,329777,0.6196217443909066,0.38037825560909344,329777
08_000875_000895_s5,O0,oracle,none,pred,oracle,23.44381767083097,23.44381767083097,0.10412529923729286,0.4516985992593785,0.11919024556037046,24844,329777,0.639362356986691,0.36063764301330903,329777
08_000875_000895_s5,O1,oracle,shape,pred,oracle,23.44381767083097,23.44381767083097,0.10328476749140955,0.41369793368921814,0.12099583651967032,27537,329777,0.6244189255163337,0.3755810744836663,329777
08_000875_000895_s5,G0,oracle,none,gt,none,23.44381767083097,1.0,0.10250269206490661,0.4486064841147315,0.11727844336817062,24614,329777,0.6335948231683834,0.36640517683161655,329777
08_000875_000895_s5,G1,oracle,shape,gt,none,23.44381767083097,1.0,0.09947520810712993,0.4017981141729406,0.11676862945025065,27362,329777,0.6189819180840386,0.3810180819159614,329777
08_000900_000920_s5,C0,const,none,pred,const,27.3665,27.3665,0.0645138991754308,0.33182649329540836,0.07414595392123483,19688,339444,0.5999457937097136,0.40005420629028643,339444
08_000900_000920_s5,C1,const,full,pred,const,27.3665,27.3665,0.08311841355395211,0.35821330447090166,0.09766201339235048,24022,339454,0.6072192403094381,0.3927807596905619,339454
08_000900_000920_s5,C2,learned,none,pred,const,26.71221727559791,27.3665,0.07168764245367158,0.3610861535389837,0.08210191805697424,20034,339456,0.5947309813348416,0.4052690186651584,339456
08_000900_000920_s5,C3,learned,none,pred,learned,26.71221727559791,26.71221727559791,0.07266654809193494,0.3596791548469138,0.08346385200317785,20446,339456,0.6149103271116139,0.38508967288838614,339456
08_000900_000920_s5,C4,const,shape,pred,const,27.3665,27.3665,0.07547115021633707,0.3390294808244195,0.0884916581545795,22998,339435,0.6059009825150617,0.39409901748493825,339435
08_000900_000920_s5,C5,learned,shape,pred,learned,26.71221727559791,26.71221727559791,0.08437906920665542,0.35980751038539055,0.09928498467824311,24313,339454,0.6160157193610917,0.3839842806389083,339454
08_000900_000920_s5,O0,oracle,none,pred,oracle,26.853858346217287,26.853858346217287,0.07068623483779275,0.3515437098120061,0.08128475768925207,20373,339455,0.6118248368708665,0.38817516312913347,339455
08_000900_000920_s5,O1,oracle,shape,pred,oracle,26.853858346217287,26.853858346217287,0.08174205325838138,0.3543079628234112,0.09605039155600953,23886,339450,0.6143349536014141,0.3856650463985859,339450
08_000900_000920_s5,G0,oracle,none,gt,none,26.853858346217287,1.0,0.07179843580231203,0.34298138969419245,0.08324821246169561,21386,339455,0.6118749171466027,0.3881250828533973,339455
08_000900_000920_s5,G1,oracle,shape,gt,none,26.853858346217287,1.0,0.08374015710271142,0.35086802764828806,0.09909204403586426,24884,339450,0.6137339814405656,0.38626601855943443,339450
08_000925_000945_s5,C0,const,none,pred,const,27.3665,27.3665,0.08609097766554065,0.4133532792693489,0.09807401318861968,25402,337489,0.5820693415192791,0.41793065848072086,337489
08_000925_000945_s5,C1,const,full,pred,const,27.3665,27.3665,0.09448092821117285,0.4003193585649249,0.11005772356204815,29434,337490,0.573243651663753,0.426756348336247,337490
08_000925_000945_s5,C2,learned,none,pred,const,26.79979316609128,27.3665,0.09038444172625254,0.4273902410620706,0.10283760811492407,25761,337490,0.577877863047794,0.422122136952206,337490
08_000925_000945_s5,C3,learned,none,pred,learned,26.79979316609128,26.79979316609128,0.0912847760312892,0.4276988090664618,0.10398647512656217,26030,337490,0.5858158760259563,0.4141841239740437,337490
08_000925_000945_s5,C4,const,shape,pred,const,27.3665,27.3665,0.09369577790630422,0.40096253007906496,0.1089462180792438,29090,337490,0.5764615247859196,0.4235384752140804,337490
08_000925_000945_s5,C5,learned,shape,pred,learned,26.79979316609128,26.79979316609128,0.09516136789957193,0.4016579259008628,0.11087967719639087,29555,337490,0.580120892470888,0.41987910752911195,337490
08_000925_000945_s5,O0,oracle,none,pred,oracle,25.759100668915437,25.759100668915437,0.10204632446756305,0.45070982191236497,0.1165399488147055,27683,337490,0.5930546090254526,0.4069453909745474,337490
08_000925_000945_s5,O1,oracle,shape,pred,oracle,25.759100668915437,25.759100668915437,0.09029490872630624,0.3788521251377249,0.10598531691916833,29951,337490,0.5871551749681472,0.4128448250318528,337490
08_000925_000945_s5,G0,oracle,none,gt,none,25.759100668915437,1.0,0.10057228328022372,0.43677187036644777,0.1155592086828193,28326,337490,0.5948561438857448,0.4051438561142552,337490
08_000925_000945_s5,G1,oracle,shape,gt,none,25.759100668915437,1.0,0.08761145262225176,0.36414455295781134,0.10343539257626422,30411,337490,0.5886248481436487,0.4113751518563513,337490
08_000950_000970_s5,C0,const,none,pred,const,27.3665,27.3665,0.08819754644334664,0.4760448916408669,0.09767970015563955,25840,327738,0.5730705624614784,0.42692943753852164,327738
08_000950_000970_s5,C1,const,full,pred,const,27.3665,27.3665,0.09543337882134466,0.4553142933852401,0.10773274465584601,29797,327827,0.5529135794184128,0.4470864205815872,327827
08_000950_000970_s5,C2,learned,none,pred,const,26.30981103788358,27.3665,0.0939765955919305,0.49493345432546887,0.10394498618301941,26448,328073,0.5597168922770237,0.4402831077229763,328073
08_000950_000970_s5,C3,learned,none,pred,learned,26.30981103788358,26.30981103788358,0.09518221433529155,0.49043247428381814,0.10562843439316456,27123,328073,0.5766826285613262,0.42331737143867376,328073
08_000950_000970_s5,C4,const,shape,pred,const,27.3665,27.3665,0.09921783450281664,0.47194519995970585,0.11160785185655751,29781,327273,0.5653170289024759,0.4346829710975241,327273
08_000950_000970_s5,C5,learned,shape,pred,learned,26.30981103788358,26.30981103788358,0.09452226797326019,0.44764467477244035,0.10700219165899057,30102,327827,0.5683210961879284,0.43167890381207163,327827
08_000950_000970_s5,O0,oracle,none,pred,oracle,26.507648316909883,26.507648316909883,0.09465147241986514,0.4898677434890527,0.10500111171108217,26993,328038,0.5760369225516556,0.4239630774483444,328038
08_000950_000970_s5,O1,oracle,shape,pred,oracle,26.507648316909883,26.507648316909883,0.0975692028756351,0.45896003437902877,0.11024997617761967,30251,327728,0.5677482546501977,0.43225174534980226,327728
08_000950_000970_s5,G0,oracle,none,gt,none,26.507648316909883,1.0,0.09496510111361128,0.4932628601205985,0.10523139472096052,26866,328038,0.5625872612319305,0.4374127387680695,328038
08_000950_000970_s5,G1,oracle,shape,gt,none,26.507648316909883,1.0,0.09585099514358701,0.45198226222781124,0.10845535685925738,30218,327728,0.5552104183957428,0.4447895816042572,327728
08_000975_000995_s5,C0,const,none,pred,const,27.3665,27.3665,0.07685638735966015,0.40256243918261436,0.08675138399597383,30830,312331,0.6834512104145922,0.3165487895854078,312331
08_000975_000995_s5,C1,const,full,pred,const,27.3665,27.3665,0.05859647405703659,0.3194171196105239,0.06695604764301291,29989,312331,0.6939144689448054,0.30608553105519465,312331
08_000975_000995_s5,C2,learned,none,pred,const,28.89278821053182,27.3665,0.048902440520742586,0.2856477333811145,0.055716322764636804,27905,312331,0.6778801976108679,0.32211980238913207,312331
08_000975_000995_s5,C3,learned,none,pred,learned,28.89278821053182,28.89278821053182,0.0482656278983491,0.2948776065276519,0.054562992786445226,26472,312331,0.6677403139617906,0.33225968603820943,312331
08_000975_000995_s5,C4,const,shape,pred,const,27.3665,27.3665,0.08144873945464118,0.39616461199452085,0.09299334563551977,33582,312331,0.6984353138177126,0.3015646861822874,312331
08_000975_000995_s5,C5,learned,shape,pred,learned,28.89278821053182,28.89278821053182,0.057536948226546376,0.3173755870130748,0.06566292009170721,29599,312331,0.6836433143043759,0.31635668569562414,312331
08_000975_000995_s5,O0,oracle,none,pred,oracle,29.185404980400538,29.185404980400538,0.04320164059990611,0.27085431027805745,0.04888721131801152,25822,312331,0.6645705997803613,0.33542940021963874,312331
08_000975_000995_s5,O1,oracle,shape,pred,oracle,29.185404980400538,29.185404980400538,0.05016990662788918,0.2879634510630821,0.057275065704859365,28455,312331,0.680444784539479,0.319555215460521,312331
08_000975_000995_s5,G0,oracle,none,gt,none,29.185404980400538,1.0,0.04656311086719246,0.28329706610640054,0.05278057372924006,26654,312331,0.6641031469818878,0.33589685301811223,312331
08_000975_000995_s5,G1,oracle,shape,gt,none,29.185404980400538,1.0,0.049820045141218815,0.28130058898494814,0.05708633898115529,29033,312331,0.6784405006227368,0.32155949937726325,312331
08_001000_001020_s5,C0,const,none,pred,const,27.3665,27.3665,0.09266399677128931,0.5257706535141801,0.10111522148596827,28385,295406,0.7182047758000853,0.28179522419991465,295406
08_001000_001020_s5,C1,const,full,pred,const,27.3665,27.3665,0.10043838285435948,0.4977370104399252,0.11176606095098716,33142,295406,0.706319438332329,0.293680561667671,295406
08_001000_001020_s5,C2,learned,none,pred,const,26.322850262956685,27.3665,0.10057556262170624,0.5264329258458859,0.11058037589603914,31003,295406,0.7117221721969087,0.2882778278030913,295406
08_001000_001020_s5,C3,learned,none,pred,learned,26.322850262956685,26.322850262956685,0.10037595379725703,0.5346661835907908,0.10998414569697955,30361,295406,0.7246501425157241,0.2753498574842759,295406
08_001000_001020_s5,C4,const,shape,pred,const,27.3665,27.3665,0.10700034484457363,0.54006340523404,0.117728362941583,32174,295406,0.7134384541952432,0.2865615458047568,295406
08_001000_001020_s5,C5,learned,shape,pred,learned,26.322850262956685,26.322850262956685,0.10208611553213935,0.5052209077740222,0.11342602002791441,33136,295406,0.7204051373364115,0.27959486266358846,295406
08_001000_001020_s5,O0,oracle,none,pred,oracle,27.321467158921948,27.321467158921948,0.09321444538274304,0.5273659804679266,0.10171145168502785,28466,295406,0.7185026709003879,0.2814973290996121,295406
08_001000_001020_s5,O1,oracle,shape,pred,oracle,27.321467158921948,27.321467158921948,0.10736281247500508,0.5387631603322115,0.11822973833624673,32389,295406,0.713719423437574,0.286280576562426,295406
08_001000_001020_s5,G0,oracle,none,gt,none,27.321467158921948,1.0,0.09502175502968849,0.5272189552598094,0.10387278615661884,29079,295406,0.7142271991767263,0.2857728008232737,295406
08_001000_001020_s5,G1,oracle,shape,gt,none,27.321467158921948,1.0,0.1088454610840285,0.5400970014946771,0.11996422618805642,32783,295406,0.708973412862298,0.291026587137702,295406
08_001025_001045_s5,C0,const,none,pred,const,27.3665,27.3665,0.10840907535631411,0.43774020950036424,0.12594680543509684,39809,333227,0.7064043429854123,0.2935956570145877,333227
08_001025_001045_s5,C1,const,full,pred,const,27.3665,27.3665,0.10619578994457837,0.43074596774193546,0.12353281295172015,39680,332819,0.7275786538629104,0.27242134613708957,332819
08_001025_001045_s5,C2,learned,none,pred,const,29.039729510848417,27.3665,0.09666731387126475,0.420144276575473,0.11154958080370049,36735,331704,0.7110465957600752,0.28895340423992477,331704
08_001025_001045_s5,C3,learned,none,pred,learned,29.039729510848417,29.039729510848417,0.0964818763326226,0.42168014252432506,0.11119543220583984,36485,331704,0.6970552058461761,0.3029447941538239,331704
08_001025_001045_s5,C4,const,shape,pred,const,27.3665,27.3665,0.10840713407134071,0.42102371796402893,0.12739953743856605,41867,333814,0.7192208834860132,0.2807791165139868,333814
08_001025_001045_s5,C5,learned,shape,pred,learned,29.039729510848417,29.039729510848417,0.10606795814514824,0.43234607972410993,0.12322925701069673,39436,332819,0.7107526914028346,0.2892473085971654,332819
08_001025_001045_s5,O0,oracle,none,pred,oracle,31.271833654577737,31.271833654577737,0.05276007223442209,0.289617297596021,0.060602775368603645,28952,329530,0.6728218978545201,0.32717810214547993,329530
08_001025_001045_s5,O1,oracle,shape,pred,oracle,31.271833654577737,31.271833654577737,0.062320450216235335,0.3057441173784664,0.07259323503902862,32851,331098,0.6681798138315544,0.33182018616844555,331098
08_001025_001045_s5,G0,oracle,none,gt,none,31.271833654577737,1.0,0.06236958033851148,0.3192724706486174,0.07193553050014455,31174,329530,0.6657481868115195,0.3342518131884805,329530
08_001025_001045_s5,G1,oracle,shape,gt,none,31.271833654577737,1.0,0.06796873549560924,0.3210277095755875,0.07937987857762359,34212,331098,0.6646159143214396,0.3353840856785604,331098
08_001050_001070_s5,C0,const,none,pred,const,27.3665,27.3665,0.09090230614224942,0.37214828897338403,0.10736848291330793,29456,328709,0.6938294966064209,0.3061705033935791,328709
08_001050_001070_s5,C1,const,full,pred,const,27.3665,27.3665,0.1120976692563818,0.4206894408007211,0.1325602123470817,32171,328709,0.7145955845443842,0.2854044154556158,328709
08_001050_001070_s5,C2,learned,none,pred,const,29.057495303484465,27.3665,0.09118224796910374,0.37773257016757467,0.10729992066368257,29002,328654,0.6964406336146829,0.3035593663853171,328654
08_001050_001070_s5,C3,learned,none,pred,learned,29.057495303484465,29.057495303484465,0.09196337912341504,0.39098790538370976,0.10733909909203992,28029,328654,0.6832291711039573,0.3167708288960427,328654
08_001050_001070_s5,C4,const,shape,pred,const,27.3665,27.3665,0.09310013949700444,0.34500687264686547,0.11308853345348051,33466,328709,0.7076593582773821,0.29234064172261787,328709
08_001050_001070_s5,C5,learned,shape,pred,learned,29.057495303484465,29.057495303484465,0.113888541014402,0.4355503049267218,0.13360823530564073,31319,328709,0.6982954528169293,0.3017045471830707,328709
08_001050_001070_s5,O0,oracle,none,pred,oracle,29.872970547552136,29.872970547552136,0.09313957018993961,0.4014176663031625,0.1081618460875442,27510,328587,0.6776561458609135,0.3223438541390865,328587
08_001050_001070_s5,O1,oracle,shape,pred,oracle,29.872970547552136,29.872970547552136,0.11935195944694252,0.45967245013783037,0.13882876088425714,30835,328709,0.6936560909497458,0.3063439090502542,328709
08_001050_001070_s5,G0,oracle,none,gt,none,29.872970547552136,1.0,0.10133628408284623,0.424102092760181,0.11750590125077133,28288,328587,0.667521843530024,0.332478156469976,328587
08_001050_001070_s5,G1,oracle,shape,gt,none,29.872970547552136,1.0,0.12096896036529067,0.45820748418274887,0.14115987737151925,31453,328709,0.6832973846167887,0.3167026153832113,328709
08_001075_001095_s5,C0,const,none,pred,const,27.3665,27.3665,0.10615711252653928,0.5018697106868727,0.11865984178687762,25405,328100,0.6078177384943615,0.3921822615056385,328100
08_001075_001095_s5,C1,const,full,pred,const,27.3665,27.3665,0.09780246893927938,0.4031628334262935,0.11436016751977664,30479,328100,0.6011734227369704,0.3988265772630296,328100
08_001075_001095_s5,C2,learned,none,pred,const,26.568847839927795,27.3665,0.10713319505816575,0.47352973149255356,0.12161935784085622,27597,328100,0.6057086254190795,0.39429137458092045,328100
08_001075_001095_s5,C3,learned,none,pred,learned,26.568847839927795,26.568847839927795,0.10668902952889271,0.4873381892289693,0.1201768264308981,26497,328100,0.615053337397135,0.38494666260286503,328100
08_001075_001095_s5,C4,const,shape,pred,const,27.3665,27.3665,0.10725157247939023,0.4475102755878984,0.123620288506282,29682,328100,0.6036299908564462,0.3963700091435538,328100
08_001075_001095_s5,C5,learned,shape,pred,learned,26.568847839927795,26.568847839927795,0.09796243869372782,0.40636474908200737,0.11432294090274546,30229,328100,0.6106583358732094,0.3893416641267906,328100
08_001075_001095_s5,O0,oracle,none,pred,oracle,26.713390881414238,26.713390881414238,0.10704619383033845,0.4917490494296578,0.12036295951605398,26300,328100,0.6137793355684242,0.38622066443157577,328100
08_001075_001095_s5,O1,oracle,shape,pred,oracle,26.713390881414238,26.713390881414238,0.10005675958717393,0.4150555463438899,0.11648208469055375,30155,328100,0.6093690947881744,0.39063090521182564,328100
08_001075_001095_s5,G0,oracle,none,gt,none,26.713390881414238,1.0,0.10927012903385591,0.49173384849723223,0.12318287575616566,26917,328100,0.6149588540079244,0.3850411459920756,328100
08_001075_001095_s5,G1,oracle,shape,gt,none,26.713390881414238,1.0,0.10289574362504202,0.4236193488862528,0.11964634713820381,30348,328100,0.6109448338921061,0.3890551661078939,328100
