clip_id,group,frame,offset,n_valid,s_G51-A,s_G51-B,s_G51-C,s_G51-D,s_oracle,G51-A_abs_rel,G51-A_median_abs_rel,G51-A_median_abs_log,G51-A_rmse_m,G51-A_delta1,G51-A_n_valid,G51-A_delta2,G51-A_delta3,G51-A_absrel_0_10,G51-A_absrel_10_20,G51-A_absrel_20_40,G51-A_absrel_40_80,G51-B_abs_rel,G51-B_median_abs_rel,G51-B_median_abs_log,G51-B_rmse_m,G51-B_delta1,G51-B_n_valid,G51-B_delta2,G51-B_delta3,G51-B_absrel_0_10,G51-B_absrel_10_20,G51-B_absrel_20_40,G51-B_absrel_40_80,G51-C_abs_rel,G51-C_median_abs_rel,G51-C_median_abs_log,G51-C_rmse_m,G51-C_delta1,G51-C_n_valid,G51-C_delta2,G51-C_delta3,G51-C_absrel_0_10,G51-C_absrel_10_20,G51-C_absrel_20_40,G51-C_absrel_40_80,G51-D_abs_rel,G51-D_median_abs_rel,G51-D_median_abs_log,G51-D_rmse_m,G51-D_delta1,G51-D_n_valid,G51-D_delta2,G51-D_delta3,G51-D_absrel_0_10,G51-D_absrel_10_20,G51-D_absrel_20_40,G51-D_absrel_40_80,oracle_abs_rel,oracle_median_abs_rel,oracle_median_abs_log,oracle_rmse_m,oracle_delta1,oracle_n_valid,oracle_delta2,oracle_delta3,oracle_absrel_0_10,oracle_absrel_10_20,oracle_absrel_20_40,oracle_absrel_40_80
08_000225_000245_s5,08,0,-4,14555,27.363484700520836,32.601192650496785,26.194407393292682,38.42738528299725,33.520522868313286,0.16986639865716824,0.16273340621232857,0.1775449262397517,5.109946189920631,0.8251459979388527,14555,0.9626932325661285,0.9710752318790794,0.15004254604456224,0.17067787027162615,0.1899144879564964,0.37653858104442184,0.07685320932688852,0.03912166405178773,0.03925049110029599,4.232962137559484,0.9534867743043628,14555,0.968670559945036,0.9737547234627276,0.07208494217675582,0.06938419573052401,0.07679382512351754,0.27838833017609954,0.20458243389012976,0.1984454338216622,0.22119136262379424,5.4766041971153525,0.5159738921332875,14555,0.9592579869460667,0.9703194778426657,0.1860678932596308,0.20518571533082255,0.22292436601740476,0.4031753418521328,0.21236504142086127,0.18027421425817614,0.16582973557908876,5.144954801817275,0.7453795946410169,14555,0.9694950188938509,0.9751288217107523,0.20598354356190132,0.2189135680150398,0.2039249332730979,0.32152021283275567,0.08452005534780371,0.043618604417544365,0.042953759820266946,4.2463113605546505,0.9522500858811405,14555,0.9688766746822398,0.9742356578495363,0.07668556720509509,0.08301206010833712,0.08308008804646781,0.27494512367510493
08_000225_000245_s5,08,1,-3,16932,27.363484700520836,32.601192650496785,26.194407393292682,38.42738528299725,33.520522868313286,0.17129118829421044,0.16673779094847768,0.18234427403314513,3.496064585815993,0.7635246869832271,16932,0.9811599338530593,0.9916135128750295,0.15696806030676355,0.18215157558464765,0.1771986263110689,0.20469060490307114,0.05947679308445538,0.041389277983723924,0.0413787682766068,2.2031728357490707,0.9639144814552327,16932,0.9884242853768013,0.9962201748169147,0.05403612498154868,0.05998247079194996,0.0662802778351687,0.09931208465446936,0.20519070213225774,0.20218431589617183,0.2257865839508696,3.9716883714573243,0.4747224190881172,16932,0.977793527049374,0.9911410347271439,0.19097073189687536,0.216199470792762,0.21058231983289455,0.2386693973050298,0.18417170103233516,0.17204707386629842,0.15895162345258385,3.615376063607082,0.8389440113394756,16932,0.9868296716276872,0.9952752185211434,0.19987512783978645,0.16150801023822192,0.19534685153051015,0.18413072154861598,0.06429461341064877,0.040069417313574524,0.040060703116079344,2.236497084841185,0.9622017481691472,16932,0.9881289865343728,0.9963382943538861,0.06236428767760559,0.060285542201295256,0.07283528896967892,0.10069625666822216
08_000225_000245_s5,08,2,-2,16649,27.363484700520836,32.601192650496785,26.194407393292682,38.42738528299725,33.520522868313286,0.16608675433516928,0.16829087066196516,0.1842360347982246,2.905763608608221,0.835185296414199,16649,0.9965163072857228,0.9996996816625623,0.16590556540625845,0.17213954278893775,0.15659178127658804,0.18663926400458225,0.040818603310044,0.02801027486442032,0.028053757822911862,1.302666880505921,0.9878671391675176,16649,0.9985584719802991,0.9997597453300499,0.03184724907838677,0.04341333450778432,0.049588648595826255,0.07369827323899512,0.20092708413315108,0.20376308636216145,0.22783557812524347,3.446035825532393,0.4541413898732657,16649,0.9951348429335095,0.9996996816625623,0.2013695218254862,0.2068482435588451,0.1906867887357086,0.2213892817544974,0.17645523404825636,0.16851229850964955,0.15576957746691367,3.2812496162086684,0.9133281278154844,16649,0.9960958616133101,0.9993392996576371,0.17306721739850653,0.16755329391075582,0.19608608061107483,0.14222756049646035,0.04531898105910124,0.03102001932558096,0.030863666033156267,1.4029191542281645,0.9871463751576671,16649,0.998438344645324,0.9997597453300499,0.03360117275951742,0.04582847645016942,0.061597599184390645,0.07223635752356786
08_000225_000245_s5,08,3,-1,16220,27.363484700520836,32.601192650496785,26.194407393292682,38.42738528299725,33.520522868313286,0.15225530880306307,0.15492236040151275,0.16825925137241937,2.7405508561734986,0.9188039457459926,16220,0.9926017262638718,0.9969173859432799,0.16447008648165443,0.14073183767612812,0.15680242614259102,0.14904349375063602,0.04589166826954265,0.024693378403156534,0.024692210001682646,1.864055727545073,0.9782983970406905,16220,0.9948828606658446,0.9971023427866831,0.025798036977993623,0.04979517424717649,0.08441895518654013,0.1251503373049166,0.1867907213561539,0.19084840824223182,0.21174194928458412,3.182981351480815,0.6353884093711467,16220,0.9911837237977805,0.9966707768187423,0.19981187580097018,0.17503643781517317,0.18989489207273014,0.1853997528960711,0.20359934409193844,0.1877862386794637,0.17210539049652962,3.7131171429653445,0.8373612823674476,16220,0.9902589395807645,0.9968557336621455,0.17906105798470612,0.21869714733236145,0.2194250390759813,0.23642727428124996,0.05999970880436378,0.0391937719095133,0.03856338140630178,2.016454385894855,0.9728729963008631,16220,0.9948828606658446,0.9971023427866831,0.03508748676286494,0.06821599003939012,0.09742211252751098,0.1425553239959164
08_000225_000245_s5,08,4,0,15986,27.363484700520836,32.601192650496785,26.194407393292682,38.42738528299725,33.520522868313286,0.14276939240103523,0.14168043140575287,0.1527418979135633,2.873179707984036,0.9401351182284499,15986,0.9957462779932441,0.9968097084949331,0.13685981855851528,0.14223285558947393,0.15570213047701525,0.2661130112467903,0.04882772677987397,0.03076593899500167,0.030433688574714735,1.953623242099337,0.9884273739522081,15986,0.9959339421994245,0.997059927436507,0.042263258846331926,0.05100475633800674,0.05412912542995605,0.1439343911476228,0.17849256157079638,0.1782846447537616,0.19635119678224067,3.2950851520260316,0.7704241211059677,15986,0.9944951832853747,0.9966845990241461,0.1734223736529862,0.1776539324636874,0.19031198474688324,0.29746759323850025,0.21471234447973986,0.2060408362318814,0.18734752372955266,3.5707487877592134,0.813774552733642,15986,0.9944951832853747,0.9973101463780808,0.2240113481700523,0.21113985153007064,0.1961359284915218,0.2708961968959289,0.06859094488585936,0.054418111125851654,0.053051046355665044,2.0629111173549948,0.9855498561241086,15986,0.9958088327286375,0.9971850369072939,0.06866949216312034,0.06851245041827626,0.06307863024885817,0.14969614803753664
08_000250_000270_s5,08,0,-4,16933,21.194291151727214,26.24367156124498,20.864280321919324,32.35783425174015,30.058170929899283,0.24074684421055675,0.23808640510023754,0.27188645720406224,4.665934009185967,0.2074056575916849,16933,0.9684639461406721,0.9945077659009035,0.20635959159779152,0.24153025646451876,0.2992639873516235,0.2762863121915072,0.08344557877001124,0.06493109314657716,0.0662563751764984,2.328341092449841,0.9597826728872616,16933,0.9896060946081616,0.9985235929841139,0.05425261707783986,0.08095576345138247,0.14076641246581173,0.11141995078355602,0.2523941972753225,0.24994784347060603,0.287329553828114,4.8378130838724855,0.17197188921041753,16933,0.9616134175869604,0.9942124844977264,0.21870657793699644,0.2529791727526787,0.3101263991943916,0.28755507097882554,0.17280725854120343,0.16511558698440995,0.15295045588243106,2.7100243281300895,0.8326935569597826,16933,0.9930904151656529,0.995098328707258,0.21170780856849383,0.1752053648199356,0.0996318940219322,0.12223976925687681,0.10355271510757728,0.08616711844225412,0.08294261607273179,1.9568988887141292,0.9526368629303726,16933,0.9926179649205693,0.9980511427390303,0.12565424575429632,0.10159525396403211,0.07046862892031595,0.06671816827088434
08_000250_000270_s5,08,1,-3,16689,21.194291151727214,26.24367156124498,20.864280321919324,32.35783425174015,30.058170929899283,0.2590987676251807,0.271573366726266,0.31658551464579565,4.730699914782183,0.1889268380370304,16689,0.9683024746839235,0.9948469051471028,0.22646701573153352,0.2701818074397197,0.3061277944237777,0.2926337621837828,0.10377926613853822,0.1005501551889741,0.10517092727750432,2.3454605194200338,0.9570375696566601,16689,0.9917310803523279,0.9983222481874289,0.07755591081623416,0.11183925114913401,0.14475023832823578,0.12460345644443674,0.27040073555696503,0.28282824939364315,0.3322673340157021,4.900332741304634,0.15111750254658757,16689,0.9590748397147822,0.9947270657319193,0.23836448278931643,0.2811553124148198,0.31693189920386033,0.3036479790523093,0.14444888085734084,0.11373825238513194,0.10787240156443945,2.337815155855904,0.8567319791479417,16689,0.9919707591826952,0.9964048175444904,0.1886353740940043,0.12654866476554308,0.0902487461468038,0.09313952184909781,0.08196858149581952,0.04655148623983378,0.04629272060422718,1.6902261334659667,0.9545209419378033,16689,0.9933489124573072,0.9985020073102043,0.10567362047829275,0.0698694316519908,0.061528857955789086,0.04437767373524758
08_000250_000270_s5,08,2,-2,16991,21.194291151727214,26.24367156124498,20.864280321919324,32.35783425174015,30.058170929899283,0.2831539697365368,0.2924402551924623,0.3457337429824012,4.547552385108293,0.0905773644870814,16991,0.9659819904655406,0.9964687187334471,0.26907735548445294,0.2896191683086472,0.29502803224108065,0.3031096861187559,0.12913225142336518,0.1260231543692116,0.1343574311976825,2.3697952336397043,0.9385557059619799,16991,0.9861691483726679,0.99899947030781,0.1187371392722879,0.13650542198789745,0.12804347788946513,0.13708081196092045,0.29367366125868544,0.30343664498778333,0.36122224597631725,4.705817298726927,0.06521099405567654,16991,0.9535636513448296,0.9959390265434642,0.2793789789746307,0.3001703268005896,0.3060049685493498,0.3139607850832186,0.12121820502853638,0.08321905559090555,0.08011313193016467,2.414021607448341,0.9317874168677536,16991,0.9786357483373551,0.9902301218292037,0.15629100196663323,0.10330237861966156,0.09820306551605197,0.0797333927295576,0.07230866356372077,0.035674345775755505,0.03593312055274955,1.8375110632713259,0.9566240951091755,16991,0.980636807721735,0.991054087458066,0.0845386195901236,0.0693052151874606,0.05088398966082877,0.06285895131814719
08_000250_000270_s5,08,3,-1,15952,21.194291151727214,26.24367156124498,20.864280321919324,32.35783425174015,30.058170929899283,0.256967154066386,0.2690936936852586,0.3128826592020335,3.920414677291295,0.16662487462387163,15952,0.984265295887663,0.9928535606820461,0.25404073875692695,0.257969638269088,0.2623326285869947,0.2880022599026528,0.09916426883317593,0.09696433473211168,0.10146513089714282,1.8109801437914244,0.9710381143430291,15952,0.9863966900702106,0.9954237713139418,0.10210277535407793,0.09663328533488529,0.09692819509720361,0.11837415511107156,0.26812848443448534,0.2802848261763756,0.32856560080908503,4.076611586021406,0.13089267803410232,15952,0.9822592778335005,0.9926654964894684,0.26501904670993764,0.26923733594809135,0.27376885676230367,0.2990885926961759,0.15191375261995235,0.11788125578756348,0.11146798255435597,2.507186030040464,0.8707372116349047,15952,0.9832622868605817,0.9931043129388164,0.16010299121171187,0.144959017434483,0.15131866561912247,0.08922228022036316,0.07809195604047077,0.04095307269412444,0.040337536050820244,1.6992471999073253,0.9571213640922769,15952,0.9845787362086259,0.9968029087261785,0.08045300353032032,0.0750294606267859,0.08164995897675353,0.06510722985041538
08_000250_000270_s5,08,4,0,15814,21.194291151727214,26.24367156124498,20.864280321919324,32.35783425174015,30.058170929899283,0.22124124790416477,0.2298322021941917,0.2611435973002151,3.498047202079204,0.29828000505880864,15814,0.9883015049955736,0.9950044264575693,0.21948658761031636,0.21850959620740254,0.23411531333828936,nan,0.07209776996386659,0.06608556350898304,0.06662370327811551,1.5896065410032358,0.9788794738839003,15814,0.9939926647274567,0.9972808903503225,0.07323918313303439,0.06675922469452972,0.0851555300665797,nan,0.23307628029673666,0.24182428592210148,0.27683683608970133,3.6571612023804003,0.25698747944858985,15814,0.987352978373593,0.994688250916909,0.23108591996042147,0.23052819576531247,0.2460407058495547,nan,0.19784931910818546,0.17704180065631647,0.16313646774183876,3.1850505765013,0.7555330719615531,15814,0.9893765018338181,0.9979764765397748,0.19559648064879248,0.20191823125541986,0.1917898381096353,nan,0.11580044843786325,0.09438098801509508,0.0903343482421396,2.1884668786666257,0.925572277728595,15814,0.9936132540786645,0.9977235361072467,0.1109139307887937,0.11845902037197475,0.12121415325384532,nan
08_000275_000295_s5,08,0,-4,17045,24.733310111464963,31.679200504828803,23.586431820884872,39.712498280132074,34.035450175748004,0.2601576823123316,0.25501526304514416,0.29435637928162195,4.479042276776443,0.07497799941331769,17045,0.96186564975066,0.9862129656790848,0.25938540927989323,0.2619126889161012,0.2547497590869388,0.32874501512605586,0.068784131472718,0.050041549009417416,0.05114910907849124,2.0852070955078097,0.9568788501026694,17045,0.9830448811968319,0.9954238779700793,0.06282777704373359,0.06988965275001754,0.0755892123068049,0.16338153878380815,0.2936258837376408,0.28953120355197504,0.3415771769457332,4.980707132268312,0.02546201232032854,17045,0.9430331475506013,0.9845115869756527,0.29271065816839836,0.2952756354551514,0.2888959594221288,0.3598709649534805,0.20701194568544357,0.19826177596883607,0.18109610081230043,3.749953755906394,0.8346729246113229,17045,0.9844529187444998,0.9943091815781754,0.20674201125827976,0.20034030132359723,0.22142081724179058,0.24504138866636335,0.05967471890501349,0.03699616152904539,0.03658354661530261,2.0241585084382434,0.9623936638310355,17045,0.9836902317395131,0.9953065415077735,0.04665213377132931,0.06070718984563837,0.08206441208968804,0.17144813467559034
08_000275_000295_s5,08,1,-3,16982,24.733310111464963,31.679200504828803,23.586431820884872,39.712498280132074,34.035450175748004,0.27243718056996236,0.26923623552768927,0.3136217240548046,4.588817928410433,0.03762807678718643,16982,0.9572488517253562,0.9916970910375692,0.2711357316051468,0.27438833420562403,0.26729651139484295,0.3083570991788008,0.07585177862561576,0.06616317113860967,0.06836648991732419,1.9288184611295243,0.9633729831586385,16982,0.9932281238958898,0.9988811682958426,0.0701091203484314,0.07975527700809579,0.07444126432612229,0.12070810412042071,0.30599387286199675,0.303098224762294,0.3610771303636311,5.102947569937028,0.015074785066541044,16982,0.9220939818631492,0.9861029325167825,0.30482838997068323,0.30783176283906827,0.3009748660471583,0.34042843230044284,0.17826354760337373,0.17495155825701694,0.16186283221765707,3.3403037229493493,0.909963490754917,16982,0.996349075491697,0.9989400541750089,0.17141654164208456,0.17975510855824917,0.1892770843135876,0.17689858894313826,0.04799663588508059,0.03136490261138436,0.031291187811425814,1.6870315464578398,0.9725002944293958,16982,0.9965257331291956,0.9994700270875044,0.028388790150823663,0.057578333943181105,0.060854606849042654,0.10075338880093283
08_000275_000295_s5,08,2,-2,16428,24.733310111464963,31.679200504828803,23.586431820884872,39.712498280132074,34.035450175748004,0.28493364519500736,0.28066816155318886,0.3293747451551474,5.103814865354731,0.02544436328220112,16428,0.9710250791331873,0.9920258095933772,0.2794618251896899,0.2861985325275697,0.29099454503663535,0.31230554784708725,0.09361350381449962,0.08051973105583438,0.0837788772424386,2.603975149842364,0.9709642074506939,16428,0.9862429997565133,0.9956781105429754,0.07839372665154064,0.10102891495657704,0.10547960884863453,0.12128180052412271,0.3173547614218884,0.3139838051719185,0.376535410300081,5.599555256525051,0.015278792305819333,16428,0.9206233260287314,0.9906257608960312,0.3128129809305226,0.31795980211076436,0.323140167787859,0.34419379224996427,0.16549650144443284,0.1574826344950609,0.14640552129191453,3.4700160807453875,0.9480155831507183,16428,0.9902605308010713,0.9934258582907232,0.157118483691875,0.17362762659247802,0.16294287142162192,0.16017361915715167,0.049234827355052184,0.03011573053702976,0.03000202016086284,2.293815538447028,0.9749208668127587,16428,0.9897735573411249,0.994399805210616,0.0273570081591294,0.05933438201894644,0.07038542548199182,0.0701572235198071
08_000275_000295_s5,08,3,-1,16499,24.733310111464963,31.679200504828803,23.586431820884872,39.712498280132074,34.035450175748004,0.2766428657828592,0.27633113502295026,0.32332800977020293,4.901620161383639,0.050912176495545185,16499,0.9559367234377841,0.990484271774047,0.26538506508506354,0.2803732117383347,0.2930776056569181,0.3051585847523523,0.09031958351402461,0.07541151481416522,0.07833927462857426,2.4438186046819204,0.9523607491363113,16499,0.9852112249227226,0.9966664646342203,0.07826135009363673,0.0927217811737912,0.11298687901568588,0.1100252892359235,0.3093426057054306,0.3098353032160315,0.3706475886064866,5.393392469036608,0.035880962482574705,16499,0.9287229529062367,0.988241711618886,0.2990225471299675,0.31242390236557677,0.3250982856416069,0.3373782323026443,0.17980931781283985,0.16288669168544462,0.15103240144328778,3.4760934996729276,0.909812715922177,16499,0.9852718346566458,0.9929692708649009,0.18391880777701594,0.17597776735427872,0.17889861470225848,0.18266863881628076,0.050887466567147426,0.022181064211634828,0.02218757957684403,2.1827171393386253,0.9544820898236257,16499,0.9852112249227226,0.9959997575610643,0.037012445447482376,0.0493465113591041,0.08835301447264078,0.06931997295096053
08_000275_000295_s5,08,4,0,15899,24.733310111464963,31.679200504828803,23.586431820884872,39.712498280132074,34.035450175748004,0.2702667595956067,0.26759981398761773,0.31119915926879926,4.704408242251156,0.07201710799421347,15899,0.9499968551481225,0.9840870494999685,0.2728547875485534,0.2499210993925786,0.3010544419609675,0.29050516953173716,0.08360042289714553,0.06563209149321432,0.06772651346403968,2.3364202804578804,0.9467891062330964,15899,0.9802503302094472,0.9918233851185609,0.0755483552191065,0.08052432146220208,0.11023135939685923,0.09125673473341893,0.3032936583739427,0.3014010558761158,0.35831554586197956,5.186032934859866,0.036668972891376814,15899,0.9249009371658595,0.9798729479841499,0.3058290544954116,0.2833466095011032,0.333464397733154,0.3234042928062101,0.1962712004918553,0.17841705568014865,0.16439640337274986,3.4989719690227075,0.8591735329265991,15899,0.9812566828102396,0.988049562865589,0.17509262205490042,0.23515005675120484,0.18112269098136347,0.14599194175965072,0.060076485509819734,0.030639900386465153,0.030392938112917545,2.133306884054242,0.9545883388892383,15899,0.9801874331718976,0.9918233851185609,0.030356016407396335,0.08892658220399709,0.08489400244934728,0.03599525693861271
08_000300_000320_s5,08,0,-4,15930,27.62511212198872,34.01225809552291,26.381040846456695,41.68842451445348,36.699079087960676,0.2483914127557716,0.22956104646606024,0.2602487002432984,4.638645355538869,0.1241682360326428,15930,0.9765850596359071,0.9884494664155681,0.25772818070196946,0.2495216989930718,0.22652226052153812,0.26675765470629703,0.10351790541093044,0.05551251063481896,0.057054521323607776,2.5121735497568927,0.9394224733207784,15930,0.9811048336472066,0.9883866917765223,0.1183498315944677,0.0995578368182955,0.0841461609941537,0.10685145413727667,0.2783505391257131,0.2638198150899604,0.30611583306097534,5.191695616802397,0.06880100439422474,15930,0.9600125549278091,0.9883239171374765,0.2857861568591569,0.27954797561305644,0.2593615414061615,0.2997785429385495,0.2038204960557497,0.1649398356358202,0.15274469659168055,4.022158028017379,0.9044569993722537,15930,0.9558694287507847,0.9838669177652228,0.26057285166768396,0.16829420794158162,0.18131235753552521,0.14465236846370944,0.08962323551643257,0.03695812335925797,0.036485397193899205,2.503992170312278,0.9438166980539862,15930,0.9635907093534212,0.9870056497175141,0.1148196647747982,0.07522027711988706,0.0760972764799446,0.0686313085253305
08_000300_000320_s5,08,1,-3,16507,27.62511212198872,34.01225809552291,26.381040846456695,41.68842451445348,36.699079087960676,0.23319198951086686,0.22782315273204104,0.2585061884808644,4.650071704677464,0.14048585448597564,16507,0.9838856242806082,0.9929726782577089,0.23007203443675156,0.2411442899086427,0.20709413581233485,0.26001496156320064,0.07129915273320274,0.053349590521784146,0.05471244010378973,2.593828259611762,0.9736475434664081,16507,0.9921245532198462,0.9931544193372509,0.0522682181209121,0.07382169110084832,0.09233745254625939,0.10163899527168813,0.266851051142312,0.2625712492747913,0.3045760860232929,5.196154582685102,0.05367419882474102,16507,0.9773429454170958,0.9929120978978615,0.2647450255166188,0.27456882055026427,0.23960615260810314,0.29333950072081444,0.1734062483919917,0.16612968245318935,0.1536903016865221,4.120238875515368,0.9291209789786151,16507,0.9866117404737385,0.9930938389774036,0.16188067336030657,0.16050605415183103,0.24500638367707753,0.1412863730286632,0.0561576217145653,0.03784070248284912,0.03739427954464292,2.611415142798366,0.9723753559096141,16507,0.9913370085418307,0.9929726782577089,0.04025736378886591,0.04692173953790508,0.11291520132524963,0.06845396010500532
08_000300_000320_s5,08,2,-2,14837,27.62511212198872,34.01225809552291,26.381040846456695,41.68842451445348,36.699079087960676,0.25253308301748734,0.2380397478089965,0.2718117707247627,5.18115097624949,0.11255644672103525,14837,0.9617173283008694,0.9787692929837568,0.26967301856583514,0.2266855238517102,0.23633387775286244,0.3291070061097825,0.09839580208147448,0.06536828479968633,0.0673698855202094,3.535783789101661,0.9532250454943721,14837,0.9760059311181506,0.9781627013547213,0.1107665925843515,0.0718057815940012,0.09694577895061662,0.17820471252662684,0.28498476411063656,0.2722890667982685,0.31779910440528925,5.63380466228386,0.06274853407022983,14837,0.9519444631664084,0.9796454808923637,0.3009507411194927,0.2607580255873995,0.26950455696334363,0.3593200491906161,0.18331096260867338,0.15257876087212202,0.14215830505745775,4.377692990373999,0.9054391049403518,14837,0.9739839590213655,0.979915077171935,0.16735791293998417,0.1928552456601451,0.2139060835425673,0.1709481975095353,0.07227878640186289,0.029717416308594837,0.02959551035402841,3.444695096187452,0.9554492148008358,14837,0.9762755273977219,0.9785670957740783,0.06247270239015822,0.06515752757839785,0.09804921836157088,0.1475699984471257
08_000300_000320_s5,08,3,-1,16003,27.62511212198872,34.01225809552291,26.381040846456695,41.68842451445348,36.699079087960676,0.2193795620181998,0.2117834856497783,0.23790723772732125,4.521482203516952,0.3290008123476848,16003,0.9661313503718053,0.985065300256202,0.22267611291109077,0.20400330751323476,0.22834213760689281,0.29582933467124317,0.07707259911922862,0.043252527979296795,0.0438067525264878,2.682671625841123,0.9450103105667688,16003,0.9784415422108355,0.9823783040679872,0.06041114804965017,0.08648232492685444,0.0904244156095044,0.1344782286139241,0.25249140267528075,0.24720126364134531,0.28393677316951815,5.028602397941198,0.14109854402299568,16003,0.9562582015872024,0.9833781166031369,0.2563289560824591,0.23636318051837976,0.2617262529279382,0.32754100678824005,0.21719139155411998,0.19234782934629246,0.17607664054440564,4.123867212496268,0.8136599387614822,16003,0.9669436980566144,0.9808160969818159,0.20089811540024238,0.2629629514524567,0.189042907831654,0.10980931472010944,0.09018621655192871,0.05401748020942397,0.05274077630660745,2.7267429400437018,0.9284509154533525,16003,0.9778791476598138,0.9808160969818159,0.06311693415965146,0.12482793413619761,0.09076637647994391,0.09165714638836585
08_000300_000320_s5,08,4,0,16539,27.62511212198872,34.01225809552291,26.381040846456695,41.68842451445348,36.699079087960676,0.2410556109247646,0.23026863689067098,0.2615650411937456,5.054793723853586,0.17256182356853497,16539,0.9697684261442651,0.9925630328314892,0.24357542907228658,0.2243804593356165,0.25583381094494734,0.3536256176651385,0.08761540060114849,0.06191455038321127,0.06321720827443178,2.653226696575005,0.9583408912267972,16539,0.9896003385936272,0.994074611524276,0.07728688721727664,0.08245770956751391,0.10035467081620751,0.204178711701647,0.27432291160670536,0.26478395779958613,0.3075277323964072,5.602355052973772,0.09432251042989298,16539,0.9486667875929621,0.989842191184473,0.2763779647322518,0.25823591405991025,0.28920490147250427,0.382734487839189,0.17208625885668732,0.16369528552615542,0.15180661411597063,3.1855574725153137,0.8834875143599976,16539,0.9882096861962634,0.9946187798536792,0.18604266832039715,0.18167541717507724,0.14091402012427015,0.0901193532190918,0.07317584243876643,0.046352698652383534,0.0457069967726893,2.2313488380994966,0.9645081322933672,16539,0.9903258963661649,0.9944978535582563,0.06154903269211722,0.07820421759086597,0.07368037687419753,0.14488004585778538
08_000325_000345_s5,08,0,-4,16923,26.602232760608867,32.748576895352784,25.872676886792448,38.894164979136,34.95202170757832,0.24177318109954213,0.23835145218557807,0.27217244439819144,4.203302854894289,0.08266855758435265,16923,0.9870590320865095,0.9965727116941441,0.23200386887815677,0.25361702957448823,0.23398231637627134,0.2553414770860555,0.07311928014677777,0.0639697914819136,0.0660327094695603,1.7392377021647343,0.9808544584293565,16923,0.9946227028304674,0.9993499970454411,0.05829910306004656,0.08534946516230871,0.0757421743902023,0.09135076513261481,0.26230779983203606,0.259176146468211,0.29986698686719215,4.53811309089004,0.04420020091000414,16923,0.9842817467352124,0.9962772558057083,0.2529275815123694,0.2737139955584003,0.2546791824998544,0.27576344708639966,0.11697151004819671,0.11504816312019166,0.10896791279684015,2.5067515133890907,0.9771317142350647,16923,0.9942681557643444,0.9989363588016309,0.12473136754952796,0.10054984620806483,0.13992222533246562,0.10925476972072859,0.03965743610956192,0.026390613965690708,0.026338188752712544,1.4612045897736625,0.9869999409088223,16923,0.9942090645866573,0.9995863617561898,0.02971416050565182,0.038573491293935336,0.06218366176719557,0.06546891335094902
08_000325_000345_s5,08,1,-3,17723,26.602232760608867,32.748576895352784,25.872676886792448,38.894164979136,34.95202170757832,0.2294349323570049,0.22874361142016733,0.25968465975545874,4.5277413764141645,0.1784686565479885,17723,0.982339333070022,0.9963888732155955,0.23831111482617226,0.23437188965876238,0.19136554444669834,0.26486315045948366,0.06807172386557134,0.055712823848242145,0.05714598890391365,2.5212534925567067,0.9763584043333522,17723,0.9931727134232353,0.9968966879196525,0.06473380234584995,0.06565704728260495,0.07347894789463065,0.10472059968457387,0.2501984350293404,0.24986221280087545,0.28742508192143745,4.852713319206935,0.08661061896970039,17723,0.981098008237883,0.9959939062235513,0.25897081887868256,0.2549496003347433,0.2128982533868356,0.28502399227556385,0.13943178502793202,0.12936805688882608,0.12175461651437924,3.583141634317766,0.9431247531456299,17723,0.9930598657112227,0.997178807199684,0.11773004710336567,0.13196077124896813,0.20164598610988504,0.15418949966152462,0.04984800930868692,0.030359378949460575,0.030171663743395083,2.5118368381308036,0.9709417141567455,17723,0.993454832703267,0.9970659594876714,0.02785090495711659,0.04417437218814,0.10091873581205839,0.10295983723941841
08_000325_000345_s5,08,2,-2,17332,26.602232760608867,32.748576895352784,25.872676886792448,38.894164979136,34.95202170757832,0.21084234885201078,0.21234662392229806,0.23866682352331248,3.954548488628071,0.35137318255250405,17332,0.9893837987537503,0.9952688668359104,0.2154442828836343,0.21944070639434163,0.1845164470749029,0.31534363572276675,0.05347634497677094,0.039840839552948135,0.0403786954337888,2.0872565344185072,0.9800369259173782,17332,0.9934225709669975,0.9975190399261482,0.035202555443286175,0.06131467913964585,0.06170273477006377,0.16473963146598333,0.2319593431849041,0.2339244683017893,0.2664203401155343,4.279522541430961,0.15376182783291023,17332,0.985979690745442,0.9947495961227787,0.23696041789791186,0.23964858189695445,0.2066342148317497,0.3341200698889949,0.16709874524830512,0.1527456136350262,0.14221942370588647,3.6340185906722544,0.9124163397184398,17332,0.9919224555735057,0.9969997692130164,0.14707061514147388,0.16463443415830797,0.20192333950381566,0.14233223786017557,0.05996535682129414,0.040472029831262614,0.03998698510114873,2.2836033218034983,0.97859450726979,17332,0.9941726286637433,0.9978652204015693,0.03281024707705795,0.06023206671611279,0.09560221394175655,0.1318098276896222
