clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction
scene-0929_CAM_FRONT_0305c100_cbaaec20,G51-B,4,73954,20.538680301425266,0.03128652415617461,0.7630998345284059,0.4989953510361674
scene-0929_CAM_FRONT_15606151_a84326b4,G51-B,0,74624,18.34311208929733,0.044065480904122545,0.7530533448900796,0.5062774144406798
scene-0929_CAM_FRONT_15606151_a84326b4,G51-B,1,83263,18.33483871128672,0.03879231543187345,0.7934231607700996,0.5692354161741917
scene-0929_CAM_FRONT_15606151_a84326b4,G51-B,2,71608,17.82745374250176,0.028282026546987193,0.7629094108685945,0.4903803220129751
scene-0929_CAM_FRONT_15606151_a84326b4,G51-B,3,71646,17.632502655807368,0.02108959425084489,0.7699682189478108,0.49168045596617027
scene-0929_CAM_FRONT_15606151_a84326b4,G51-B,4,70149,17.567914345403896,0.032918369380323664,0.7712092559031335,0.4834659732618916
scene-0929_CAM_FRONT_fc03376a_353a0ef8,G51-B,0,60815,14.030867251496536,0.030727966353953473,0.7780251096577627,0.40473563942951696
scene-0929_CAM_FRONT_fc03376a_353a0ef8,G51-B,1,66065,14.116754431854076,0.030879319411020845,0.7808223675570615,0.43871641320620913
scene-0929_CAM_FRONT_fc03376a_353a0ef8,G51-B,2,59106,13.919107002124452,0.02716361541223833,0.7737504268116513,0.39262732119874977
scene-0929_CAM_FRONT_fc03376a_353a0ef8,G51-B,3,56460,13.795915885017864,0.03228693558762985,0.7628174822052373,0.3766908307724634
scene-0929_CAM_FRONT_fc03376a_353a0ef8,G51-B,4,55824,13.42562416514342,0.0379124486353295,0.7607622199458934,0.3736046542168991
scene-0929_CAM_FRONT_14365b25_b7859e2f,G51-B,0,74701,16.631546072738388,0.03391846321246916,0.7715310062248838,0.5214719092270113
scene-0929_CAM_FRONT_14365b25_b7859e2f,G51-B,1,74377,16.012045593013806,0.03424972406099114,0.7715244398917869,0.521622934888241
scene-0929_CAM_FRONT_14365b25_b7859e2f,G51-B,2,70841,15.606624827665442,0.035467559078684374,0.7756283980773777,0.49472723452315287
scene-0929_CAM_FRONT_14365b25_b7859e2f,G51-B,3,71031,15.515159847861845,0.038737135561973446,0.775352612087306,0.49789220707588056
scene-0929_CAM_FRONT_14365b25_b7859e2f,G51-B,4,66693,15.037826091922513,0.05096974168654489,0.7551020408163265,0.47195519134294645
scene-0929_CAM_FRONT_c875925c_402da35d,G51-B,0,75602,17.82868131550555,0.05544095343113287,0.7851364484017546,0.5279528799936963
scene-0929_CAM_FRONT_c875925c_402da35d,G51-B,1,79047,17.917889681729402,0.04975049265028142,0.8065361279646994,0.5557022036613873
scene-0929_CAM_FRONT_c875925c_402da35d,G51-B,2,79033,17.68359502738718,0.06143514672876549,0.8071008326110367,0.5539095947259213
scene-0929_CAM_FRONT_c875925c_402da35d,G51-B,3,76669,17.463670106322766,0.05109398378184782,0.8110603314684948,0.5296075959341265
scene-0929_CAM_FRONT_c875925c_402da35d,G51-B,4,75352,17.347925738558743,0.032665785278238824,0.8168321382607097,0.5035983505371261
scene-0930_CAM_FRONT_e57fa712_36648b9c,G51-B,0,91536,21.488326033191573,0.08212323179920666,0.8780106637249494,0.6021787093215665
scene-0930_CAM_FRONT_e57fa712_36648b9c,G51-B,1,96861,22.979251849688474,0.09051610958768697,0.9079137446484385,0.6401058492895227
scene-0930_CAM_FRONT_e57fa712_36648b9c,G51-B,2,94651,22.849007842205328,0.05710854975469726,0.93849972421401,0.628549103038899
scene-0930_CAM_FRONT_e57fa712_36648b9c,G51-B,3,84123,23.121211427824264,0.0471092412286902,0.9646665616053371,0.5546187587003913
