clip_id,group,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,canonical_occupied,native_occupied,frac_pred_in_eval_mask,n_fused_points,frac_points_in_grid
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,M0,raw,0,27.3665,232,174,6397,0.5714285714285714,0.03499773721526626,0.03410260179332647,406,22764,6119,0.06635071090047394,403446,0.6385414652766417
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,M0,dilate_r2,0,27.3665,728,827,5901,0.4681672025723473,0.10982048574445617,0.09763948497854077,1555,123398,18832,0.08257221750212404,403446,0.6385414652766417
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,M1,raw,0,26.186587210921452,228,185,6401,0.5520581113801453,0.034394327952934074,0.033460522453771645,413,23255,6101,0.06769382068513359,403457,0.7157764024418959
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,M1,dilate_r2,0,26.186587210921452,784,840,5845,0.4827586206896552,0.11826821541710665,0.1049671977507029,1624,124123,18876,0.08603517694426785,403457,0.7157764024418959
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,OR,raw,1,19.61126553170224,682,207,5947,0.7671541057367829,0.10288127922763614,0.09976594499707431,889,22462,6090,0.14597701149425288,403457,0.9468592687696582
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,OR,dilate_r2,1,19.61126553170224,2336,968,4293,0.7070217917675545,0.35239100920199123,0.30748979860471237,3304,118945,17981,0.1837495133752294,403457,0.9468592687696582
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,G51-A,raw,0,17.367119403724242,1347,214,5282,0.8629083920563742,0.20319806909036053,0.1968434896975011,1561,19399,5242,0.29778710415871806,403457,0.9592372917064272
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,G51-A,dilate_r2,0,17.367119403724242,2568,1097,4061,0.7006821282401091,0.3873887464172575,0.33238415739062904,3665,106801,16050,0.22834890965732088,403457,0.9592372917064272
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,G51-B,raw,0,21.74779305479075,357,194,6272,0.647912885662432,0.05385427666314678,0.052323025062289315,551,23886,6261,0.08800511100463185,403457,0.9176863953283745
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,G51-B,dilate_r2,0,21.74779305479075,1794,879,4835,0.6711560044893379,0.2706290541559813,0.2389451251997869,2673,124657,18864,0.14169847328244276,403457,0.9176863953283745
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,G51-C,raw,0,17.367119403724242,1347,214,5282,0.8629083920563742,0.20319806909036053,0.1968434896975011,1561,19399,5242,0.29778710415871806,403457,0.9592372917064272
scene-0926_CAM_FRONT_7f10e68a_76e95a17,scene-0926,G51-C,dilate_r2,0,17.367119403724242,2568,1097,4061,0.7006821282401091,0.3873887464172575,0.33238415739062904,3665,106801,16050,0.22834890965732088,403457,0.9592372917064272
