clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
08_002650_002670_s5,08,G51-D,28.40074130229518,1,165710,0.07290194731496857,0.028754075923072622,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002675_002695_s5,08,G51-D,28.90336882424406,1,158502,0.05815326066720505,0.014563665178121306,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002700_002720_s5,08,G51-D,32.37447393679858,1,166280,0.05845452507124671,0.031513714550993395,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002725_002745_s5,08,G51-D,32.101259825940474,1,173688,0.06212423973871961,0.030527512378647915,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002750_002770_s5,08,G51-D,30.732412743506483,1,200979,0.07700350373591158,0.020532698257503004,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002775_002795_s5,08,G51-D,29.29576258183306,1,173739,0.07685637954673519,0.044225123916434704,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002800_002820_s5,08,G51-D,33.82553324594852,1,170143,0.08380072222072643,0.01410366204997645,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002825_002845_s5,08,G51-D,30.853228682051906,1,190003,0.06964626105088856,0.02637764405460716,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002850_002870_s5,08,G51-D,35.554211546377594,1,151631,0.07823683313980867,0.02234994526693541,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002875_002895_s5,08,G51-D,37.69433521891095,1,135181,0.07606578948318266,0.050064005693915996,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002900_002920_s5,08,G51-D,33.67912604456824,1,157466,0.046186559629823876,0.009281705385089095,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002925_002945_s5,08,G51-D,36.31430803571429,1,171835,0.0638081892352953,0.07300104071646832,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002950_002970_s5,08,G51-D,30.448314755838638,1,157514,0.07879955892218238,0.034614318078159116,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002975_002995_s5,08,G51-D,28.435270763578867,1,151315,0.07077553634134937,0.009194362582929678,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003000_003020_s5,08,G51-D,32.1326912787587,1,160009,0.09527973988476734,0.02984465376642509,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003025_003045_s5,08,G51-D,37.47836852771966,1,167717,0.13317672836047034,0.029969178877116844,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003050_003070_s5,08,G51-D,31.077210892078483,1,169816,0.10985896137433349,0.023079699564143533,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003075_003095_s5,08,G51-D,29.168380104684896,1,161698,0.10930305713164579,0.052227688729265434,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003100_003120_s5,08,G51-D,24.086201111963188,1,180915,0.05350320404519193,0.028119637501934157,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003125_003145_s5,08,G51-D,25.28909138763353,1,161169,0.08120756351507907,0.03415743316356054,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003150_003170_s5,08,G51-D,27.710641857890497,1,167031,0.09395746550916728,0.007670430791152654,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003175_003195_s5,08,G51-D,30.62658296943232,1,178614,0.09461028709229091,0.013928472101621101,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003200_003220_s5,08,G51-D,29.27695968225419,1,183374,0.08428490264710753,0.027069174112721965,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003225_003245_s5,08,G51-D,26.230816188694934,1,163659,0.0670744720817833,0.028271445667368198,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003250_003270_s5,08,G51-D,28.546263136061935,1,181304,0.07745062328794794,0.06013745141257725,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003275_003295_s5,08,G51-D,33.06466214364034,1,178956,0.12210341643167832,0.02020681490997,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003300_003320_s5,08,G51-D,31.66898418460602,1,178098,0.06747569561912137,0.020242289999363346,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003325_003345_s5,08,G51-D,29.277628090486953,1,185775,0.08599441772101768,0.048230118713114487,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003350_003370_s5,08,G51-D,33.23635954699409,1,179512,0.13604338379658687,0.04345282811809824,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003375_003395_s5,08,G51-D,27.716250458211146,1,208978,0.09729992526878295,0.055216601923627186,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003400_003420_s5,08,G51-D,25.689442322317483,1,194462,0.06415527444738611,0.01742348538562644,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003425_003445_s5,08,G51-D,21.757270063119925,1,193572,0.06759041340784488,0.027092331475596965,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003450_003470_s5,08,G51-D,25.12531960227273,1,188600,0.10930598641406086,0.03021868361309827,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003475_003495_s5,08,G51-D,25.783320688703856,1,178890,0.09588038986808889,0.04803506905618175,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003500_003520_s5,08,G51-D,26.318386235265226,1,185206,0.05668051222058912,0.022239336285963144,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003525_003545_s5,08,G51-D,25.60138300054705,1,187884,0.070238380015341,0.030044742958728984,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003550_003570_s5,08,G51-D,30.294888646030252,1,176844,0.0770473117299113,0.025295921960607242,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003575_003595_s5,08,G51-D,25.895666189111743,1,177603,0.05753259894870366,0.04482626906524226,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003600_003620_s5,08,G51-D,25.070210441214144,1,179873,0.050288754063450014,0.017233746751340658,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003625_003645_s5,08,G51-D,26.265554977592828,1,176280,0.05970839042391307,0.022921740535086436,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003650_003670_s5,08,G51-D,26.5786451706955,1,174871,0.06844649042254236,0.010470462221824184,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003675_003695_s5,08,G51-D,25.172445995560114,1,180247,0.05680021941203783,0.038764016966188655,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003700_003720_s5,08,G51-D,26.26123298710601,1,190669,0.07948648416836646,0.048919905593519546,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003725_003745_s5,08,G51-D,25.721016873423043,1,194729,0.04849320617425068,0.021784926589583174,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003750_003770_s5,08,G51-D,20.857241950757572,1,210914,0.06780299006823842,0.04992990679150605,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003775_003795_s5,08,G51-D,29.603364573965834,1,172079,0.08525641980414722,0.018625839952701173,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003800_003820_s5,08,G51-D,35.248908797554336,1,168181,0.08631205713355117,0.024580290945608478,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003825_003845_s5,08,G51-D,36.19972696109693,1,161395,0.09103194755862543,0.024301554251863942,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003850_003870_s5,08,G51-D,34.82510355494968,1,168743,0.10029937830950653,0.04495702591285479,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003875_003895_s5,08,G51-D,30.38143458388484,1,178668,0.07799964296510997,0.02723356582605268,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003900_003920_s5,08,G51-D,28.439563227634792,1,171027,0.07260243775223119,0.02548825622670778,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003925_003945_s5,08,G51-D,28.61751575630251,1,141811,0.048126870248546894,0.02148442011808302,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003950_003970_s5,08,G51-D,34.28841465493727,1,151228,0.06270682236729086,0.011109762575702401,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_003975_003995_s5,08,G51-D,36.39748777748414,1,156724,0.11401236634058876,0.031024213044400457,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_004000_004020_s5,08,G51-D,28.478633767696273,1,153783,0.14319291852869798,0.021266107071713686,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
