clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction
08_001700_001720_s5,G51-B,4,64572,33.236322093113024,0.10057323958957176,0.9731986160557589,0.8178308178308178
08_001725_001745_s5,G51-B,0,60680,35.50332074944072,0.09303698973234709,0.9762071904929048,0.7647670861956576
08_001725_001745_s5,G51-B,1,57725,36.15491999892795,0.1017904902844422,0.9702777917063631,0.7333274833274833
08_001725_001745_s5,G51-B,2,56490,35.245797592695084,0.05890221849965549,0.9626059268916412,0.7263074763074763
08_001725_001745_s5,G51-B,3,54160,33.412040470654254,0.041303728280440044,0.9507596650453793,0.6835606478463622
08_001725_001745_s5,G51-B,4,53900,36.786910886687,0.052561348049759316,0.959133530562102,0.6770044627187485
08_001750_001770_s5,G51-B,0,61009,36.03275219104108,0.06745586723484864,0.9635335706764279,0.7689038760467332
08_001750_001770_s5,G51-B,1,61422,36.04892695783133,0.06733076929534443,0.9724088652660081,0.7741939527653814
08_001750_001770_s5,G51-B,2,62696,36.925510308574545,0.06463727614614001,0.9777866920724063,0.7913553627839343
08_001750_001770_s5,G51-B,3,60578,37.030146362522274,0.07639020882509562,0.9762949405806549,0.7601037958180815
08_001750_001770_s5,G51-B,4,56848,36.96790389432253,0.05566780244143299,0.9779496565210851,0.7126936769793912
08_001775_001795_s5,G51-B,0,53641,34.443536054127534,0.04620029044192986,0.9809456952314095,0.6728049942335657
08_001775_001795_s5,G51-B,1,62976,31.701922909710632,0.04986142947248995,0.9844431630145916,0.7917565060422204
08_001775_001795_s5,G51-B,2,63105,30.415273785237392,0.05355021190491582,0.9897081682795968,0.7916186130471845
08_001775_001795_s5,G51-B,3,62649,30.06924067809943,0.03525411672105294,0.9922027779170637,0.7861279646993933
08_001775_001795_s5,G51-B,4,58993,29.78628171772685,0.047291129970366885,0.9924910996339568,0.7397207040064183
08_001800_001820_s5,G51-B,0,62513,30.40468084161932,0.035070493166479366,0.9932056360627789,0.7845359273930702
08_001800_001820_s5,G51-B,1,62399,29.659792487464184,0.0673303717910052,0.9929298500727072,0.7850624279195708
08_001800_001820_s5,G51-B,2,60250,26.99959463443396,0.06625162415384511,0.9916888131173845,0.756706613849471
08_001800_001820_s5,G51-B,3,60058,28.76998306211099,0.07986747604820899,0.9918392418392419,0.7547259690116833
08_001800_001820_s5,G51-B,4,60033,30.19415090460526,0.1050533334180126,0.9911999197713484,0.7554530411673269
08_001825_001845_s5,G51-B,0,56687,23.1282789689781,0.041099416190564675,0.9908614551471694,0.7130948202376773
08_001825_001845_s5,G51-B,1,62465,24.173530063746167,0.048629550019279044,0.9904352404352404,0.7862783934212506
08_001825_001845_s5,G51-B,2,65446,23.89511788380124,0.06634781962794678,0.9894825251968109,0.8239983954269668
08_001825_001845_s5,G51-B,3,66391,24.8648347872849,0.05732265971427397,0.9665045379331093,0.8322594394022965
08_001825_001845_s5,G51-B,4,64877,24.547686714340685,0.05159344129753407,0.9336358622072908,0.8132803489946347
08_001850_001870_s5,G51-B,0,68146,25.89302571614583,0.0425984276759066,0.9351276136990423,0.8591987163415735
08_001850_001870_s5,G51-B,1,66824,25.229340726550962,0.04483969248254094,0.9311036453893596,0.8429649501078073
08_001850_001870_s5,G51-B,2,65684,25.651376070090958,0.06632422348613032,0.939552725267011,0.82994032994033
08_001850_001870_s5,G51-B,3,63496,25.196713236248055,0.038080580593638835,0.9351902923331494,0.807175450032593
08_001850_001870_s5,G51-B,4,59815,24.51385028545673,0.04823095150747747,0.9439653011081582,0.7567316853031139
08_001875_001895_s5,G51-B,0,66552,28.43124130737136,0.04983733386701017,0.9394022965451537,0.8382389810961239
08_001875_001895_s5,G51-B,1,66198,27.51692819717707,0.04592917351409698,0.9364438650152936,0.8347665847665847
08_001875_001895_s5,G51-B,2,64273,28.209538777669263,0.04990514443962191,0.937308830165973,0.8086922729779873
08_001875_001895_s5,G51-B,3,61303,28.519546046401512,0.035057756702971954,0.9336860051145766,0.7704959133530562
08_001875_001895_s5,G51-B,4,59960,27.801917875230206,0.026867967104289958,0.9310409667552525,0.7523692523692523
08_001900_001920_s5,G51-B,0,61928,22.520978159650035,0.03358752048176905,0.9313543599257885,0.7835205335205335
08_001900_001920_s5,G51-B,1,61797,24.096512207435797,0.021183136741452557,0.9195707767136339,0.7802988517274232
08_001900_001920_s5,G51-B,2,62341,23.991655062254257,0.023578674612513506,0.9190944190944191,0.7888356816928246
08_001900_001920_s5,G51-B,3,64904,24.927235639686682,0.025196734278591038,0.9222784937070652,0.8242741814170386
08_001900_001920_s5,G51-B,4,65812,25.609576744947606,0.02181620217612057,0.9195206338063481,0.8353432282003711
08_001925_001945_s5,G51-B,0,63975,14.744947127984853,0.02226981116520843,0.9442661585518728,0.8029509100937673
08_001925_001945_s5,G51-B,1,64236,14.878190407918611,0.022448300109565444,0.9639973925688211,0.8060723060723061
08_001925_001945_s5,G51-B,2,67347,15.003381261081561,0.017932588240142433,0.968171789600361,0.8452840595697738
08_001925_001945_s5,G51-B,3,63047,15.118437976371954,0.029717829002688045,0.9680338966053251,0.7905029333600763
08_001925_001945_s5,G51-B,4,63803,15.658485652515726,0.061857431932335505,0.9718698290126861,0.8006443363586221
08_001950_001970_s5,G51-B,0,63869,14.672093993092808,0.06145269066355574,0.9750789750789751,0.8008198365341223
08_001950_001970_s5,G51-B,1,64444,14.882818745003997,0.05086527587246814,0.9767587624730482,0.8078523792809507
08_001950_001970_s5,G51-B,2,63017,15.079622449505356,0.0809596014573879,0.9732236875094018,0.7899638971067543
08_001950_001970_s5,G51-B,3,58882,15.039444457881839,0.08995855303615885,0.967858396429825,0.7381286667000952
08_001950_001970_s5,G51-B,4,59137,15.44926510075696,0.11458151762091395,0.9690367547510405,0.7413252770395627
08_001975_001995_s5,G51-B,0,59653,15.826946738760219,0.03655521397480577,0.9735746878604021,0.7477937120794264
08_001975_001995_s5,G51-B,1,63755,15.747050698037125,0.07369220807985544,0.9767462267462268,0.7992152635009778
08_001975_001995_s5,G51-B,2,64092,15.775343983208957,0.07256108114564275,0.9771348342776914,0.8034398034398035
08_001975_001995_s5,G51-B,3,63189,16.50195678253745,0.13625340616570192,0.9745023316451887,0.7923206137491852
08_001975_001995_s5,G51-B,4,63134,16.732291666666665,0.09768821148395546,0.9750915108057965,0.7934864363435792
08_002000_002020_s5,G51-B,0,67397,19.760016781160207,0.1055976609689937,0.9762573334001905,0.8486185629042772
08_002000_002020_s5,G51-B,1,69641,20.187629558220394,0.09661586550768497,0.9748157248157249,0.8780273780273781
