clip_id,group,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,canonical_occupied,native_occupied,frac_pred_in_eval_mask,n_fused_points,frac_points_in_grid
08_000150_000170_s5,08,OR,dilate_r2,1,32.90385599055384,60407,102065,114149,0.37179944852036045,0.3460608629895277,0.21837459918082863,162472,320746,320746,0.5065441190225287,314931,0.354461770991106
08_000150_000170_s5,08,G51-A,raw,0,24.10134211467702,13947,16329,160609,0.4606619104240983,0.07989986021677857,0.0730649343845771,30276,33534,33534,0.9028448738593666,316255,0.5159001438712432
08_000150_000170_s5,08,G51-A,dilate_r2,0,24.10134211467702,65469,127542,109087,0.3391982840356249,0.37506015261577946,0.21671444365735623,193011,235757,235757,0.8186861895935221,316255,0.5159001438712432
08_000150_000170_s5,08,G51-B,raw,0,30.599478420487102,5530,14713,169026,0.2731808526404189,0.031680377643850684,0.029217674315392378,20243,39186,39186,0.5165875567804828,315562,0.4169893713438247
08_000150_000170_s5,08,G51-B,dilate_r2,0,30.599478420487102,68874,108680,105682,0.38790452482061794,0.39456678658997685,0.24316824132525527,177554,312208,312208,0.5687041972018654,315562,0.4169893713438247
08_000150_000170_s5,08,G51-C,raw,0,23.076519291853515,10995,18507,163561,0.3726865975188123,0.06298838195192374,0.056950321915644114,29502,32064,32064,0.9200973053892215,316260,0.5208119901346993
08_000150_000170_s5,08,G51-C,dilate_r2,0,23.076519291853515,56145,131941,118411,0.29850706591665516,0.321644629803616,0.18318286965288405,188086,220940,220940,0.8512989952023173,316260,0.5208119901346993
08_000150_000170_s5,08,G51-D,raw,0,37.616322031793345,2606,13698,171950,0.15983807654563298,0.014929306354407755,0.013842999351939401,16304,34845,34845,0.4679007031137896,313115,0.2637050285039043
08_000150_000170_s5,08,G51-D,dilate_r2,0,37.616322031793345,33012,107304,141544,0.23526896433763791,0.18911982401063268,0.11712197544880437,140316,315557,315557,0.4446613448600411,313115,0.2637050285039043
08_000175_000195_s5,08,M0,raw,0,27.3665,4613,28081,140396,0.14109622560714505,0.03181181857677799,0.026650875267202032,32694,33708,33708,0.9699181203275187,331957,0.5339998855273423
08_000175_000195_s5,08,M0,dilate_r2,0,27.3665,41876,152328,103133,0.21562892628370167,0.2887820755953079,0.1408368282453916,194204,218163,218163,0.8901784445575097,331957,0.5339998855273423
08_000175_000195_s5,08,M1,raw,0,34.50325783374962,13700,19231,131309,0.4160213780328566,0.09447689453758043,0.0834145153433999,32931,43349,43349,0.7596715033795474,331795,0.5054325713166262
08_000175_000195_s5,08,M1,dilate_r2,0,34.50325783374962,75224,140876,69785,0.3480981027302175,0.5187540083718941,0.2631267817479056,216100,308732,308732,0.6999598357151187,331795,0.5054325713166262
08_000175_000195_s5,08,OR,raw,1,36.29473796867138,9761,18617,135248,0.3439636338008316,0.06731306332710384,0.059654333663354236,28378,44522,44522,0.6373927496518575,331299,0.4784529986507656
08_000175_000195_s5,08,OR,dilate_r2,1,36.29473796867138,72449,136190,72560,0.3472457210780343,0.49961726513526744,0.2576431637381356,208639,326108,326108,0.6397849792093417,331299,0.4784529986507656
08_000175_000195_s5,08,G51-A,raw,0,26.24963296979866,3431,27588,141578,0.11060962635803862,0.023660600376528354,0.019878676917907033,31019,31822,31822,0.9747658852366288,331957,0.5383829833382034
