clip_id,condition,corrector,band,tp,fp,fn,precision,recall,iou,n_pred_occupied
08_000050_000070_s5,OR,raw,10-20m,6695,7266,20896,0.4795501754888618,0.2426515892863615,0.1920704593051611,13961
08_000050_000070_s5,OR,raw,20-30m,4440,1598,24895,0.7353428287512421,0.15135503664564515,0.14353602948307634,6038
08_000050_000070_s5,OR,raw,30-40m,1544,49,32469,0.9692404268675455,0.04539440802046277,0.04532910574834126,1593
08_000050_000070_s5,OR,dilate_r2,0-10m,4864,9113,3000,0.3480002861844459,0.6185147507629705,0.28650527183836955,13977
08_000050_000070_s5,OR,dilate_r2,10-20m,14368,45150,13223,0.24140596122181526,0.5207495197709398,0.19752271758705545,59518
08_000050_000070_s5,OR,dilate_r2,20-30m,16560,27675,12775,0.3743641912512716,0.5645133799215953,0.29047535520084194,44235
08_000050_000070_s5,OR,dilate_r2,30-40m,12254,8366,21759,0.5942774005819592,0.3602740128774292,0.2891526463578659,20620
08_000050_000070_s5,G51-A,raw,0-10m,167,4246,7697,0.03784273736687061,0.021236012207527976,0.01379025598678778,4413
08_000050_000070_s5,G51-A,raw,10-20m,249,12657,27342,0.019293351929335192,0.009024681961509188,0.006186642814549791,12906
08_000050_000070_s5,G51-A,raw,20-30m,128,5527,29207,0.022634836427939876,0.0043633884438384184,0.003671619528426367,5655
08_000050_000070_s5,G51-A,raw,30-40m,56,342,33957,0.1407035175879397,0.0016464293064416546,0.0016300392955901615,398
08_000050_000070_s5,G51-A,dilate_r2,0-10m,4758,17708,3106,0.21178669990207424,0.6050356052899288,0.18606288127639606,22466
08_000050_000070_s5,G51-A,dilate_r2,10-20m,12291,58900,15300,0.17264822800634913,0.4454713493530499,0.14210727127678024,71191
08_000050_000070_s5,G51-A,dilate_r2,20-30m,11445,41637,17890,0.21560981123544704,0.39014828702914606,0.16126077889872062,53082
08_000050_000070_s5,G51-A,dilate_r2,30-40m,2171,6100,31842,0.26248337564986096,0.06382853614794343,0.054122105053224644,8271
08_000050_000070_s5,G51-B,raw,0-10m,641,3880,7223,0.1417827914178279,0.08151068158697863,0.054581062670299725,4521
08_000050_000070_s5,G51-B,raw,10-20m,1493,12990,26098,0.10308637713180971,0.05411184806639846,0.03679061629826766,14483
08_000050_000070_s5,G51-B,raw,20-30m,688,5007,28647,0.12080772607550483,0.0234532128856315,0.020033777881311512,5695
08_000050_000070_s5,G51-B,raw,30-40m,207,582,33806,0.2623574144486692,0.00608590832916826,0.0059835236305824544,789
08_000050_000070_s5,G51-B,dilate_r2,0-10m,5040,15456,2824,0.2459016393442623,0.6408952187182095,0.21612349914236706,20496
08_000050_000070_s5,G51-B,dilate_r2,10-20m,13486,60389,14105,0.18255160744500845,0.48878257402776265,0.1532848374630598,73875
08_000050_000070_s5,G51-B,dilate_r2,20-30m,15934,36693,13401,0.30277234119368385,0.5431736833134481,0.2413218634518689,52627
08_000050_000070_s5,G51-B,dilate_r2,30-40m,5412,9869,28601,0.3541653033178457,0.1591156322582542,0.12333075064946904,15281
08_000050_000070_s5,G51-C,raw,0-10m,88,4355,7776,0.01980643709205492,0.011190233977619531,0.0072018986823799,4443
08_000050_000070_s5,G51-C,raw,10-20m,203,12183,27388,0.016389471984498628,0.0073574716393026715,0.0051038366772263285,12386
08_000050_000070_s5,G51-C,raw,20-30m,77,5275,29258,0.014387144992526158,0.0026248508607465484,0.00222479052297024,5352
08_000050_000070_s5,G51-C,raw,30-40m,18,234,33995,0.07142857142857142,0.0005292094199276747,0.0005255934826408152,252
08_000050_000070_s5,G51-C,dilate_r2,0-10m,4296,18625,3568,0.18742637755769817,0.5462868769074263,0.1621805277662426,22921
08_000050_000070_s5,G51-C,dilate_r2,10-20m,10867,58928,16724,0.15569883229457698,0.3938603167699612,0.12560246882187728,69795
08_000050_000070_s5,G51-C,dilate_r2,20-30m,9262,42264,20073,0.17975391064705198,0.31573206067837056,0.1293593485942541,51526
08_000050_000070_s5,G51-C,dilate_r2,30-40m,1352,4553,32661,0.22895850973751058,0.039749507541234234,0.03505678576984909,5905
08_000050_000070_s5,G51-D,raw,0-10m,2627,583,5237,0.8183800623052959,0.33405391658189215,0.3109979874511661,3210
08_000050_000070_s5,G51-D,raw,10-20m,6844,7336,20747,0.48265162200282086,0.24805190098220434,0.19595155610272855,14180
08_000050_000070_s5,G51-D,raw,20-30m,4384,1549,24951,0.7389179167368953,0.14944605420146584,0.14195052454345292,5933
08_000050_000070_s5,G51-D,raw,30-40m,1538,54,32475,0.9660804020100503,0.04521800488048687,0.045146329292276986,1592
