clip_id,method,tp,fp,fn,tn,valid,gt_occupied,pred_occupied,iou,precision,recall,fpr,prevalence,volume_ratio
08_003050_003070_s5,occany_pool_then_mask,63991,44924,95009,1151513,1355437,159000,108915,0.3137982777897648,0.5875315613092779,0.40245911949685537,0.03754815339211342,0.11730534137698764,0.685
08_003050_003070_s5,seed0_raw,49812,163643,109188,1032794,1355437,159000,213455,0.15438735692390662,0.23336066149773957,0.31328301886792453,0.1367752752547773,0.11730534137698764,1.3424842767295597
08_003050_003070_s5,seed0_pool_then_mask,68654,283071,90346,913366,1355437,159000,351725,0.1553008453393233,0.19519226668562087,0.4317861635220126,0.2365949899576827,0.11730534137698764,2.2121069182389936
08_003050_003070_s5,seed1_raw,52714,225756,106286,970681,1355437,159000,278470,0.1370063104928838,0.18929866772004167,0.33153459119496853,0.1886902528089653,0.11730534137698764,1.7513836477987421
08_003050_003070_s5,seed1_pool_then_mask,71785,352339,87215,844098,1355437,159000,424124,0.14038631905643809,0.16925474625345419,0.4514779874213837,0.29449022388976603,0.11730534137698764,2.667446540880503
08_003050_003070_s5,seed2_raw,51930,175623,107070,1020814,1355437,159000,227553,0.155189571547682,0.22821057072418294,0.32660377358490567,0.14678833904334285,0.11730534137698764,1.4311509433962264
08_003050_003070_s5,seed2_pool_then_mask,70647,298130,88353,898307,1355437,159000,368777,0.15454465906853632,0.19157105784796774,0.4443207547169811,0.24918152815401062,0.11730534137698764,2.319352201257862
08_003075_003095_s5,occany_raw,47488,25296,106166,1142038,1320988,153654,72784,0.2653702151438949,0.652451088151242,0.30905801345881007,0.02166989053689861,0.11631748358047159,0.47368763585718565
08_003075_003095_s5,occany_pool_then_mask,64595,52504,89059,1114830,1320988,153654,117099,0.3133276419057228,0.5516272555700732,0.4203925703203301,0.044977701326269943,0.11631748358047159,0.7620953571010192
08_003075_003095_s5,seed0_raw,45576,154753,108078,1012581,1320988,153654,200329,0.14777874691560178,0.22750575303625536,0.29661447147487213,0.13256959876093732,0.11631748358047159,1.3037669048641753
08_003075_003095_s5,seed0_pool_then_mask,67642,265551,86012,901783,1320988,153654,333193,0.16135780823224913,0.20301146782795557,0.44022283832506803,0.22748502142488783,0.11631748358047159,2.1684629101748083
08_003075_003095_s5,seed1_raw,48997,223245,104657,944089,1320988,153654,272242,0.13000034491999182,0.17997590379147965,0.31887877959571503,0.19124346588037358,0.11631748358047159,1.7717859606648705
08_003075_003095_s5,seed1_pool_then_mask,69929,354333,83725,813001,1320988,153654,424262,0.13765903458159362,0.16482503735899043,0.45510692855376367,0.303540374905554,0.11631748358047159,2.7611516784463794
08_003075_003095_s5,seed2_raw,47955,159047,105699,1008287,1320988,153654,207002,0.153357360545697,0.231664428363011,0.31209730953961495,0.13624806610618725,0.11631748358047159,1.3471956473635571
08_003075_003095_s5,seed2_pool_then_mask,68446,271524,85208,895810,1320988,153654,339970,0.16098198872001843,0.20132952907609494,0.44545537376182853,0.23260180890816168,0.11631748358047159,2.2125684980540696
08_003100_003120_s5,occany_raw,41926,26031,104519,1192758,1365234,146445,67957,0.24308309561910063,0.6169489530144062,0.28629178189764076,0.021358085772024527,0.10726732560132549,0.4640445218341357
08_003100_003120_s5,occany_pool_then_mask,57190,53210,89255,1165579,1365234,146445,110400,0.286444116100273,0.5180253623188406,0.3905220389907474,0.04365809012060332,0.10726732560132549,0.753866639352658
08_003100_003120_s5,seed0_raw,38337,172714,108108,1046075,1365234,146445,211051,0.12011881225345361,0.18164803767809676,0.2617842876165113,0.1417095165775208,0.10726732560132549,1.441162211069002
08_003100_003120_s5,seed0_pool_then_mask,57761,298001,88684,920788,1365234,146445,355762,0.12996179513371703,0.16235854307092945,0.3944211137287036,0.24450581683950215,0.10726732560132549,2.4293215883096044
08_003100_003120_s5,seed1_raw,40003,243220,106442,975569,1365234,146445,283223,0.10265997715986809,0.14124206014342056,0.27316057222848167,0.1995587423253738,0.10726732560132549,1.933988869541466
08_003100_003120_s5,seed1_pool_then_mask,59387,370603,87058,848186,1365234,146445,429990,0.11485780817254877,0.13811251424451731,0.405524258253952,0.30407478242747515,0.10726732560132549,2.936187647239578
08_003100_003120_s5,seed2_raw,39765,194395,106680,1024394,1365234,146445,234160,0.11666764464264757,0.16981978134608813,0.2715353887124859,0.1594984857920444,0.10726732560132549,1.5989620676704566
08_003100_003120_s5,seed2_pool_then_mask,57969,320370,88476,898419,1365234,146445,378339,0.12417981427332027,0.15321973151062937,0.3958414421796579,0.26285928081070636,0.10726732560132549,2.5834886817576566
08_003125_003145_s5,occany_raw,47148,30376,86254,1306823,1470601,133402,77524,0.28787749270353774,0.6081729528920077,0.3534279845879372,0.022716140230436905,0.0907125726148697,0.5811307176803946
08_003125_003145_s5,occany_pool_then_mask,61013,64884,72389,1272315,1470601,133402,125897,0.30770200619307464,0.48462632151679547,0.45736195859132545,0.04852232165893035,0.0907125726148697,0.9437414731413322
08_003125_003145_s5,seed0_raw,50336,210808,83066,1126391,1470601,133402,261144,0.14623630922983064,0.19275189167662285,0.37732567727620275,0.15764893632137028,0.0907125726148697,1.9575718504969941
