case_id,condition,z_index,z_m,unmasked_occupied,all_voxels,unmasked_fraction,scored_occupied,valid,scored_fraction
uniform_256x256x32,C,14,0.9000000000000004,0,65536,0.0,,,
uniform_256x256x32,C,15,1.1,0,65536,0.0,,,
uniform_256x256x32,C,16,1.3000000000000003,0,65536,0.0,,,
uniform_256x256x32,C,17,1.5,0,65536,0.0,,,
uniform_256x256x32,C,18,1.7000000000000002,0,65536,0.0,,,
uniform_256x256x32,C,19,1.9000000000000004,0,65536,0.0,,,
uniform_256x256x32,C,20,2.1000000000000005,0,65536,0.0,,,
uniform_256x256x32,C,21,2.3,0,65536,0.0,,,
uniform_256x256x32,C,22,2.5,0,65536,0.0,,,
uniform_256x256x32,C,23,2.7,0,65536,0.0,,,
uniform_256x256x32,C,24,2.9000000000000004,0,65536,0.0,,,
uniform_256x256x32,C,25,3.1000000000000005,0,65536,0.0,,,
uniform_256x256x32,C,26,3.3000000000000007,0,65536,0.0,,,
uniform_256x256x32,C,27,3.5,0,65536,0.0,,,
uniform_256x256x32,C,28,3.7,0,65536,0.0,,,
uniform_256x256x32,C,29,3.9000000000000004,0,65536,0.0,,,
uniform_256x256x32,C,30,4.1000000000000005,0,65536,0.0,,,
uniform_256x256x32,C,31,4.300000000000001,0,65536,0.0,,,
