case_id,layer,group,mean_A,var_A,mean_B,var_B,mean_delta,std_A,std_B,std_ratio_B_over_A,mean_shift_in_A_std,in_dtype,out_dtype,shape
00889,dec1.1#0,0,-1.8723227977752686,26.12388801574707,-1.0220260620117188,25.814706802368164,0.8502967357635498,5.111153296052376,5.0808175328748195,0.9940647909736954,0.16636103174997324,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.1#0,1,-1.68999183177948,31.37285041809082,-1.7455390691757202,37.05251693725586,-0.055547237396240234,5.601147241243603,6.087077865220377,1.086755552576562,0.009917117869571892,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.1#0,2,-3.7729687690734863,25.09355926513672,-3.9181857109069824,23.103660583496094,-0.1452169418334961,5.009347189518483,4.8066267364437705,0.959531562615807,0.028989194867017173,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.1#0,3,-0.8059052228927612,44.38890075683594,-0.6623152494430542,53.733097076416016,0.14358997344970703,6.662499587755029,7.330286288844114,1.1002306555210009,0.021551967329740664,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.1#0,4,-1.5462713241577148,33.32331848144531,-1.7203834056854248,37.601158142089844,-0.17411208152770996,5.772635315126473,6.1319783220498945,1.0622493865118776,0.030161628445758717,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.1#0,5,-2.318699836730957,19.663660049438477,-2.2594592571258545,21.649147033691406,0.05924057960510254,4.434372565475129,4.652864390210766,1.0492723201556762,0.013359405131254483,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.1#0,6,-1.1398847103118896,12.50678539276123,-0.8344488143920898,14.931305885314941,0.3054358959197998,3.5364933751897842,3.8641047974032667,1.0926373634719169,0.08636687914151932,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.1#0,7,-0.9471980929374695,67.99555206298828,-0.7256869077682495,82.99474334716797,0.22151118516921997,8.245941551029105,9.110145078272243,1.1048034990176816,0.026863055455635027,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.4#0,0,-1.3870534896850586,23.818174362182617,-1.3684171438217163,25.40452003479004,0.018636345863342285,4.880386702115174,5.040289677666358,1.0327644068618338,0.0038186207366037693,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.4#0,1,-2.259843349456787,7.9999098777771,-2.004487991333008,9.042780876159668,0.2553553581237793,2.8284111931925846,3.0071216929415523,1.063184059014859,0.09028226119963326,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.4#0,2,-0.21674641966819763,135.03538513183594,-0.09842722862958908,154.58566284179688,0.11831919103860855,11.620472672479202,12.433248281997624,1.0699434207563105,0.010181960267315479,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.4#0,3,-3.1733815670013428,22.18019676208496,-2.9294517040252686,26.1330623626709,0.24392986297607422,4.709585625305581,5.112050700322807,1.085456578781517,0.051794336568675686,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.4#0,4,-1.482308268547058,11.931419372558594,-1.7683366537094116,11.534698486328125,-0.2860283851623535,3.45418867066618,3.39627715098873,0.9832344074979896,0.08280624263271341,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.4#0,5,-0.1165350079536438,189.0349578857422,-0.11022777855396271,214.68312072753906,0.006307229399681091,13.748998432094687,14.652068820734465,1.065682630854893,0.00045874100799647645,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.4#0,6,-0.9524494409561157,5.44119119644165,-0.8361894488334656,4.973761558532715,0.11625999212265015,2.3326361045910375,2.2301931661927212,0.9560827605314474,0.04984060389609424,torch.bfloat16,torch.float32,1x24x256x256x32
00889,dec1.4#0,7,-0.6197428703308105,15.782299995422363,-0.32630908489227295,14.508679389953613,0.2934337854385376,3.9726942992662253,3.8090260421731976,0.9588016986045823,0.07386266431140603,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.1#0,0,0.015382489189505577,0.15660348534584045,0.014863166026771069,0.16542737185955048,-0.0005193231627345085,0.39573158244678985,0.40672763842595017,1.0277866525364798,0.0013123116419557865,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.1#0,1,-0.7412254810333252,0.7666694521903992,-0.7608844637870789,0.7955441474914551,-0.019658982753753662,0.8755966264156111,0.8919328155704639,1.018657208881363,0.02245209970055586,torch.bfloat16,torch.float32,1x24x256x256x32
01771,enc1.1#0,2,-0.27329033613204956,0.027924897149205208,-0.2820485532283783,0.028201831504702568,-0.008758217096328735,0.1671074419324442,0.1679340093748213,1.0049463233523213,0.05241069455105046,torch.bfloat16,torch.float32,1x24x256x256x32
