clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000150,B,1,65720,10.136745094476744,0.08775727981373671,0.9969111969111969,0.9062879205736348,103.74479675292969
2013_05_28_drive_0006_sync_000150,B,2,63509,10.417294870746073,0.05138558564475115,0.9966492002206288,0.8757446221731936,103.74479675292969
2013_05_28_drive_0006_sync_000150,B,3,61343,10.636305018485215,0.026497761847374957,0.9959597352454496,0.845876999448428,103.74479675292969
2013_05_28_drive_0006_sync_000150,B,4,60682,10.830122669956143,0.04518352500090672,0.9960562603419746,0.8367622724765582,103.74479675292969
2013_05_28_drive_0006_sync_000155,B,0,65705,10.40326209136526,0.08751937102112173,0.9969111969111969,0.9060810810810811,103.74479675292969
2013_05_28_drive_0006_sync_000155,B,1,64886,10.3970216739462,0.05815604865242996,0.9966492002206288,0.8947324875896304,103.74479675292969
2013_05_28_drive_0006_sync_000155,B,2,62171,10.445714331454917,0.029579028352672232,0.9959597352454496,0.8572945394373965,103.74479675292969
2013_05_28_drive_0006_sync_000155,B,3,62216,10.630598434707329,0.058977358691588044,0.9960562603419746,0.857915057915058,103.74479675292969
2013_05_28_drive_0006_sync_000155,B,4,60865,11.784700145953295,0.06993225444392337,0.9934362934362935,0.8401406508549366,103.74479675292969
2013_05_28_drive_0006_sync_000160,B,0,66064,11.129092421161532,0.04845390605814237,0.9966492002206288,0.9109762824048538,103.74479675292969
2013_05_28_drive_0006_sync_000160,B,1,65805,10.92464707149462,0.036886523911902724,0.9959597352454496,0.907446221731936,103.74479675292969
2013_05_28_drive_0006_sync_000160,B,2,64943,11.552253140032066,0.05861004370335854,0.9960562603419746,0.8955184776613349,103.74479675292969
2013_05_28_drive_0006_sync_000160,B,3,62827,13.149937763115283,0.06255093146085189,0.9934362934362935,0.868215664644236,103.74479675292969
2013_05_28_drive_0006_sync_000160,B,4,55465,12.758028723597965,0.05506604251495961,0.9826668505239934,0.76642305570877,103.74479675292969
2013_05_28_drive_0006_sync_000165,B,0,66289,11.789462575604842,0.04086087901172153,0.9959597352454496,0.9142719249862107,103.74479675292969
2013_05_28_drive_0006_sync_000165,B,1,65666,12.83796183268229,0.0527115472823636,0.9960562603419746,0.9054881412024269,103.74479675292969
2013_05_28_drive_0006_sync_000165,B,2,64612,14.52213173251819,0.04146730100347362,0.9934362934362935,0.8931191395477109,103.74479675292969
2013_05_28_drive_0006_sync_000165,B,3,60552,14.04708963851795,0.05356168102366943,0.9826668505239934,0.83776889134032,103.74479675292969
2013_05_28_drive_0006_sync_000165,B,4,59589,13.598477308917195,0.0332666154839516,0.9813017098731385,0.8223800330943188,103.74479675292969
2013_05_28_drive_0006_sync_000170,B,0,66415,12.705468085294953,0.06196099922295817,0.9960562603419746,0.9158439051296194,103.74479675292969
2013_05_28_drive_0006_sync_000170,B,1,65665,15.297343236863709,0.030923668847323338,0.9934362934362935,0.907777164920022,103.74479675292969
2013_05_28_drive_0006_sync_000170,B,2,61872,15.066686349321706,0.04341071086097714,0.9826668505239934,0.8569911748483177,103.74479675292969
2013_05_28_drive_0006_sync_000170,B,3,61440,15.306115105505574,0.03683221740570053,0.9813017098731385,0.8481522338665196,103.74479675292969
2013_05_28_drive_0006_sync_000170,B,4,60603,14.546218417553192,0.037825698834544674,0.9761445118587976,0.8387341423055709,103.74479675292969
2013_05_28_drive_0006_sync_000175,B,0,65716,16.3742960895205,0.04884025522826585,0.9934362934362935,0.908507997793712,103.74479675292969
2013_05_28_drive_0006_sync_000175,B,1,62483,16.16843223237741,0.03782212645645755,0.9826668505239934,0.8650579150579151,103.74479675292969
2013_05_28_drive_0006_sync_000175,B,2,62496,16.48891253076292,0.02995799364938012,0.9813017098731385,0.8637203530060673,103.74479675292969
2013_05_28_drive_0006_sync_000175,B,3,61383,15.419351748511904,0.029055099323492595,0.9761445118587976,0.8513099834528406,103.74479675292969
2013_05_28_drive_0006_sync_000175,B,4,57811,14.77044923705483,0.0753515910008784,0.9770959735245449,0.8015030336458908,103.74479675292969
2013_05_28_drive_0006_sync_000180,B,0,64424,17.36383758022616,0.06163540914458743,0.9826668505239934,0.8926503033645891,103.74479675292969
2013_05_28_drive_0006_sync_000180,B,1,63843,18.284283064619736,0.031847612941874104,0.9813017098731385,0.8832184225041367,103.74479675292969
2013_05_28_drive_0006_sync_000180,B,2,63934,16.945384783327036,0.024286966599088355,0.9761445118587976,0.8907060121345836,103.74479675292969
2013_05_28_drive_0006_sync_000180,B,3,59836,16.305629840034417,0.0738797211483535,0.9770959735245449,0.8292057363485935,103.74479675292969
2013_05_28_drive_0006_sync_000180,B,4,56329,15.723058887386108,0.09287539692387359,0.976627137341423,0.7779509100937673,103.74479675292969
2013_05_28_drive_0006_sync_000185,B,0,64450,18.440848022124655,0.05551100654309149,0.9813017098731385,0.891919470490899,103.74479675292969
2013_05_28_drive_0006_sync_000185,B,1,64228,17.472555699102962,0.023709508055700157,0.9761445118587976,0.8947186982901268,103.74479675292969
2013_05_28_drive_0006_sync_000185,B,2,62249,16.85133577690447,0.07620313910194065,0.9770959735245449,0.8642995035852179,103.74479675292969
2013_05_28_drive_0006_sync_000185,B,3,60048,16.63509214436349,0.10309604217419466,0.976627137341423,0.8341836734693877,103.74479675292969
