clip_id,block,variant,s_moge,log_s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,per_frame_scale_ratio_max_min,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,fov_moge_out_std
2013_05_28_drive_0006_sync_002920,27,A,21.953566871653283,3.0889296261670403,1,300306,0.06832875337627131,0.051206600151464804,1.1425327220968597,nan,103.74480804467827,100.97872924804688,3.2625672485328483
2013_05_28_drive_0006_sync_002925,27,A,22.190387228260875,3.0996591873673163,1,299392,0.07515179992806242,0.055846921211342444,1.1675277677665916,nan,103.74480804467827,101.74375915527344,2.669477780316384
2013_05_28_drive_0006_sync_002930,27,A,22.885300364077665,3.130494798951861,1,302447,0.0570118255788481,0.05405124959361568,1.1765786672197491,nan,103.74480804467827,101.74375915527344,2.619143034269304
2013_05_28_drive_0006_sync_002935,28,A,22.631471197289155,3.1193414684598197,1,312892,0.05124133763349148,0.038411703303391345,1.1122482119377106,nan,103.74480804467827,101.79754638671875,2.035911946859548
2013_05_28_drive_0006_sync_002940,28,A,22.4997566295347,3.1135044926867517,1,318362,0.08302332225451936,0.05324251536303257,1.1495057642481157,nan,103.74480804467827,101.79754638671875,2.672945897982436
2013_05_28_drive_0006_sync_002945,28,A,20.500605577863134,3.0204544260916215,1,327139,0.07016524789476852,0.032416255709432094,1.0844393889262096,nan,103.74480804467827,101.79754638671875,1.6360947620077162
2013_05_28_drive_0006_sync_002950,28,A,19.251961170829045,2.957612934548586,1,330440,0.051365454281681044,0.019062095612856315,1.050548235481614,nan,103.74480804467827,101.79754638671875,3.158612596974466
2013_05_28_drive_0006_sync_002955,28,A,17.746547829731742,2.8761910085402733,1,324966,0.07235664975258871,0.019093002406289094,1.0565812703349975,nan,103.74480804467827,103.44734954833984,3.840999388071248
2013_05_28_drive_0006_sync_002960,28,A,17.282163693669524,2.8496749692913452,1,309736,0.08492056760169264,0.037640170979093494,1.1081851412282206,nan,103.74480804467827,108.13192749023438,3.8863778576854573
2013_05_28_drive_0006_sync_002965,28,A,17.699332670853828,2.873526936657389,1,283640,0.0847062238826406,0.057428562128778976,1.1626510435038329,nan,103.74480804467827,108.1402587890625,1.9614671650830473
2013_05_28_drive_0006_sync_002970,28,A,17.909875707455118,2.8853522762079544,1,296933,0.1127020789640838,0.0690884840010232,1.1723750280198633,nan,103.74480804467827,108.1402587890625,0.33321546366671834
2013_05_28_drive_0006_sync_002975,28,A,17.009634581023924,2.833779923579951,1,309659,0.07850340613024853,0.03304342706982617,1.097215588517106,nan,103.74480804467827,108.13192749023438,1.8182446966401964
2013_05_28_drive_0006_sync_002980,28,A,16.949589881238012,2.8302436377365687,1,312494,0.08954007482083037,0.03606717644840502,1.1130911992103603,nan,103.74480804467827,107.68004608154297,1.7542818876194637
2013_05_28_drive_0006_sync_002985,28,A,17.55906014123971,2.8655700640661346,1,311091,0.10350436970253973,0.03854039923396768,1.116140933825351,nan,103.74480804467827,105.56044006347656,1.8437067321081375
2013_05_28_drive_0006_sync_002990,28,A,18.491045861198064,2.9172866074120316,1,308558,0.11968644767226211,0.05642829751053032,1.1480801564394298,nan,103.74480804467827,103.9283447265625,3.6953877219071862
2013_05_28_drive_0006_sync_002995,28,A,19.644170815260246,2.977780643682882,1,306186,0.12028830020815784,0.05779270805067386,1.1596552991812874,nan,103.74480804467827,103.69657135009766,3.3386732334409746
2013_05_28_drive_0006_sync_003000,28,A,19.968539133484768,2.994157991696564,1,310527,0.08512522916182652,0.036602099703014264,1.1032672050461008,nan,103.74480804467827,99.0831298828125,3.4910232721388295
