clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000540,A,1,48859,27.166103813911022,0.016968015177524443,0.8995311638168781,0.6833701047986762,103.29017639160156
2013_05_28_drive_0006_sync_000540,A,2,46371,28.325306850862777,0.03740310440028294,0.8947738554881413,0.6396856039713182,101.86367797851562
2013_05_28_drive_0006_sync_000540,A,3,49037,29.476696074854033,0.06332481154167668,0.9019994484280198,0.6762686155543298,99.3152847290039
2013_05_28_drive_0006_sync_000540,A,4,50452,28.75820682760663,0.03337095199618978,0.8937534473248759,0.6966629895201324,107.29698944091797
2013_05_28_drive_0006_sync_000545,A,0,48251,26.360263743857487,0.02027992625254793,0.8995311638168781,0.6660507446221732,103.29017639160156
2013_05_28_drive_0006_sync_000545,A,1,49590,27.520940183683198,0.03654299110396564,0.8947738554881413,0.6845284059569774,101.86367797851562
2013_05_28_drive_0006_sync_000545,A,2,49883,28.844637784090903,0.06094131527498625,0.9019994484280198,0.6882101489244347,99.3152847290039
2013_05_28_drive_0006_sync_000545,A,3,53394,28.127129556259906,0.04200210989158748,0.8937534473248759,0.7385686707115279,107.29698944091797
2013_05_28_drive_0006_sync_000545,A,4,51875,26.3421466503268,0.055256184083912974,0.8726833976833976,0.7326254826254827,109.65510559082031
2013_05_28_drive_0006_sync_000550,A,0,49086,25.720843189741036,0.03544026252121624,0.8947738554881413,0.6778957528957529,101.86367797851562
2013_05_28_drive_0006_sync_000550,A,1,51406,27.03582726226994,0.06829899843866194,0.9019994484280198,0.709542195256481,99.3152847290039
2013_05_28_drive_0006_sync_000550,A,2,53406,26.61970542793843,0.04562055682841648,0.8937534473248759,0.7396856039713182,107.29698944091797
2013_05_28_drive_0006_sync_000550,A,3,52421,25.02533897733406,0.05139942360064609,0.8726833976833976,0.7450082735797021,109.65510559082031
2013_05_28_drive_0006_sync_000550,A,4,53380,28.040173187429055,0.04555604103493449,0.8882515168229453,0.7475592939878655,101.79666137695312
2013_05_28_drive_0006_sync_000555,A,0,49581,25.13761320783878,0.07425220929415044,0.9019994484280198,0.6837562051847766,99.3152847290039
2013_05_28_drive_0006_sync_000555,A,1,54164,25.265153036632398,0.037974048953976824,0.8937534473248759,0.7504412575841147,107.29698944091797
2013_05_28_drive_0006_sync_000555,A,2,52772,23.90335630664652,0.043693478807727226,0.8726833976833976,0.7485797021511307,109.65510559082031
2013_05_28_drive_0006_sync_000555,A,3,53634,26.973564893679512,0.032899695389608796,0.8882515168229453,0.7544815223386652,101.79666137695312
2013_05_28_drive_0006_sync_000555,A,4,57303,32.891863207547175,0.054582709740679025,0.9175675675675675,0.8064533921676779,96.17265319824219
2013_05_28_drive_0006_sync_000560,A,0,50834,22.42478906749839,0.04393998449347447,0.8937534473248759,0.701296194153337,107.29698944091797
