clip_id,block,variant,s_moge,log_s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,per_frame_scale_ratio_max_min,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,fov_moge_out_std
2013_05_28_drive_0006_sync_004225,40,B,17.00737600232799,2.833647132446308,1,301589,0.07015780403769645,0.035388815810203485,1.1093119646694451,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004230,40,B,18.01749100970116,2.8913430088404035,1,297845,0.08279007050932563,0.05815556021283386,1.172274480081631,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004235,40,B,20.07107938141574,2.999279942199964,1,291967,0.0732186159497461,0.03500493506126554,1.1056978220162625,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004240,40,B,20.602443562697157,3.0254096883091988,1,288335,0.08470954287227972,0.056179885749433785,1.1712059170797449,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004245,40,B,20.686341215251336,3.0294736378041662,1,287489,0.08627978583517315,0.05357694444398624,1.1555104055907868,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004250,40,B,21.48090159899511,3.067164242642239,1,291393,0.06980628171842396,0.041083413112224604,1.1186751018983943,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004255,40,B,20.84235124846185,3.036987034343583,1,293292,0.07842885924161558,0.0653069739663218,1.214710803441686,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004260,40,B,21.360647514966963,3.0615503280036354,1,293732,0.08741922491904575,0.08387407921923214,1.2455704424057878,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004265,40,B,21.282773526077104,3.0578979908526365,1,301671,0.07313008285294709,0.07805799907369103,1.250685522686446,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004270,40,B,19.855987634471468,2.9885056057017567,1,302311,0.06834603023477914,0.04936334563651637,1.1656864154492401,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004275,40,B,18.4132817488825,2.9130722383963477,1,308345,0.06532638861272799,0.04488776935171533,1.133629747868027,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004280,40,B,18.67122213723776,2.926983415359683,1,298019,0.049957218005967974,0.038541021660015023,1.111239600611164,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004285,40,B,19.872774640397083,2.989350686492773,1,291068,0.06071281102431514,0.036904287306946684,1.0982806788305195,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004290,40,B,20.850834950110862,3.0373939930118743,1,276406,0.07567597299825168,0.0473081878388713,1.1409274391933648,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004295,40,B,22.178492535039613,3.0991230145556665,1,274354,0.08960897671950319,0.08930563178062488,1.3234857636848165,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004300,40,B,24.337968486805167,3.1920376200992893,1,277047,0.10177053829448157,0.09656376103833877,1.299339014673455,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004305,40,B,26.07389476567768,3.2609346132455466,1,287442,0.08715972160132068,0.056406393162661224,1.1519880339608175,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004310,40,B,27.876349348653385,3.3277786357352745,1,289864,0.0860891043764147,0.040485475651979595,1.1186622290413648,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004315,40,B,27.32432167818123,3.30777720953421,1,295626,0.08172800869223962,0.010168212129918527,1.0289879026840352,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004320,40,B,26.068879480912475,3.260742245852245,1,306957,0.08836447945448356,0.030664972976967863,1.0992953281917954,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004325,41,B,23.987330613938045,3.1775257998784765,1,312426,0.0746931289357593,0.02966031862434133,1.0901654026708658,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004330,41,B,22.196921798594133,3.0999536215433783,1,306486,0.044353155459547544,0.03206699349840705,1.0909255985125665,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004335,41,B,20.381222050681437,3.0146139892295074,1,299269,0.046477603443683346,0.05221110754009843,1.1479404211044038,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004340,41,B,19.49173598497358,2.9699905801005677,1,292219,0.04605688420768095,0.033249435438328014,1.0880142769097747,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004345,41,B,18.38764978853383,2.911679232109676,1,286841,0.04510218937076527,0.017655510719120315,1.0543965910149644,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004350,41,B,17.18090295824671,2.8437984738621855,1,290766,0.036164360374397075,0.014413495750783285,1.0392735854633701,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004355,41,B,16.0103608044164,2.773236062945593,1,295588,0.05257087696814411,0.043122566068308284,1.1392694671464385,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004360,41,B,16.014620213150295,2.773502068334116,1,297877,0.06117111157087285,0.0569895208018888,1.170688077293085,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004365,41,B,15.5369732876951,2.7432225568379414,1,311095,0.06441721759129093,0.03145684927477686,1.093022248179199,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004370,41,B,15.221724933638995,2.7227236793652168,1,314421,0.05867913626019128,0.01751889599266145,1.0413534217915192,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004375,41,B,15.782134344733656,2.758878562591674,1,309007,0.061901174347460675,0.02364502366820537,1.0605363010233895,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004380,41,B,15.895026230831313,2.7660062446181715,1,300433,0.054783112201276296,0.02017718495544157,1.0533043076823196,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004385,41,B,16.852845792657046,2.8245195323100303,1,295657,0.0508953229967819,0.025498355015480253,1.0694920200585434,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004390,41,B,18.240694220569885,2.9036550442601703,1,285082,0.04805632490720946,0.02360485138934615,1.0615387629519661,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004395,41,B,19.618694157890193,2.9764828952397657,1,279513,0.04808436712537967,0.03151674977621839,1.0983307597743466,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004400,41,B,19.635238355891715,2.977325827293787,1,287082,0.06450873344944008,0.05216082883967282,1.1550911601006701,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004405,41,B,19.825707004494866,2.9869794291546303,1,277360,0.06288749818825878,0.04312070896171177,1.1425327447532974,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004410,41,B,20.834703140333655,3.0366200166487767,1,270232,0.05995177243395533,0.05217119032322651,1.172805591499508,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004415,41,B,21.180887182203396,3.053099227029865,1,263010,0.06626722340952385,0.05157610222492061,1.1547371019329773,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004420,41,B,20.466795618971055,3.01880384706633,1,266316,0.0571674772283548,0.05071850162658895,1.1686421173053387,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004425,42,B,20.177122552710845,3.0045494156957844,1,272326,0.06329637483425721,0.04580546879883019,1.1390251280154435,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004430,42,B,19.03478937443285,2.9462683246002888,1,291875,0.05891785833466967,0.03502511822588817,1.1117955270662796,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004435,42,B,18.380781755429755,2.911305648962636,1,283327,0.05465153679601187,0.027905502977105923,1.0767217473110167,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004440,42,B,18.317371406109615,2.907849866752172,1,279592,0.0537141107894068,0.02287275185292488,1.0629181872035145,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004445,42,B,18.214580938407547,2.9022224237949725,1,279101,0.07513165633524821,0.03451311741775932,1.1072390471345717,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004450,42,B,18.43478063384732,2.9142391321765957,1,269968,0.07462944553067752,0.03895547737979175,1.1231439360746986,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004455,42,B,19.20019783918176,2.9549205831046987,1,272484,0.06532046453023699,0.03792737285542561,1.119818942225836,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004460,42,B,19.783821593153387,2.9848645124445987,1,280357,0.07199400743324524,0.04607052086605993,1.131341684853213,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004465,42,B,20.624623598468037,3.026485682282969,1,281498,0.07270238195595158,0.04258392428874431,1.1342137091662081,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004470,42,B,20.96251869797086,3.042736019121302,1,288946,0.050802586437903585,0.016896585783662408,1.0396449336827986,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004475,42,B,19.977150223399832,2.9945891315861033,1,295068,0.06976338703796614,0.04659986311354136,1.1429174755519922,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004480,42,B,20.014106172360243,2.9964373335587724,1,291165,0.09495680671348294,0.10688129271940391,1.332033952205874,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004485,42,B,18.663886278195484,2.926590441590594,1,287828,0.08529060608518302,0.09441363343532673,1.2702867882863091,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004490,42,B,18.12916369858771,2.8975218956602316,1,283788,0.06181151522336137,0.040535214895165636,1.1121253844158068,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004495,42,B,18.40563479043184,2.9126568563438937,1,279627,0.06353945098094771,0.03415592279097042,1.100297085783613,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004500,42,B,20.05776069232565,2.9986161458104017,1,273064,0.09427317004642011,0.05604262881186744,1.163196748747753,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004505,42,B,21.6784345243652,3.0763179656785637,1,262186,0.053737620787777995,0.04235547188170049,1.1181279050041755,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004510,42,B,22.260898764488086,3.102831720795486,1,267199,0.04668010668678768,0.03826550580500095,1.1067272187349608,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004515,42,B,22.58408917682927,3.117245639616314,1,272153,0.05857603543767187,0.03227060581656431,1.0976897540064756,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004520,42,B,22.0496567704203,3.0932970358043708,1,278556,0.05063607039547735,0.02128985560260486,1.0626919583987786,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004525,43,B,21.847866317221513,3.084103265387649,1,281951,0.05545443552315055,0.03297010344449853,1.095914988125687,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004530,43,B,20.58584107367758,3.024603512957866,1,280403,0.05222021648905839,0.047393774154713075,1.1386121923556713,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004535,43,B,20.7868762433687,3.0343218377366137,1,277586,0.08310562514219999,0.04236588991213189,1.1121631639085008,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004540,43,B,21.609582963620234,3.0731368720271766,1,280186,0.11915235489631515,0.0883306189505806,1.3137544728491783,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004545,43,B,22.997689089257914,3.1353937365011704,1,281880,0.10684905302961423,0.06574378777655338,1.2025681349099648,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004550,43,B,23.660573826128626,3.163810111262423,1,290914,0.08917348486836363,0.056646151206836394,1.1676129918207887,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004555,43,B,23.172665047860352,3.142973353317104,1,300843,0.09755795704441317,0.04389147590024529,1.1443704653950586,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004560,43,B,23.235420256059882,3.145677849571988,1,305454,0.07909957010756186,0.02885314658545568,1.0872697043087227,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004565,43,B,22.620794816960995,3.1188696078673406,1,306817,0.08173872192271148,0.04707516993510781,1.144164732527283,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004570,43,B,21.968084787131883,3.0895907085926337,1,304919,0.06646338840840471,0.027783154117933598,1.083531336072556,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004575,43,B,22.15560565039158,3.0980905412397357,1,296099,0.06472387660383028,0.02806246584701553,1.0789489138446673,103.74480804467827,103.74480804467827,103.74479675292969,0.0
2013_05_28_drive_0006_sync_004580,43,B,22.50953649775307,3.1139390637583135,1,296063,0.06763776059097815,0.027750751412333,1.0783737187408444,103.74480804467827,103.74480804467827,103.74479675292969,0.0
