clip_id,sequence,anchor_frame,method,deployable,scale,s_star_joint,abs_log_scale_err,iou,precision,recall,n_pred_occupied,n_gt_occupied,n_points,reliable_target
08_000150_000170_s5,08,170,oracle_joint,0,32.90385599055384,32.90385599055384,0.0,0.009493862581295328,0.1968261217033908,0.009876486628932835,8759,174556,78642,1
08_000175_000195_s5,08,195,raw_canonical,1,1.0,36.29473796867138,3.591672771222422,0.0,0.0,0.0,51,145009,4487,1
08_000175_000195_s5,08,195,global_median_train,1,27.440963354012354,36.29473796867138,0.2796358613274852,0.01638106086870388,0.13806417949386904,0.018247143280761883,19165,145009,82874,1
08_000175_000195_s5,08,195,oracle_depth,0,36.1510353227771,36.29473796867138,0.003967183393533524,0.029448629650208686,0.3181405737418859,0.031432531773889896,14327,145009,82717,1
08_000175_000195_s5,08,195,oracle_pose,0,36.43901184164816,36.29473796867138,0.003967183393533524,0.02690855487741802,0.3010488245931284,0.0287016667930956,13825,145009,82707,1
08_000175_000195_s5,08,195,oracle_joint,0,36.29473796867138,36.29473796867138,0.0,0.02829408267197477,0.31047443443727396,0.03019122950989249,14101,145009,82715,1
08_000200_000220_s5,08,220,raw_canonical,1,1.0,35.4463497065663,3.568020277480751,0.0,0.0,0.0,28,150345,1036,1
08_000200_000220_s5,08,220,global_median_train,1,27.440963354012354,35.4463497065663,0.2559833675858143,0.01617537117472243,0.1853582554517134,0.01741328278293259,14124,150345,76881,1
08_000200_000220_s5,08,220,oracle_depth,0,34.2207534699273,35.4463497065663,0.03518799085094315,0.05095705668115513,0.48413315006275026,0.05388273637300875,16733,150345,76881,1
08_000200_000220_s5,08,220,oracle_pose,0,36.71583995438139,35.4463497065663,0.03518799085094271,0.029034308696445767,0.35082515780667733,0.03068276297848282,13149,150345,76879,1
08_000200_000220_s5,08,220,oracle_joint,0,35.4463497065663,35.4463497065663,0.0,0.04180031950891228,0.4345210853220007,0.044204995177757826,15295,150345,76881,1
08_000225_000245_s5,08,245,raw_canonical,1,1.0,33.520522868313286,3.512157874188921,0.0,0.0,0.0,45,155555,3470,1
08_000225_000245_s5,08,245,global_median_train,1,27.440963354012354,33.520522868313286,0.2001209642939843,0.02158518396730514,0.19953319220539542,0.023631512969689177,18423,155555,75555,1
08_000225_000245_s5,08,245,oracle_depth,0,32.65422222222222,33.520522868313286,0.026183709148203338,0.05703048180924287,0.5329908675799087,0.060030214393622834,17520,155555,75555,1
08_000225_000245_s5,08,245,oracle_pose,0,34.40980604953597,33.520522868313286,0.026183709148203338,0.036794327108231197,0.4284290696846751,0.0386937096203915,14049,155555,75555,1
08_000225_000245_s5,08,245,oracle_joint,0,33.520522868313286,33.520522868313286,0.0,0.04783028436656035,0.49124568559774084,0.050323036867988814,15935,155555,75555,1
08_000250_000270_s5,08,270,raw_canonical,1,1.0,30.058170929899283,3.403134535164816,0.0,0.0,0.0,30,153395,1455,1
08_000250_000270_s5,08,270,global_median_train,1,27.440963354012354,30.058170929899283,0.09109762526987941,0.028969208828352255,0.44400577756379395,0.03005964992340037,10385,153395,76131,1
08_000250_000270_s5,08,270,oracle_depth,0,28.6803105151729,30.058170929899283,0.046923692603133116,0.02034460240116542,0.35600483463355675,0.021121940089311907,9101,153395,76131,1
08_000250_000270_s5,08,270,oracle_pose,0,31.502226559683248,30.058170929899283,0.046923692603133116,0.01620026687214569,0.293263778634611,0.01685843736758043,8818,153395,76121,1
08_000250_000270_s5,08,270,oracle_joint,0,30.058170929899283,30.058170929899283,0.0,0.018373082086088146,0.32718945487042,0.019094494605430425,8952,153395,76131,1
08_000275_000295_s5,08,295,raw_canonical,1,1.0,34.035450175748004,3.527402633659745,0.0,0.0,0.0,45,128364,2571,1
08_000275_000295_s5,08,295,global_median_train,1,27.440963354012354,34.035450175748004,0.21536572376480834,0.043093810346579935,0.38751795273534406,0.04624349506092051,15318,128364,77235,1
08_000275_000295_s5,08,295,oracle_depth,0,33.9568345323741,34.035450175748004,0.002312488210835628,0.008693944067747286,0.11621122240591267,0.009309463712567386,10283,128364,77173,1
08_000275_000295_s5,08,295,oracle_pose,0,34.11424782723508,34.035450175748004,0.002312488210835628,0.008804033848235918,0.11766994067879023,0.009426318905612165,10283,128364,77167,1
08_000275_000295_s5,08,295,oracle_joint,0,34.035450175748004,34.035450175748004,0.0,0.008748626203663942,0.11748607174274264,0.009363996135988283,10231,128364,77171,1
08_000300_000320_s5,08,320,raw_canonical,1,1.0,36.699079087960676,3.602751661774592,0.0,0.0,0.0,65,129038,5031,1
08_000300_000320_s5,08,320,global_median_train,1,27.440963354012354,36.699079087960676,0.29071475187965534,0.019677167152138266,0.15507933911336497,0.02204001921914475,18339,129038,78317,1
08_000300_000320_s5,08,320,oracle_depth,0,35.86274509803921,36.699079087960676,0.023052646108052244,0.028633975481611208,0.32902901224215997,0.030409646770718703,11926,129038,78315,1
08_000300_000320_s5,08,320,oracle_pose,0,37.55491673106837,36.699079087960676,0.023052646108052244,0.019432534862962585,0.257964257964258,0.020583084052759652,10296,129038,78292,1
08_000300_000320_s5,08,320,oracle_joint,0,36.699079087960676,36.699079087960676,0.0,0.023996082272282077,0.29686228411248755,0.025442117825756755,11059,129038,78309,1
08_000325_000345_s5,08,345,raw_canonical,1,1.0,34.95202170757832,3.553976312717216,0.0,0.0,0.0,45,148835,3733,1
08_000325_000345_s5,08,345,global_median_train,1,27.440963354012354,34.95202170757832,0.24193940282227944,0.035532373396023116,0.2857283513021218,0.0389962038499009,20313,148835,80412,1
08_000325_000345_s5,08,345,oracle_depth,0,33.78869778869779,34.95202170757832,0.03384995109712596,0.027085748310307915,0.32126220886551465,0.02872980145799039,13310,148835,80409,1
08_000325_000345_s5,08,345,oracle_pose,0,36.15539814782864,34.95202170757832,0.03384995109712552,0.015194290245836638,0.2141260616897631,0.016091645110357107,11185,148835,80401,1
08_000325_000345_s5,08,345,oracle_joint,0,34.95202170757832,34.95202170757832,0.0,0.01983829819640296,0.2634639696586599,0.02100312426512581,11865,148835,80405,1
08_000350_000370_s5,08,370,raw_canonical,1,1.0,32.715071794604285,3.487835882866269,0.0,0.0,0.0,44,148629,1639,1
08_000350_000370_s5,08,370,global_median_train,1,27.440963354012354,32.715071794604285,0.1757989729713323,0.03922125816188636,0.3896486825595985,0.04178861460414859,15940,148629,76102,1
08_000350_000370_s5,08,370,oracle_depth,0,32.60823653643084,32.715071794604285,0.0032709719136345683,0.020030598732338232,0.3100806050353269,0.020964953003787954,10049,148629,76102,1
08_000350_000370_s5,08,370,oracle_pose,0,32.82225708005922,32.715071794604285,0.0032709719136345683,0.018420138665569005,0.2947411752598539,0.019269456162660046,9717,148629,76102,1
08_000350_000370_s5,08,370,oracle_joint,0,32.715071794604285,32.715071794604285,0.0,0.01931929229028442,0.3029233870967742,0.02021812701424352,9920,148629,76102,1
08_000375_000395_s5,08,395,raw_canonical,1,1.0,32.40119745443536,3.4781953805855634,0.0,0.0,0.0,34,97683,1628,1
08_000375_000395_s5,08,395,global_median_train,1,27.440963354012354,32.40119745443536,0.16615847069062673,0.04664603248514065,0.30136259069191296,0.052301833481772676,16953,97683,68796,1
08_000375_000395_s5,08,395,oracle_depth,0,32.2865671641791,32.40119745443536,0.00354411412788469,0.056573795608012255,0.42615943577687543,0.06123890543902214,14037,97683,68796,1
08_000375_000395_s5,08,395,oracle_pose,0,32.51623472829497,32.40119745443536,0.00354411412788469,0.053832401600499444,0.4146448087431694,0.05825988145327232,13725,97683,68796,1
08_000375_000395_s5,08,395,oracle_joint,0,32.40119745443536,32.40119745443536,0.0,0.05517084799636735,0.4208703182507036,0.059703326064924296,13857,97683,68796,1
08_000400_000420_s5,08,420,raw_canonical,1,1.0,30.75877789530925,3.4261754135266274,0.0,0.0,0.0,31,146040,5055,1
08_000400_000420_s5,08,420,global_median_train,1,27.440963354012354,30.75877789530925,0.11413850363169065,0.0257515266843277,0.2190194108002327,0.028355245138318268,18907,146040,65232,1
08_000400_000420_s5,08,420,oracle_depth,0,30.71505791505792,30.75877789530925,0.001422393349827633,0.03806768726639701,0.3681604357514236,0.04072856751574911,16156,146040,65232,1
08_000400_000420_s5,08,420,oracle_pose,0,30.80256010681792,30.75877789530925,0.001422393349827633,0.03770865627281928,0.3687441277795177,0.04031087373322378,15965,146040,65232,1
08_000400_000420_s5,08,420,oracle_joint,0,30.75877789530925,30.75877789530925,0.0,0.03789460203624256,0.36876869391824524,0.04052314434401534,16048,146040,65232,1
08_000425_000445_s5,08,445,raw_canonical,1,1.0,30.04906359422687,3.402831498905896,0.0,0.0,0.0,37,158001,2696,1
08_000425_000445_s5,08,445,global_median_train,1,27.440963354012354,30.04906359422687,0.09079458901095938,0.03669735683867437,0.37850438623397337,0.03905038575705217,16301,158001,71165,1
08_000425_000445_s5,08,445,oracle_depth,0,29.981184283342557,30.04906359422687,0.002261504565262751,0.04975903541604939,0.5273309836590836,0.05208194884842501,15605,158001,71164,1
08_000425_000445_s5,08,445,oracle_pose,0,30.117096588194645,30.04906359422687,0.002261504565263195,0.04981276353758946,0.5301313417460726,0.052113594217758116,15532,158001,71163,1
08_000425_000445_s5,08,445,oracle_joint,0,30.04906359422687,30.04906359422687,0.0,0.04997882765712903,0.5306017596814592,0.052290808286023505,15571,158001,71163,1
08_000450_000470_s5,08,470,raw_canonical,1,1.0,31.2086936417821,3.440696698366674,0.0,0.0,0.0,87,110791,11564,1
08_000450_000470_s5,08,470,global_median_train,1,27.440963354012354,31.2086936417821,0.1286597884717371,0.052173485041139944,0.3640526617057813,0.057405384913937055,17470,110791,74807,1
08_000450_000470_s5,08,470,oracle_depth,0,30.898404701931153,31.2086936417821,0.009992143564951483,0.047217966190649524,0.43173374613003096,0.050347049850619635,12920,110791,74725,1
08_000450_000470_s5,08,470,oracle_pose,0,31.522098575067748,31.2086936417821,0.009992143564951483,0.03893310206441519,0.40166666666666667,0.041330071937251224,11400,110791,74717,1
08_000450_000470_s5,08,470,oracle_joint,0,31.2086936417821,31.2086936417821,0.0,0.04293848595164753,0.4177675033025099,0.04567157982146564,12112,110791,74719,1
08_000475_000495_s5,08,495,raw_canonical,1,1.0,27.950692735436856,3.3304419841038753,0.0,0.0,0.0,96,97972,9798,1
08_000475_000495_s5,08,495,global_median_train,1,27.440963354012354,27.950692735436856,0.018405074208938554,0.07660676762553438,0.40480520723652724,0.08633078838851917,20894,97972,82414,1
08_000475_000495_s5,08,495,oracle_depth,0,27.720588235294116,27.950692735436856,0.008266589397870838,0.0733300669606402,0.39765794135012794,0.08249295717143673,20324,97972,82414,1
08_000475_000495_s5,08,495,oracle_pose,0,28.182707298978556,27.950692735436856,0.008266589397870838,0.06602760177700094,0.3791625280986983,0.0740313558976034,19129,97972,82408,1
08_000475_000495_s5,08,495,oracle_joint,0,27.950692735436856,27.950692735436856,0.0,0.07008360596146855,0.3898887765419616,0.07871636794186095,19780,97972,82409,1
08_000500_000520_s5,08,520,raw_canonical,1,1.0,23.938687353911252,3.175495867962881,0.0,0.0,0.0,73,104754,7780,1
08_000500_000520_s5,08,520,global_median_train,1,27.440963354012354,23.938687353911252,0.13654104193205585,0.028748751605079184,0.3037497644620313,0.03077686770910896,10614,104754,81611,1
08_000500_000520_s5,08,520,oracle_depth,0,23.848238482384826,23.938687353911252,0.0037855115371101533,0.07597436797752809,0.48566298187531565,0.08262214330717682,17821,104754,81769,1
08_000500_000520_s5,08,520,oracle_pose,0,24.02947926957347,23.938687353911252,0.0037855115371101533,0.07563749593181278,0.4904745608031029,0.08208755751570346,17532,104754,81769,1
08_000500_000520_s5,08,520,oracle_joint,0,23.938687353911252,23.938687353911252,0.0,0.07551529635031366,0.4867206523585707,0.0820493728163125,17659,104754,81769,1
08_000525_000545_s5,08,545,raw_canonical,1,1.0,24.28718038355654,3.1899486549075107,0.0,0.0,0.0,67,112160,6594,1
08_000525_000545_s5,08,545,global_median_train,1,27.440963354012354,24.28718038355654,0.12208825498742604,0.029984355261066353,0.3272162877750388,0.03195435092724679,10953,112160,85222,1
08_000525_000545_s5,08,545,oracle_depth,0,23.65998396150762,24.28718038355654,0.02616347423122667,0.044851013210692535,0.4260364446566404,0.04773537803138374,12567,112160,85236,1
08_000525_000545_s5,08,545,oracle_pose,0,24.931002994045446,24.28718038355654,0.026163474231227113,0.0359000996992267,0.37312783002438177,0.03820435092724679,11484,112160,85236,1
08_000525_000545_s5,08,545,oracle_joint,0,24.28718038355654,24.28718038355654,0.0,0.03879198343713067,0.3931696542349843,0.041262482168330956,11771,112160,85236,1
08_000550_000570_s5,08,570,raw_canonical,1,1.0,24.83567265847025,3.2122810332929923,0.0,0.0,0.0,56,103575,5224,1
08_000550_000570_s5,08,570,global_median_train,1,27.440963354012354,24.83567265847025,0.0997558766019444,0.02201501063399715,0.19699591066373073,0.024185372918175234,12716,103575,86011,1
08_000550_000570_s5,08,570,oracle_depth,0,24.749549549549545,24.83567265847025,0.003473744462115569,0.03146518829112536,0.2560131325387196,0.03463190924450881,14011,103575,86016,1
08_000550_000570_s5,08,570,oracle_pose,0,24.922095457285327,24.83567265847025,0.003473744462115569,0.03054004705221391,0.2517366136034732,0.03358918657977311,13820,103575,86016,1
08_000550_000570_s5,08,570,oracle_joint,0,24.83567265847025,24.83567265847025,0.0,0.031138407545514366,0.25442684063373716,0.034265025343953655,13949,103575,86016,1
08_000575_000595_s5,08,595,raw_canonical,1,1.0,22.712822020714302,3.122929611748993,0.0,0.0,0.0,51,99525,4365,1
08_000575_000595_s5,08,595,global_median_train,1,27.440963354012354,22.712822020714302,0.18910729814594385,0.02952566698705686,0.292962962962963,0.03179100728460186,10800,99525,84883,1
08_000575_000595_s5,08,595,oracle_depth,0,22.796216680997418,22.712822020714302,0.0036649753986868205,0.05027932960893855,0.4227047439225867,0.05398643556895252,12711,99525,84889,1
08_000575_000595_s5,08,595,oracle_pose,0,22.629732440412692,22.712822020714302,0.0036649753986872646,0.0513163182340682,0.42339424782172874,0.055172067319768904,12969,99525,84889,1
08_000575_000595_s5,08,595,oracle_joint,0,22.712822020714302,22.712822020714302,0.0,0.05057052001496446,0.42235588189345413,0.05432805827681487,12802,99525,84889,1
08_000600_000620_s5,08,620,raw_canonical,1,1.0,25.848347734795542,3.2522466814956,0.0,0.0,0.0,59,102186,4722,1
08_000600_000620_s5,08,620,global_median_train,1,27.440963354012354,25.848347734795542,0.05979022839933679,0.022610416512539765,0.2912447885646218,0.02392695672597029,8395,102186,82761,1
08_000600_000620_s5,08,620,oracle_depth,0,25.583333333333336,25.848347734795542,0.010305583696402998,0.030261906740151955,0.348241793264634,0.032078758342630104,9413,102186,82793,1
08_000600_000620_s5,08,620,oracle_pose,0,26.116107385755434,25.848347734795542,0.010305583696402998,0.026793551069432254,0.3240585540283831,0.028379621474565988,8949,102186,82784,1
08_000600_000620_s5,08,620,oracle_joint,0,25.848347734795542,25.848347734795542,0.0,0.028508083140877598,0.33726775956284155,0.030199831679486425,9150,102186,82789,1
08_000625_000645_s5,08,645,raw_canonical,1,1.0,24.850083747930526,3.212861122675008,0.0,0.0,0.0,45,125767,3880,1
08_000625_000645_s5,08,645,global_median_train,1,27.440963354012354,24.850083747930526,0.09917578721992859,0.034007828077689976,0.32320325659741717,0.0366153283452734,14248,125767,85376,1
08_000625_000645_s5,08,645,oracle_depth,0,25.441134751773053,24.850083747930526,0.023506219824664498,0.04739514625356514,0.3932611753195132,0.05113424030150993,16353,125767,85376,1
08_000625_000645_s5,08,645,oracle_pose,0,24.27276410051339,24.850083747930526,0.023506219824664942,0.055206980311002504,0.4173647711511789,0.05981696311433047,18025,125767,85376,1
08_000625_000645_s5,08,645,oracle_joint,0,24.850083747930526,24.850083747930526,0.0,0.052643979443078234,0.4156735073542236,0.05685116127442016,17201,125767,85376,1
08_000650_000670_s5,08,670,raw_canonical,1,1.0,25.62140436079542,3.2434281099856372,0.0,0.0,0.0,61,124059,7467,1
08_000650_000670_s5,08,670,global_median_train,1,27.440963354012354,25.62140436079542,0.06860879990929947,0.031519021425549104,0.40875985233961887,0.03302460925849797,10023,124059,85258,1
08_000650_000670_s5,08,670,oracle_depth,0,25.542885473475465,25.62140436079542,0.0030692871616135875,0.06029660365759951,0.5633974727168294,0.06325216227762596,13928,124059,85300,1
08_000650_000670_s5,08,670,oracle_pose,0,25.700164615351362,25.62140436079542,0.0030692871616131434,0.05878056281716131,0.5602374322145683,0.06162390475499561,13646,124059,85300,1
08_000650_000670_s5,08,670,oracle_joint,0,25.62140436079542,25.62140436079542,0.0,0.05953085717361052,0.5630863209948367,0.062413851473895485,13751,124059,85300,1
08_000675_000695_s5,08,695,raw_canonical,1,1.0,27.849689963903824,3.3268218339559894,0.0,0.0,0.0,71,90159,9393,1
08_000675_000695_s5,08,695,global_median_train,1,27.440963354012354,27.849689963903824,0.014784924061052696,0.10656127893369301,0.5016339869281046,0.11917834048736121,21420,90159,89976,1
08_000675_000695_s5,08,695,oracle_depth,0,28.0554962646745,27.849689963903824,0.007362724082637939,0.1022929283798849,0.5198285101822079,0.11296709147173327,19593,90159,89975,1
08_000675_000695_s5,08,695,oracle_pose,0,27.64539339345612,27.849689963903824,0.007362724082637939,0.10646296831839169,0.5133679553760339,0.11841302587650707,20796,90159,89976,1
08_000675_000695_s5,08,695,oracle_joint,0,27.849689963903824,27.849689963903824,0.0,0.1045698601594743,0.5191466083150985,0.11578433656096451,20108,90159,89975,1
08_000700_000720_s5,08,720,raw_canonical,1,1.0,23.830147381341614,3.1709514757890336,0.0,0.0,0.0,73,116924,7385,1
08_000700_000720_s5,08,720,global_median_train,1,27.440963354012354,23.830147381341614,0.14108543410590313,0.028656038294592512,0.3581060529250735,0.030207656255345352,9863,116924,80209,1
08_000700_000720_s5,08,720,oracle_depth,0,23.83364839319471,23.830147381341614,0.00014690445032750077,0.07504034213308532,0.5154245154245154,0.08073620471417331,18315,116924,80209,1
08_000700_000720_s5,08,720,oracle_pose,0,23.82664688376498,23.830147381341614,0.00014690445032705668,0.07488692638490338,0.514808743169399,0.08057370599705792,18300,116924,80209,1
08_000700_000720_s5,08,720,oracle_joint,0,23.830147381341614,23.830147381341614,0.0,0.07493223747486229,0.5148552703440743,0.08062502138141014,18310,116924,80209,1
08_000725_000745_s5,08,745,raw_canonical,1,1.0,27.425448481491017,3.3114713590445772,0.0,0.0,0.0,62,140679,9719,1
08_000725_000745_s5,08,745,global_median_train,1,27.440963354012354,27.425448481491017,0.0005655508503594753,0.05813915358836299,0.42898620856520686,0.0630158019320581,20665,140679,84035,1
08_000725_000745_s5,08,745,oracle_depth,0,28.461295418641395,27.425448481491017,0.03707374975066369,0.05533325862398566,0.4323683939425157,0.05966775424903504,19414,140679,84035,1
08_000725_000745_s5,08,745,oracle_pose,0,26.42730112411806,27.425448481491017,0.03707374975066369,0.054195929133397866,0.38645418326693226,0.0592981184114189,21586,140679,84035,1
08_000725_000745_s5,08,745,oracle_joint,0,27.425448481491017,27.425448481491017,0.0,0.05792910814744876,0.4274310595065312,0.06280255048727955,20670,140679,84035,1
08_000750_000770_s5,08,770,raw_canonical,1,1.0,29.31664387457404,3.3781554050702676,0.0,0.0,0.0,79,115135,16023,1
08_000750_000770_s5,08,770,global_median_train,1,27.440963354012354,29.31664387457404,0.06611849517533086,0.08705606388020855,0.5368838246222443,0.09412428887827333,20185,115135,87773,1
08_000750_000770_s5,08,770,oracle_depth,0,29.08860759493671,29.31664387457404,0.0078087991285880065,0.08251660588694973,0.5678991596638655,0.08804446953576237,17850,115135,87761,1
08_000750_000770_s5,08,770,oracle_pose,0,29.546467814368743,29.31664387457404,0.0078087991285880065,0.07271543656928961,0.5353783476124858,0.07761323663525427,16691,115135,87740,1
08_000750_000770_s5,08,770,oracle_joint,0,29.31664387457404,29.31664387457404,0.0,0.07814154247088526,0.556231884057971,0.08333695227341816,17250,115135,87755,1
08_000775_000795_s5,08,795,raw_canonical,1,1.0,24.762158741857355,3.2093166306821495,0.0,0.0,0.0,51,88559,7377,1
08_000775_000795_s5,08,795,global_median_train,1,27.440963354012354,24.762158741857355,0.10272027921278726,0.06842367893112825,0.4107721464816287,0.07587032373897627,16357,88559,87159,1
08_000775_000795_s5,08,795,oracle_depth,0,24.837980406932935,24.762158741857355,0.0030573190090512625,0.08473547692458279,0.3888514575753492,0.09775403967976151,22263,88559,87159,1
08_000775_000795_s5,08,795,oracle_pose,0,24.686568533800457,24.762158741857355,0.0030573190090508184,0.08359051488397531,0.3822347266881029,0.09664743278492305,22392,88559,87159,1
08_000775_000795_s5,08,795,oracle_joint,0,24.762158741857355,24.762158741857355,0.0,0.08479863868406126,0.38768666726280965,0.09791212637902415,22366,88559,87159,1
08_000800_000820_s5,08,820,raw_canonical,1,1.0,22.883494594140835,3.1304158906065824,0.0,0.0,0.0,39,97648,3642,1
08_000800_000820_s5,08,820,global_median_train,1,27.440963354012354,22.883494594140835,0.18162101928835428,0.025316702777615115,0.35016198704103674,0.026564804194658363,7408,97648,80680,1
08_000800_000820_s5,08,820,oracle_depth,0,22.961937716262977,22.883494594140835,0.0034220725913205463,0.06823850580356267,0.6240682532555006,0.07116377191545142,11135,97648,80680,1
08_000800_000820_s5,08,820,oracle_pose,0,22.8053194512931,22.883494594140835,0.0034220725913205463,0.0700831894522053,0.6249125262421273,0.07316074061936752,11432,97648,80680,1
08_000800_000820_s5,08,820,oracle_joint,0,22.883494594140835,22.883494594140835,0.0,0.06951698409581779,0.6270255910741167,0.0725155661150254,11293,97648,80680,1
08_000825_000845_s5,08,845,raw_canonical,1,1.0,26.273529820168584,3.2685619616359416,0.0,0.0,0.0,52,93828,5229,1
08_000825_000845_s5,08,845,global_median_train,1,27.440963354012354,26.273529820168584,0.043474948258995116,0.04830889991919658,0.3314851485148515,0.05352346847422944,15150,93828,87867,1
08_000825_000845_s5,08,845,oracle_depth,0,26.007315288953908,26.273529820168584,0.010184105920534758,0.06274431095946707,0.37799401197604793,0.06996845291384235,17368,93828,87869,1
08_000825_000845_s5,08,845,oracle_pose,0,26.542469360706317,26.273529820168584,0.010184105920535202,0.054981960543486606,0.3555031641642884,0.06106919043355928,16118,93828,87869,1
