clip_id,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_x_deg
scene-0271_CAM_FRONT_618875a2_309dffee,0,92065,15.12062790618162,0.016936588289354848,0.9955414598271741,0.6077009954560975,71.86888122558594
scene-0271_CAM_FRONT_618875a2_309dffee,1,102976,14.640423918776367,0.025007467410880002,0.9973406350957371,0.6802327108449557,74.59904479980469
scene-0271_CAM_FRONT_618875a2_309dffee,2,105100,14.674415001502403,0.025091353898226698,0.9981285950673706,0.6944685209991333,73.91265106201172
scene-0271_CAM_FRONT_618875a2_309dffee,3,105714,15.058681412701976,0.029876378014860094,0.998089197068789,0.6963399259317626,72.66182708740234
scene-0271_CAM_FRONT_618875a2_309dffee,4,108524,15.59606183533086,0.031937948983296494,0.9994943923515353,0.7141346886244846,72.11235046386719
scene-0271_CAM_FRONT_8e86bdba_84d3fc36,0,105322,12.619566864694473,0.02102095684954297,0.9997636120085099,0.6924132587397893,72.61884307861328
scene-0271_CAM_FRONT_8e86bdba_84d3fc36,1,107056,12.46600831958196,0.02119225633322963,0.9999212040028367,0.7037598823313109,73.06950378417969
scene-0271_CAM_FRONT_8e86bdba_84d3fc36,2,100459,12.67827490298877,0.02278992466629637,0.9980497990702072,0.6607307015470281,72.30696105957031
scene-0271_CAM_FRONT_8e86bdba_84d3fc36,3,96661,12.736234259473198,0.021100927011055592,0.9987917947101621,0.63587713077509,71.04332733154297
scene-0271_CAM_FRONT_8e86bdba_84d3fc36,4,96688,13.127867270722367,0.025100125179619903,0.9987523967115803,0.6362579780947127,70.17264556884766
scene-0271_CAM_FRONT_8c9d04f0_4a4e46db,0,76182,10.65538263557148,0.034904810083209004,0.9986604680482232,0.5007616946392457,70.05219268798828
scene-0271_CAM_FRONT_8c9d04f0_4a4e46db,1,75025,10.901853343940383,0.03702011185738874,0.9986013710503506,0.49315131457988604,70.078125
scene-0271_CAM_FRONT_8c9d04f0_4a4e46db,2,73044,10.832978190741194,0.03329207209814977,0.998798361043259,0.4799858167205106,70.57586669921875
scene-0271_CAM_FRONT_8c9d04f0_4a4e46db,3,73445,10.81478199765294,0.033028808793688746,0.9986998660468048,0.4827174112888399,70.18441009521484
scene-0271_CAM_FRONT_8c9d04f0_4a4e46db,4,73365,10.690371400523556,0.03489859434049736,0.9987458303784834,0.4822315026396659,70.60552978515625
scene-0272_CAM_FRONT_e261f474_e7683144,0,78724,10.678878969509107,0.03652429909762134,0.9988246263756467,0.5174073490400021,71.24429321289062
scene-0272_CAM_FRONT_e261f474_e7683144,1,77825,10.72240048363095,0.03515796802176352,0.9987589630446774,0.5114845165865574,71.26909637451172
scene-0272_CAM_FRONT_e261f474_e7683144,2,77406,10.820395146826359,0.03319052302843484,0.9987786620439681,0.5087332230189373,70.63627624511719
scene-0272_CAM_FRONT_e261f474_e7683144,3,76717,10.703764454418462,0.030499133806644263,0.998680167047514,0.5042549838468205,70.1128158569336
scene-0272_CAM_FRONT_e261f474_e7683144,4,77367,10.325303559858453,0.031675263333530435,0.9986998660468048,0.5085034013605442,71.53485107421875
scene-0272_CAM_FRONT_a4fa9d49_77d239a5,0,76970,10.404184018740239,0.02570797603037156,0.9987326977122896,0.5059293987865416,69.8507308959961
scene-0272_CAM_FRONT_a4fa9d49_77d239a5,1,77498,10.53853184723657,0.03188407116885106,0.9985948047172537,0.5093307593307593,69.6867904663086
scene-0272_CAM_FRONT_a4fa9d49_77d239a5,2,73281,11.02150675455729,0.029287060120847475,0.9987655293777743,0.48169962965881336,70.54856872558594
scene-0272_CAM_FRONT_a4fa9d49_77d239a5,3,74079,11.215890636599854,0.027849568390288404,0.9988837233735193,0.4868673338061093,69.87702941894531
scene-0272_CAM_FRONT_a4fa9d49_77d239a5,4,70153,11.189659168956043,0.031673763248601716,0.9986342027158354,0.46133743072518585,70.33378601074219
scene-0272_CAM_FRONT_fdb723ef_a77fe48a,0,92947,15.955494057438518,0.034823561375349144,0.9988246263756467,0.6135844299109605,69.86422729492188
scene-0272_CAM_FRONT_fdb723ef_a77fe48a,1,91992,15.61937528692287,0.02255307934665618,0.9988640243742285,0.6096774617182781,70.18820190429688
scene-0272_CAM_FRONT_fdb723ef_a77fe48a,2,88371,16.100432751225487,0.020627071642274508,0.9980038347385286,0.5836550836550837,68.38482666015625
scene-0272_CAM_FRONT_fdb723ef_a77fe48a,3,86961,17.07102621822034,0.019114297316308537,0.9945762088619231,0.5783035221810732,67.70345306396484
scene-0272_CAM_FRONT_fdb723ef_a77fe48a,4,81322,15.548721941927516,0.018148061959968098,0.9871759514616657,0.5401990912194994,68.31997680664062
scene-0272_CAM_FRONT_160faaad_9a9f3586,0,102440,19.257670367436628,0.027771056927611504,0.9843524282299793,0.6767591206366717,70.85041809082031
scene-0272_CAM_FRONT_160faaad_9a9f3586,1,104760,19.72549057961943,0.030536521460870603,0.9853964751923936,0.6953746749665117,70.11653137207031
scene-0272_CAM_FRONT_160faaad_9a9f3586,2,102519,20.16160485933504,0.038991110493477255,0.9846938775510204,0.6870354319333911,70.38983917236328
scene-0272_CAM_FRONT_160faaad_9a9f3586,3,105456,19.93379758657495,0.047095119167470445,0.982572951960707,0.7058742415885273,70.1528549194336
scene-0272_CAM_FRONT_160faaad_9a9f3586,4,93394,19.589722922376666,0.04660951280665859,0.97164657368739,0.6288905523599401,70.17778778076172
scene-0272_CAM_FRONT_deafcf11_fb2a7007,0,106118,17.44050716683884,0.023412447813452086,0.9638063719696373,0.7196832400914034,69.25428009033203
scene-0272_CAM_FRONT_deafcf11_fb2a7007,1,104409,16.619236083199358,0.027316168541925645,0.9550206182859244,0.7122961153573398,71.73726654052734
scene-0272_CAM_FRONT_deafcf11_fb2a7007,2,97199,16.527694207211866,0.021887426105605012,0.9434113413705251,0.6657999106978699,71.53005981445312
scene-0272_CAM_FRONT_deafcf11_fb2a7007,3,95531,16.278097239847714,0.02734677029135213,0.9325571927612744,0.6608160638772884,72.21182250976562
scene-0272_CAM_FRONT_deafcf11_fb2a7007,4,90468,17.04862766993552,0.024792317550509813,0.9266080949754419,0.6105639166863657,69.31070709228516
scene-0272_CAM_FRONT_f05e9433_5f52fc66,0,101589,22.150546231112635,0.020655828038284696,0.9241719853964752,0.6937462243584692,69.42399597167969
scene-0272_CAM_FRONT_f05e9433_5f52fc66,1,96311,22.174278202036437,0.01522501441716173,0.9227602237806319,0.6598442465789405,69.42803955078125
scene-0272_CAM_FRONT_f05e9433_5f52fc66,2,91307,22.179687499999996,0.019707164030073443,0.9192341029075723,0.6255154571481102,70.95409393310547
scene-0272_CAM_FRONT_f05e9433_5f52fc66,3,87425,21.68876244737694,0.016067063746104004,0.9074278359992646,0.6081081081081081,73.44739532470703
scene-0272_CAM_FRONT_f05e9433_5f52fc66,4,98346,21.067509359718823,0.025625428830193586,0.9005200535812781,0.6788669135607911,74.74653625488281
scene-0272_CAM_FRONT_03e1fa4e_f1d9fc82,0,85622,17.88281629616132,0.025438749635602997,0.8859296614398655,0.5843970792950385,71.80936431884766
scene-0272_CAM_FRONT_03e1fa4e_f1d9fc82,1,83957,18.16786934894423,0.018308239300562246,0.9264702019804061,0.577968639193129,73.22457122802734
scene-0272_CAM_FRONT_03e1fa4e_f1d9fc82,2,96989,20.102007304152394,0.028878344516648724,0.9512384104220839,0.6712959315000131,68.84480285644531
scene-0272_CAM_FRONT_03e1fa4e_f1d9fc82,3,90358,20.260960855070334,0.02867467641623911,0.9544362146402963,0.6214705959603919,69.30420684814453
scene-0272_CAM_FRONT_03e1fa4e_f1d9fc82,4,84610,21.207822642112507,0.024940746324985108,0.9793817140755916,0.5615922044493473,69.036865234375
scene-0273_CAM_FRONT_1d477a7c_8ae5eb1e,0,109910,21.798531997557266,0.04784216022911636,0.9697357707561789,0.7577220077220077,71.87577056884766
scene-0273_CAM_FRONT_1d477a7c_8ae5eb1e,1,114567,20.59715602225403,0.03605495212557308,0.9576996821894781,0.7822078638405169,72.39179992675781
scene-0273_CAM_FRONT_1d477a7c_8ae5eb1e,2,104139,20.524892979452055,0.034014708191647536,0.939333648517322,0.7165904972027421,74.9138412475586
scene-0273_CAM_FRONT_1d477a7c_8ae5eb1e,3,104221,20.889307120161757,0.028947578932591256,0.931526278465054,0.7000433377984399,73.07595825195312
scene-0273_CAM_FRONT_1d477a7c_8ae5eb1e,4,106105,21.852255357584,0.026990044012235703,0.9497347201428834,0.715165602920705,74.48944854736328
scene-0273_CAM_FRONT_5eb775d7_11d08474,0,103194,21.47807261194869,0.03840200449863218,0.9690660047802905,0.6899311848291441,73.16954040527344
scene-0273_CAM_FRONT_5eb775d7_11d08474,1,116223,22.377344652657428,0.02940115451035208,0.9863879914900323,0.7757662910724136,71.8567123413086
scene-0273_CAM_FRONT_5eb775d7_11d08474,2,125559,23.13631674287043,0.026230092298422214,0.9889225960654532,0.8362159535628924,70.48309326171875
scene-0273_CAM_FRONT_5eb775d7_11d08474,3,123139,22.760217539721953,0.03379591516908986,0.9895660967089539,0.8217765870827095,70.06494903564453
scene-0273_CAM_FRONT_5eb775d7_11d08474,4,122772,23.653453874333927,0.04033159952458498,0.9814632416673233,0.8270953168912353,69.18390655517578
scene-0273_CAM_FRONT_1c9469a9_e42c4028,0,116774,20.879059150745572,0.024877359799724275,0.9829997636120085,0.7815709295301132,70.5530014038086
scene-0273_CAM_FRONT_1c9469a9_e42c4028,1,119492,22.08979028041825,0.04042205454251646,0.9940968665458462,0.7914926588395976,69.71255493164062
scene-0273_CAM_FRONT_1c9469a9_e42c4028,2,119300,22.37130532654753,0.03611616085806513,0.9895857957082447,0.7983085125942269,69.07453918457031
scene-0273_CAM_FRONT_1c9469a9_e42c4028,3,113341,22.677455913509473,0.03364354198034736,0.9826189162923857,0.7673154203766449,67.36121368408203
scene-0273_CAM_FRONT_1c9469a9_e42c4028,4,119615,22.953811562256437,0.04651317250248521,0.985225750531873,0.7976781446169201,67.7823257446289
scene-0273_CAM_FRONT_e1e84a1a_b87c4fce,0,123621,18.895038083569123,0.026820802751560624,0.9871628187954719,0.8198526514853045,68.21424102783203
scene-0273_CAM_FRONT_e1e84a1a_b87c4fce,1,125764,18.78530003834356,0.024822587873910118,0.9880361410973656,0.8420731226853676,68.22438049316406
scene-0273_CAM_FRONT_e1e84a1a_b87c4fce,2,122385,19.056878847064393,0.024825342226042046,0.9764005988495784,0.8185262521997216,67.95890808105469
scene-0273_CAM_FRONT_e1e84a1a_b87c4fce,3,122709,19.40161515061266,0.025254768775060832,0.9593084337982297,0.8357234785806215,68.65206146240234
scene-0273_CAM_FRONT_e1e84a1a_b87c4fce,4,122384,21.02450314364876,0.04559315095489502,0.9496953221443017,0.8306871010952643,67.12435913085938
scene-0273_CAM_FRONT_49ceba17_ac2d1e89,0,127398,21.154604792048573,0.048138764126022915,0.9452564809707666,0.8689097260525832,68.00062561035156
scene-0273_CAM_FRONT_49ceba17_ac2d1e89,1,127241,21.94010354006256,0.05264477183472005,0.9411984871168545,0.8761852231239986,66.31146240234375
scene-0273_CAM_FRONT_49ceba17_ac2d1e89,2,124537,21.15462601273148,0.046664665470775635,0.9356565019830326,0.8582853991017256,68.21839904785156
scene-0273_CAM_FRONT_49ceba17_ac2d1e89,3,120522,21.376098693153732,0.05121487381980172,0.9346387203530061,0.8220064087411026,67.96995544433594
scene-0273_CAM_FRONT_49ceba17_ac2d1e89,4,119955,20.997147974830792,0.05475965775880054,0.9273960549470753,0.8102198408320858,69.13475036621094
scene-0273_CAM_FRONT_0791e7e8_8d5c8d68,0,121530,23.632438696172258,0.026035697812588188,0.9193063325716387,0.8061881123105613,68.9073715209961
scene-0273_CAM_FRONT_0791e7e8_8d5c8d68,1,119663,24.45903041513881,0.03392854044668914,0.9334108160638773,0.7993853912221259,66.4531478881836
scene-0273_CAM_FRONT_0791e7e8_8d5c8d68,2,125219,25.576554316075757,0.01840094679580284,0.9547973629606282,0.8349683502744727,65.14873504638672
scene-0273_CAM_FRONT_0791e7e8_8d5c8d68,3,123275,24.782960372664498,0.030439010895892515,0.9599519344417303,0.8179287158878996,66.51113891601562
scene-0273_CAM_FRONT_0791e7e8_8d5c8d68,4,119092,23.240336277173917,0.031002040569727995,0.9554014656055473,0.7866270060147611,66.8515853881836
scene-0273_CAM_FRONT_e0668ad6_2bdf0127,0,121557,23.20398454520697,0.036880047917418946,0.9424066924066924,0.8148294066661413,65.69923400878906
scene-0273_CAM_FRONT_e0668ad6_2bdf0127,1,116092,23.41640385475217,0.035420678859707344,0.9373834475875292,0.791571454836761,67.55419921875
scene-0273_CAM_FRONT_e0668ad6_2bdf0127,2,110014,23.118580181364617,0.040539582224759174,0.9369106716045491,0.7575512830614871,67.12947082519531
scene-0273_CAM_FRONT_e0668ad6_2bdf0127,3,107903,22.277612230928995,0.03547279569222894,0.932005620781131,0.7446615711921835,68.73237609863281
scene-0273_CAM_FRONT_e0668ad6_2bdf0127,4,102868,21.431058422384698,0.03555570413307807,0.9274682846111417,0.7065571402306097,70.63053131103516
scene-0274_CAM_FRONT_040a956b_6d32f67b,0,113407,19.103077995331947,0.04093270093818635,0.9363853649567935,0.7677553646941402,67.29219818115234
scene-0274_CAM_FRONT_040a956b_6d32f67b,1,112639,19.082566615513397,0.021644070612282462,0.9346715520184908,0.7786095133033909,67.90550994873047
scene-0274_CAM_FRONT_040a956b_6d32f67b,2,115458,19.805537206956185,0.021786387402413565,0.9353544506605731,0.7949793817140756,65.64254760742188
scene-0274_CAM_FRONT_040a956b_6d32f67b,3,113249,20.219898797241523,0.028464386451491297,0.9380663462296115,0.7716820318861135,65.61177062988281
scene-0274_CAM_FRONT_040a956b_6d32f67b,4,117798,20.894962709566073,0.04237864862958318,0.9311060331468495,0.7950384787119481,65.56700897216797
scene-0274_CAM_FRONT_d6f9027a_34cf97ab,0,105732,20.908473687770556,0.039402383421184295,0.9232461324298059,0.7074567278648911,64.1205062866211
scene-0274_CAM_FRONT_d6f9027a_34cf97ab,1,105281,21.430909278634356,0.04377338253660401,0.9172051059806162,0.7112849000604102,62.445465087890625
scene-0274_CAM_FRONT_d6f9027a_34cf97ab,2,97006,21.923423517231523,0.028383214038325555,0.9151235783888845,0.6494169096209913,61.725521087646484
scene-0274_CAM_FRONT_d6f9027a_34cf97ab,3,86923,21.56408425805048,0.02743139663744376,0.9115252278517585,0.580733065426943,63.502811431884766
scene-0274_CAM_FRONT_d6f9027a_34cf97ab,4,90499,22.25810539731163,0.029443015958434238,0.9072439786725501,0.6095461350563391,62.03411865234375
scene-0274_CAM_FRONT_9bd318b5_728f711f,0,102027,28.047289785166942,0.02620668966945372,0.901137288892391,0.6956832926220682,61.887577056884766
scene-0274_CAM_FRONT_9bd318b5_728f711f,1,98422,28.239188696919243,0.029552026880031113,0.8994760066188637,0.6596866545846137,64.24756622314453
scene-0274_CAM_FRONT_9bd318b5_728f711f,2,101984,26.291884953897732,0.03220813635841768,0.9005200535812781,0.683450214062459,66.947998046875
scene-0274_CAM_FRONT_9bd318b5_728f711f,3,105266,26.213402494716185,0.03045198429546825,0.9054710687363748,0.7032214430173613,66.98906707763672
scene-0274_CAM_FRONT_9bd318b5_728f711f,4,103619,25.909044000733864,0.03716571541932101,0.9108948598744517,0.6973642738948861,67.12802124023438
scene-0274_CAM_FRONT_4ea42d9d_144689dc,0,112444,22.081238213900864,0.015635985390700435,0.9210858088409108,0.7715375725579807,68.02455139160156
scene-0274_CAM_FRONT_4ea42d9d_144689dc,1,114282,22.497717306838375,0.026397565005212176,0.929116434218475,0.7856420560502193,67.91136169433594
scene-0274_CAM_FRONT_4ea42d9d_144689dc,2,120047,21.657331996681414,0.030381029548289362,0.940653481469808,0.8271806792214955,70.46007537841797
scene-0274_CAM_FRONT_4ea42d9d_144689dc,3,121792,21.435776284694292,0.02915324551616494,0.9515601607438342,0.8311598770782445,70.256591796875
scene-0274_CAM_FRONT_4ea42d9d_144689dc,4,123071,22.550365248935034,0.0317268303032181,0.9498003834738529,0.8421847503480157,70.51811218261719
scene-0274_CAM_FRONT_d813d750_8491dd8f,0,115855,19.346414816055237,0.02921453318274736,0.9335881070574948,0.7977241089485988,68.18897247314453
scene-0274_CAM_FRONT_d813d750_8491dd8f,1,109477,19.907397936977716,0.0253870196160082,0.9178617392903107,0.7645050298111523,67.80225372314453
scene-0274_CAM_FRONT_d813d750_8491dd8f,2,99196,19.820265257861088,0.021083403805565615,0.9042103327817613,0.6811716964778189,67.5382308959961
scene-0274_CAM_FRONT_d813d750_8491dd8f,3,93765,19.840037505535875,0.022073784171371624,0.8928965408557246,0.6394295169805374,65.30978393554688
scene-0274_CAM_FRONT_d813d750_8491dd8f,4,89778,21.113920943233936,0.027085955712188747,0.8884511333490925,0.5895122527775589,63.32735061645508
scene-0274_CAM_FRONT_d90f206c_864f2bd6,0,115253,23.376811342592593,0.025402017257247334,0.899449741286476,0.779318677277861,64.14925384521484
scene-0274_CAM_FRONT_d90f206c_864f2bd6,1,121824,24.952239243474718,0.02004502827057153,0.9160953956872324,0.8281721955191343,63.1685791015625
scene-0274_CAM_FRONT_d90f206c_864f2bd6,2,120437,26.029175262565644,0.02053275657743292,0.925032175032175,0.8190318598481864,64.01171875
scene-0274_CAM_FRONT_d90f206c_864f2bd6,3,122970,26.929713687150844,0.020206983199354545,0.9404499251438027,0.8420731226853676,62.97381591796875
scene-0274_CAM_FRONT_d90f206c_864f2bd6,4,126632,28.22706205595027,0.03127082280833027,0.9629527486670344,0.8573332808026686,63.432735443115234
scene-0274_CAM_FRONT_1734a670_783bf5ef,0,124759,21.03479199045293,0.029188034584765266,0.9778845901294881,0.826274525254117,63.825496673583984
scene-0274_CAM_FRONT_1734a670_783bf5ef,1,123697,19.904426983633236,0.02715016034421147,0.9704712000630368,0.817876185223124,64.617431640625
scene-0274_CAM_FRONT_1734a670_783bf5ef,2,121375,20.088424285548328,0.01986309005118514,0.9609368844062721,0.8040671867202479,65.03221893310547
scene-0274_CAM_FRONT_1734a670_783bf5ef,3,117893,20.741541912604717,0.019415275428954715,0.9491109184986736,0.7824442518320069,62.545799255371094
scene-0274_CAM_FRONT_1734a670_783bf5ef,4,114726,20.09965544703033,0.03228931988317951,0.9252291650250833,0.761175898931001,64.93858337402344
scene-0274_CAM_FRONT_f5a8490b_a6f13e65,0,104823,29.67358411416799,0.018055106303523694,0.8949189714495837,0.694370026002679,65.35364532470703
scene-0274_CAM_FRONT_f5a8490b_a6f13e65,1,94946,28.649829966558205,0.026492961003083737,0.8330838126756495,0.6312347332755496,67.86357116699219
scene-0274_CAM_FRONT_f5a8490b_a6f13e65,2,83394,29.278663240864528,0.01955534887777466,0.7651485304546529,0.5533711554119718,64.93132019042969
scene-0274_CAM_FRONT_f5a8490b_a6f13e65,3,81924,28.99625907908895,0.015092044675494298,0.7683200693404775,0.5455243873611221,65.53315734863281
scene-0274_CAM_FRONT_f5a8490b_a6f13e65,4,79644,26.970053602683784,0.022201544173301446,0.7698762902844536,0.5321225015102566,67.78418731689453
scene-0275_CAM_FRONT_8fb167b9_ad7080dc,0,85298,24.694950904498043,0.010643607237117436,0.7693838153021827,0.5638313240354057,66.61454010009766
scene-0275_CAM_FRONT_8fb167b9_ad7080dc,1,89949,25.590065298507465,0.010411355330018246,0.7698434586189689,0.5996835027447273,65.07453918457031
scene-0275_CAM_FRONT_8fb167b9_ad7080dc,2,92118,24.8535009618994,0.013137461633489389,0.7788984319596565,0.6160730701547028,66.76026153564453
scene-0275_CAM_FRONT_8fb167b9_ad7080dc,3,95623,25.261354002365923,0.019447018936237015,0.7836524571218448,0.6434612455020619,67.188720703125
scene-0275_CAM_FRONT_8fb167b9_ad7080dc,4,95307,26.43373561756419,0.02223254081240178,0.7909345205263573,0.6443214351377616,64.69331359863281
scene-0275_CAM_FRONT_96af1a7d_4ffdd341,0,85679,19.4303129515896,0.01030192725471002,0.7934428597693903,0.5727155727155727,64.2967300415039
scene-0275_CAM_FRONT_96af1a7d_4ffdd341,1,90875,19.400517939814808,0.008283876819594749,0.7944540750663199,0.6117786883093006,64.31153106689453
scene-0275_CAM_FRONT_96af1a7d_4ffdd341,2,98588,20.495833917227202,0.0165218973032919,0.8041788143828961,0.6586491739552964,62.84039306640625
scene-0275_CAM_FRONT_96af1a7d_4ffdd341,3,93652,20.652029250103215,0.0221877643747308,0.8042641767131563,0.6266645654400756,61.437015533447266
scene-0275_CAM_FRONT_96af1a7d_4ffdd341,4,85294,21.465557535186075,0.01690583540995938,0.8012567961547553,0.5736020276836603,61.11818313598633
scene-0275_CAM_FRONT_ffec010a_4523fb98,0,87788,21.205250913309634,0.02733899829912012,0.8017164394715415,0.587456990518215,61.8720588684082
scene-0275_CAM_FRONT_ffec010a_4523fb98,1,75915,19.105411686586983,0.01240595847064574,0.7997793712079426,0.5040054631891366,64.30915832519531
scene-0275_CAM_FRONT_ffec010a_4523fb98,2,74458,19.190931566455696,0.018039684058072547,0.7964239749954035,0.49308565124891657,64.00243377685547
scene-0275_CAM_FRONT_ffec010a_4523fb98,3,67834,19.02724395529197,0.01607694616931643,0.8041591153836052,0.4471672839019778,64.50934600830078
scene-0275_CAM_FRONT_ffec010a_4523fb98,4,61495,19.378534297898998,0.023336439640786022,0.8083287369001655,0.4042300317810522,64.31043243408203
scene-0275_CAM_FRONT_6e75580f_cf4d6609,0,64390,17.37426218583396,0.017009801850355277,0.8181060068815171,0.42295064744044336,64.97960662841797
scene-0275_CAM_FRONT_6e75580f_cf4d6609,1,63423,17.91706872639282,0.02140340850968192,0.8205618154597747,0.4172642029784887,63.596168518066406
scene-0275_CAM_FRONT_6e75580f_cf4d6609,2,63264,18.327088068181826,0.02094093740051295,0.8264189845822499,0.41594437002600265,65.37540435791016
scene-0275_CAM_FRONT_6e75580f_cf4d6609,3,63043,18.41165728109137,0.02364929765818946,0.8278701441966748,0.41438158274892967,65.30743408203125
scene-0275_CAM_FRONT_6e75580f_cf4d6609,4,62966,18.327663049905397,0.012145170008923678,0.8266685052399338,0.4148346597326189,65.46642303466797
scene-0275_CAM_FRONT_5bea7ebf_33c965ec,0,61986,20.52434834123223,0.018033120203488684,0.8258542799359125,0.407020723347254,63.73211669921875
scene-0275_CAM_FRONT_5bea7ebf_33c965ec,1,58346,20.84294047196593,0.018962561111932175,0.8198460851522076,0.3831192708743729,63.016475677490234
scene-0275_CAM_FRONT_5bea7ebf_33c965ec,2,55640,20.301608072916657,0.015990315393937804,0.82280750137893,0.36535077351403883,65.17305755615234
scene-0275_CAM_FRONT_5bea7ebf_33c965ec,3,55937,20.542668416380998,0.015035940134337622,0.827843878864287,0.3673009744438316,65.26671600341797
scene-0275_CAM_FRONT_5bea7ebf_33c965ec,4,56718,21.24221176242236,0.019797425322329865,0.8305689070995194,0.3724292805925459,63.87690353393555
scene-0275_CAM_FRONT_54847140_1aaff367,0,59966,18.77430282796544,0.011808583482006307,0.8309169227536575,0.3951684921072676,63.14881134033203
scene-0275_CAM_FRONT_54847140_1aaff367,1,59490,18.10881269904458,0.012086824115351336,0.8310548157486933,0.39171460089827437,64.63282012939453
scene-0275_CAM_FRONT_54847140_1aaff367,2,59387,17.976441521851342,0.011661410880174028,0.8332085730044914,0.39070995193444175,62.86605453491211
scene-0275_CAM_FRONT_54847140_1aaff367,3,58278,18.059122691889936,0.010880188553484604,0.8245541459827174,0.38395319517768495,63.295597076416016
scene-0275_CAM_FRONT_54847140_1aaff367,4,59041,17.609744310507836,0.010540147597189797,0.8277519502009298,0.3888516796680062,63.673770904541016
scene-0275_CAM_FRONT_28d072da_e32db3f8,0,58850,16.782813274537347,0.014821183279255967,0.8275286948756336,0.3864287027552334,62.89714050292969
scene-0275_CAM_FRONT_28d072da_e32db3f8,1,58147,16.495916338481997,0.018432744757601593,0.8273448375489192,0.38181257058808077,63.6375846862793
scene-0275_CAM_FRONT_28d072da_e32db3f8,2,58021,17.344758656103288,0.015462686974700102,0.8275155622094398,0.38098521261786567,62.347007751464844
scene-0275_CAM_FRONT_28d072da_e32db3f8,3,57722,17.042945709505442,0.015896349321730785,0.827732251201639,0.379021879021879,62.774864196777344
scene-0275_CAM_FRONT_28d072da_e32db3f8,4,58088,16.99115441849817,0.014659659837602979,0.8275221285425367,0.381425156935361,63.28423309326172
scene-0275_CAM_FRONT_38f030fc_91d55da9,0,60063,17.068456951269454,0.0120014205315786,0.8274564652115672,0.39563470175715076,63.3917121887207
scene-0275_CAM_FRONT_38f030fc_91d55da9,1,59778,16.834350832212507,0.013540790733294061,0.8276403225382817,0.3936319701625824,63.24625778198242
scene-0275_CAM_FRONT_38f030fc_91d55da9,2,59079,17.021901061869666,0.014766977026938743,0.8275943582066031,0.3890092716623329,63.12834930419922
scene-0275_CAM_FRONT_38f030fc_91d55da9,3,58871,17.218335525340848,0.013828789921240592,0.8274301998791794,0.3876500407112652,62.99031066894531
scene-0275_CAM_FRONT_38f030fc_91d55da9,4,59018,17.302367024856427,0.015915901150753475,0.827489296877052,0.3885890263441284,62.431148529052734
scene-0276_CAM_FRONT_3502d36d_f38ef511,0,57520,18.2389884914518,0.01127119496290474,0.8270296535602658,0.3776954797362961,63.71596908569336
scene-0276_CAM_FRONT_3502d36d_f38ef511,1,57009,18.10693737887597,0.018533579768930775,0.8271675465553017,0.374340083523757,62.99101257324219
scene-0276_CAM_FRONT_3502d36d_f38ef511,2,56701,18.55637816550136,0.015033601662197249,0.827016520894072,0.3723176529298978,62.67769241333008
scene-0276_CAM_FRONT_3502d36d_f38ef511,3,54536,17.684187991786303,0.012240241401771046,0.8193930081685183,0.3581015417750112,62.93592834472656
scene-0276_CAM_FRONT_3502d36d_f38ef511,4,54462,17.763395072923036,0.010091439556449755,0.8222362303994957,0.3576156331258372,62.639469146728516
scene-0276_CAM_FRONT_291e7331_333b8e10,0,68578,20.870337980237704,0.01614173997911661,0.8265109132456071,0.450739369106716,63.728153228759766
scene-0276_CAM_FRONT_291e7331_333b8e10,1,67872,20.858341334241825,0.022302840675681335,0.8293147374780028,0.4462545636015024,64.17090606689453
scene-0276_CAM_FRONT_291e7331_333b8e10,2,67746,20.867083360559327,0.018548299954476377,0.8435177159666956,0.4448428019856591,66.17648315429688
scene-0276_CAM_FRONT_291e7331_333b8e10,3,68318,22.13266964285715,0.028231037922972657,0.8573004491371838,0.44859874451711185,67.42655181884766
scene-0276_CAM_FRONT_291e7331_333b8e10,4,68598,21.68757526865119,0.03050606918339227,0.8548906048906049,0.45043731778425655,67.57093811035156
scene-0276_CAM_FRONT_5099c824_c62b6ac8,0,87163,24.247235044850875,0.03514229163760474,0.8774853570771938,0.580851259422688,66.97614288330078
scene-0276_CAM_FRONT_5099c824_c62b6ac8,1,86125,25.512283717834954,0.04278105191688475,0.8763099834528406,0.5750531872980853,63.41596603393555
scene-0276_CAM_FRONT_5099c824_c62b6ac8,2,87544,23.959400588204808,0.028085077467080888,0.9003493289207575,0.5811007800803719,67.60283660888672
scene-0276_CAM_FRONT_5099c824_c62b6ac8,3,87458,24.74551924495819,0.018942037017118274,0.9127399994746933,0.5813109027394742,66.12553405761719
scene-0276_CAM_FRONT_5099c824_c62b6ac8,4,84881,24.880666666666666,0.017241557181761014,0.9260630893283954,0.5628201087384761,66.798095703125
scene-0276_CAM_FRONT_19eea651_4070ae6b,0,82712,25.753695426946805,0.026663404349115627,0.9379678512331574,0.5435741864313293,68.30394744873047
scene-0276_CAM_FRONT_19eea651_4070ae6b,1,81037,25.9840342203776,0.028900191703946643,0.9538912089932499,0.5334423344627426,69.32524871826172
scene-0276_CAM_FRONT_19eea651_4070ae6b,2,91522,25.484309720350403,0.017722366354100183,0.9662293488824101,0.6045557219026607,67.95189666748047
scene-0276_CAM_FRONT_19eea651_4070ae6b,3,92392,26.275297124335104,0.018354795685715963,0.9654545215769705,0.6095133033908544,67.7269058227539
