clip_id,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_x_deg
08_002425_002445_s5,2,59289,21.53153268914474,0.0660490842649355,0.9790402647545504,0.7432307075164218,83.85517883300781
08_002425_002445_s5,3,59712,20.34566048034935,0.05675463139125836,0.9808704808704809,0.7485333199618914,86.32626342773438
08_002425_002445_s5,4,54873,19.654922436601435,0.06314177105690799,0.9805194805194806,0.6878729378729379,86.96138763427734
08_002450_002470_s5,0,69157,21.27416944033531,0.05910207900175468,0.9774482274482275,0.8716843002557289,86.45391845703125
08_002450_002470_s5,1,68854,21.351018186475407,0.05550019795663519,0.9769844055558341,0.8676603319460462,87.8954849243164
08_002450_002470_s5,2,69971,23.36841100374065,0.04371144737169308,0.9774858346286918,0.8822393822393823,83.04911041259766
08_002450_002470_s5,3,71722,22.35926893890881,0.03604218733727427,0.9793035150178008,0.9032367246652961,83.24601745605469
08_002450_002470_s5,4,70605,22.41519601004464,0.04683599859199994,0.981785588928446,0.8863134934563506,81.58939361572266
08_002475_002495_s5,0,61373,18.46580399112117,0.033544643723267153,0.9715564358421501,0.7762372762372762,85.17637634277344
08_002475_002495_s5,1,61109,19.173383749148503,0.0322324204361375,0.9738880810309382,0.7697563054705912,86.07502746582031
08_002475_002495_s5,2,61990,18.991001564945226,0.02672173356888541,0.9878403449832022,0.7772275986561701,87.82087707519531
08_002475_002495_s5,3,62938,19.63372318981872,0.04179773044772905,0.992215313643885,0.7889735746878604,87.67848205566406
08_002475_002495_s5,4,68654,19.47600170173267,0.04431583940250872,0.9958381386952816,0.8606277891992178,86.38452911376953
08_002500_002520_s5,0,62430,16.01124324786975,0.031736181932279894,0.9928546357117786,0.7877200020057163,87.84843444824219
08_002500_002520_s5,1,64557,14.932232338186484,0.03822280057666161,0.9949104949104949,0.8131925989068847,90.02029418945312
08_002500_002520_s5,2,60909,14.203228127012233,0.039870634008811745,0.9746026174597603,0.7671488742917314,87.66504669189453
08_002500_002520_s5,3,59654,13.934531250000001,0.03307413796304637,0.9740009025723312,0.7500877500877501,86.0493392944336
08_002500_002520_s5,4,53158,15.09682245979532,0.03147529019183559,0.985533771248057,0.6670009527152384,80.50773620605469
08_002525_002545_s5,0,65688,17.68324899708242,0.03378327969087214,0.9857594143308429,0.8295015795015795,81.22554779052734
08_002525_002545_s5,1,62985,17.277325044892255,0.0460452046382156,0.9782755854184425,0.7957679386250814,83.8558578491211
08_002525_002545_s5,2,60041,18.21368489583333,0.03371765831212015,0.9655392869678584,0.7618964047535476,82.02623748779297
08_002525_002545_s5,3,57996,16.249099401062555,0.04080827482714522,0.9358421501278644,0.7747455247455247,86.06101989746094
08_002525_002545_s5,4,58216,16.975339597409913,0.04594195089275743,0.9612771398485684,0.7466028180313895,83.4070816040039
08_002550_002570_s5,0,67316,20.716782174059137,0.029416533234284614,0.9756806899664042,0.8576818933961791,85.11085510253906
08_002550_002570_s5,1,69134,20.337207031250003,0.041068938481999995,0.990848919420348,0.8668956526099383,87.77582550048828
08_002550_002570_s5,2,64991,18.70252209450092,0.04153693103253531,0.9897332397332397,0.814709421852279,87.43777465820312
08_002550_002570_s5,3,65298,18.56430355483272,0.02916484122625551,0.9901343829915259,0.8188838188838189,85.5551986694336
08_002550_002570_s5,4,67133,19.273985864384745,0.056021853310916025,0.9967281752996039,0.8415609487038058,84.91659545898438
08_002575_002595_s5,0,73706,22.95413102774785,0.06274136151295795,0.99852078423507,0.9240711026425312,84.72850036621094
08_002575_002595_s5,1,71569,23.218667740955723,0.032393660498638344,1.0,0.8971694328837186,82.19566345214844
08_002575_002595_s5,2,72526,22.04345020214161,0.03522706408238374,1.0,0.9091661234518378,85.90379333496094
08_002575_002595_s5,3,72518,20.101468424245144,0.053841019590520345,1.0,0.9090658376372662,89.39264678955078
08_002575_002595_s5,4,69923,19.375686677631577,0.038562145440894646,1.0,0.8765356265356266,89.86273956298828
08_002600_002620_s5,0,70842,17.77317533557047,0.04998167123668784,1.0,0.8880559594845309,88.87860870361328
08_002600_002620_s5,1,72170,18.962605824389343,0.057150536174845445,1.0,0.9047034047034047,86.26358032226562
08_002600_002620_s5,2,78505,20.085435643955346,0.06618806976532365,1.0,0.9841172341172341,81.28256225585938
08_002600_002620_s5,3,78850,21.245039960740325,0.03127850207611771,1.0,0.9884420598706313,83.39839172363281
08_002600_002620_s5,4,75477,21.865337835109816,0.03710130444605264,1.0,0.9461590533019104,82.09171295166016
08_002625_002645_s5,0,73561,19.855477514022432,0.021831193414570738,1.0,0.9221406007120293,82.83284759521484
08_002625_002645_s5,1,71013,18.76663983127721,0.02423071867683424,0.9999498570927142,0.8902497116782832,84.40003967285156
08_002625_002645_s5,2,64809,18.214854857819905,0.02548785607210835,0.9999373213658928,0.8124404552975981,86.03238677978516
08_002625_002645_s5,3,58965,17.114456670093592,0.017396784561016343,0.9844682344682345,0.7391691320262749,87.78854370117188
08_002625_002645_s5,4,52686,16.383743857006973,0.017737882485867162,0.9805320162463019,0.660482374768089,87.1974868774414
08_002650_002670_s5,0,56196,22.161381484317,0.03145434669343894,0.9790904076618362,0.704670811813669,86.3197250366211
08_002650_002670_s5,1,55697,22.17518134755791,0.03960295672276004,0.9802562302562302,0.6982525196810911,85.85690307617188
08_002650_002670_s5,2,61364,22.29804302820053,0.044481025955798836,0.9830893045178759,0.7692423406709121,88.36962127685547
08_002650_002670_s5,3,65558,21.67667112488677,0.08100344940356474,0.9859850574136289,0.8220177505891791,87.13362884521484
08_002650_002670_s5,4,66595,22.254172633660673,0.023209809416091964,0.9872637015494158,0.8348167276738705,86.91683197021484
08_002675_002695_s5,0,66360,23.65501517303718,0.03120826775030161,0.9891189891189891,0.8329489043774758,85.7038803100586
08_002675_002695_s5,1,61711,23.79271131805158,0.03671405059987043,0.9837913052198767,0.7741438098580956,86.43258666992188
08_002675_002695_s5,2,58980,23.17884885431527,0.04552932289957923,0.9814220528506242,0.739369703655418,86.43382263183594
08_002675_002695_s5,3,57313,23.194730824775355,0.042667062002278655,0.9793912651055509,0.7184601113172542,85.39581298828125
08_002675_002695_s5,4,58661,22.560174036777585,0.05626957285021472,0.9800431229002657,0.7353833425261996,85.45696258544922
08_002700_002720_s5,0,57793,24.926157122995345,0.04875643323005452,0.979027729027729,0.7246903675475104,87.92936706542969
08_002700_002720_s5,1,61976,27.305605092899807,0.0381722599409946,0.9785262999548714,0.7798977084691371,86.33116912841797
