clip_id,group,frame,offset,n_valid,s_c0,s_c3,s_moge,s_oracle,c0_abs_rel,c0_median_abs_rel,c0_median_abs_log,c0_rmse_m,c0_delta1,c0_n_valid,c0_delta2,c0_delta3,c0_absrel_0_10,c0_absrel_10_20,c0_absrel_20_40,c0_absrel_40_80,c3_abs_rel,c3_median_abs_rel,c3_median_abs_log,c3_rmse_m,c3_delta1,c3_n_valid,c3_delta2,c3_delta3,c3_absrel_0_10,c3_absrel_10_20,c3_absrel_20_40,c3_absrel_40_80,moge_abs_rel,moge_median_abs_rel,moge_median_abs_log,moge_rmse_m,moge_delta1,moge_n_valid,moge_delta2,moge_delta3,moge_absrel_0_10,moge_absrel_10_20,moge_absrel_20_40,moge_absrel_40_80,oracle_abs_rel,oracle_median_abs_rel,oracle_median_abs_log,oracle_rmse_m,oracle_delta1,oracle_n_valid,oracle_delta2,oracle_delta3,oracle_absrel_0_10,oracle_absrel_10_20,oracle_absrel_20_40,oracle_absrel_40_80
08_000850_000870_s5,08,0,-4,17820,27.3665,24.60444743920699,20.94958739177489,23.975469625110627,0.16949045043765404,0.16482390066926775,0.15262785613847707,2.5312711950581486,0.8847362514029181,17820,0.9928170594837261,0.9973625140291807,0.16903381882585386,0.17098273371880096,0.17156882113060692,0.11850701211608455,0.07033664474216582,0.05334590685945925,0.05231601183096446,1.639043556727688,0.9767676767676767,17820,0.9951178451178451,0.9970258136924803,0.0653336128637578,0.07303003790641723,0.10405869044871995,0.09792605986455226,0.11677082570538401,0.10958972431090863,0.11598607282748419,2.0960613577260228,0.9396745230078564,17820,0.9940516273849607,0.9963524130190797,0.11156537191888279,0.12036882258142706,0.13637102592245498,0.20190008064266704,0.05689143281972871,0.04029505348500831,0.04002518569570479,1.5627386862269481,0.9798540965207632,17820,0.9951178451178451,0.9968574635241302,0.05134065397095756,0.059192812577810526,0.09617363291958246,0.10894897789026024
08_000850_000870_s5,08,1,-3,16735,27.3665,24.60444743920699,20.94958739177489,23.975469625110627,0.16348263241041358,0.14772553281903764,0.13793991437749265,2.6398921827628317,0.9249477143710786,16735,0.9753211831490888,0.9900209142515686,0.16284266216962454,0.16262019549915568,0.16494132541672932,0.3074880379304589,0.06877879400195737,0.040886346245731064,0.0402303823896486,2.0100584996530197,0.9569166417687481,16735,0.9795040334628025,0.9924708694353153,0.055765682614032336,0.08259707084500822,0.09452923545654918,0.2475888023970041,0.13843412544972988,0.12385883249287145,0.13217406230896556,2.4623592329657207,0.9032566477442486,16735,0.9789064834179863,0.9892440991933075,0.13474077829740688,0.13914247550227377,0.15628840623932572,0.30091943095526125,0.05812149494756622,0.02599654647988079,0.025973614202531303,1.9773250921630394,0.9576934568270092,16735,0.9798028084852106,0.99265013444876,0.04412434450693942,0.0722653083161834,0.09033465149023265,0.23935181568676944
08_000850_000870_s5,08,2,-2,15544,27.3665,24.60444743920699,20.94958739177489,23.975469625110627,0.2352300916574298,0.20482945454561285,0.18659021944075116,3.7529399808781063,0.804233144621719,15544,0.9613355635615028,0.9696989191971178,0.24482441245347614,0.18899103320316654,0.2943025318655097,0.4379148701101648,0.1285883391459071,0.08712249432781075,0.08378714387426234,3.221448267267587,0.9406201749871334,15544,0.9644235717961914,0.970084920226454,0.1296480085652517,0.09893131081913446,0.220481306906452,0.37353124777790747,0.12348087992605795,0.0816009493265823,0.08507962777685463,3.2911813373271275,0.9040144107050953,15544,0.9610138960370561,0.9698919197117859,0.1130794813093279,0.12202351183257683,0.2377959034546374,0.38679020650169554,0.10788846481468158,0.062289399064747446,0.06084880859130104,3.1655940415907464,0.9413921770458055,15544,0.9650669068450849,0.9701492537313433,0.10547426471711868,0.08607927258396537,0.2094009952360799,0.35886973459275573
08_000850_000870_s5,08,3,-1,9945,27.3665,24.60444743920699,20.94958739177489,23.975469625110627,0.34138213773860804,0.2013993691161087,0.18351792142422063,4.582270807467116,0.8070387129210659,9945,0.9056812468577174,0.910507792860734,0.3902813005920418,0.25955837763283296,0.32489220242899364,0.20924599597154503,0.22182134769430772,0.08073890222913015,0.07777925325087409,4.103814370941737,0.8925087983911514,9945,0.9054801407742584,0.9104072398190045,0.25265717365172824,0.15937165903361405,0.259552893880314,0.09637422528632475,0.21120251744320495,0.08826747327865557,0.09235731472139075,4.111117018153211,0.8916038210155858,9945,0.9031674208144796,0.9127199597787833,0.22796712165203067,0.16279809980550644,0.29424959971778614,0.11452799947436679,0.19705766870900113,0.0545460467919753,0.05320204893854408,4.049750623942109,0.8943187531422826,9945,0.9041729512317748,0.9126194067370538,0.223306183228587,0.13938682239537964,0.24930451225387132,0.07067093469492745
08_000850_000870_s5,08,4,0,14865,27.3665,24.60444743920699,20.94958739177489,23.975469625110627,0.21820756929471802,0.2017078394396551,0.18407084038960408,2.7691033801628304,0.8092162798520014,14865,0.9642112344433232,0.9797510931718802,0.25198048333862955,0.1737192034582781,0.17997969485570445,nan,0.11802259663123466,0.0865380987873743,0.08352799560180268,1.940450959219508,0.9208879919273462,14865,0.9725529767911201,0.9795492768247561,0.1355757776382273,0.09476406167799531,0.09823579803437664,nan,0.12364929475954813,0.0873149870600254,0.09103955916920148,2.1486300494447645,0.8900100908173562,14865,0.9677093844601413,0.9836528758829465,0.11430464940502569,0.13596960478992556,0.1324962757317455,nan,0.10219204511253678,0.06328062744065201,0.061766837872920144,1.8503246242810922,0.927413387151026,14865,0.9722838883282879,0.9799529095190044,0.1116122801553338,0.08987728429329335,0.08985770085203668,nan
08_000875_000895_s5,08,0,-4,12933,27.3665,24.309373182212408,20.859248746592684,23.44381767083097,0.2622784703701233,0.19893694142512075,0.18174901086865347,3.389426049948332,0.8044537230340988,12933,0.9487357921595917,0.9604113508080105,0.3539611497640658,0.18991754518568196,0.18558391151028514,0.34363132006233427,0.1372658809851854,0.0681891686724387,0.06620503227955199,2.3721478584122067,0.9133225083120698,12933,0.9526018711822469,0.9630402845434161,0.21037077462692164,0.0761895497259844,0.08944943764197297,0.2567659116382396,0.14716768547843587,0.09247237791884115,0.09694069754703927,2.5647715072804784,0.9091471429676022,12933,0.9465707879069049,0.9717776231346169,0.17825627496921334,0.11910881569697876,0.13776709328624778,0.16652149059468221,0.11307957733071447,0.03880437573435313,0.0384960163197694,2.260929112777855,0.9147142967602258,12933,0.9526791927627001,0.9659011830201809,0.17191097394455154,0.06196719452224475,0.08270581422986087,0.2321719587238864
08_000875_000895_s5,08,1,-3,15479,27.3665,24.309373182212408,20.859248746592684,23.44381767083097,0.17292750410498692,0.16148075721821215,0.14988592791579025,2.9598085585729548,0.8719555526842819,15479,0.981523354221849,0.9935396343433038,0.16279916574088346,0.18891219607779794,0.1630268069890099,0.3843504830199209,0.07329057323287118,0.04478097314085327,0.04422897186702324,2.149641260599272,0.9555526842819304,15479,0.9793268298985722,0.9924413721816655,0.06381842765032708,0.07663259693178802,0.09835169839342907,0.30613746206931186,0.13368113013741578,0.11747338491366688,0.12491082581472823,2.582242425643406,0.8860391498158796,15479,0.9764842690096259,0.986562439434072,0.13404231906034725,0.12255326953023854,0.16354206186697867,0.24255824016462038,0.0641572535004272,0.03390861246575679,0.03395151544712949,2.1130623335272185,0.9547774404031268,15479,0.9790684152723044,0.9924413721816655,0.05938523364599977,0.05729868628150415,0.10048422018542935,0.28421650764706125
08_000875_000895_s5,08,2,-2,16560,27.3665,24.309373182212408,20.859248746592684,23.44381767083097,0.21193233175838255,0.18421383463286367,0.1691610596525368,2.976050856424042,0.8769323671497584,16560,0.9685386473429952,0.9831521739130434,0.2590288791762302,0.16287566230160655,0.2161276487161996,nan,0.09333182353757903,0.05554736880791267,0.05423695810739804,2.03717112130625,0.9526570048309179,16560,0.9748792270531401,0.9833937198067633,0.12163313235423469,0.05615398071517978,0.1448390880723983,nan,0.1290455336678943,0.10029956267025482,0.1056508663119129,2.437672891319361,0.9310386473429951,16560,0.977475845410628,0.985024154589372,0.12833586525152005,0.12234991536264148,0.17703169990396914,nan,0.07348151765437869,0.03163736430660643,0.03145019477761657,1.9727662027479527,0.9531400966183575,16560,0.976147342995169,0.9838768115942029,0.08625436678022222,0.05091386554924181,0.13357504035427706,nan
08_000875_000895_s5,08,3,-1,15187,27.3665,24.309373182212408,20.859248746592684,23.44381767083097,0.20420105829075064,0.18436589879154072,0.16958467159193624,2.9481543057557853,0.8620530717060644,15187,0.9646408112201225,0.9756370580101402,0.25420340641573985,0.15152203482153312,0.2055850577595385,nan,0.10113681628694368,0.060391623293058444,0.05890291801995051,2.010735854200964,0.9421215513267927,15187,0.9654968064792256,0.975702903799302,0.12473822040863489,0.07426115298360779,0.11106598352117002,nan,0.14045913303595745,0.10172346659161854,0.10721043269435482,2.3511550240766663,0.8744320800684796,15187,0.9622045170211365,0.9764930532692434,0.13134930964098032,0.1524471016412649,0.12943752725260835,nan,0.0861934555208115,0.04316269070340684,0.042944166417111296,1.9351678594076929,0.9352735892539672,15187,0.9661552643708435,0.9760321327451109,0.09339614403711512,0.07614915112485038,0.09777399096185549,nan
08_000875_000895_s5,08,4,0,16298,27.3665,24.309373182212408,20.859248746592684,23.44381767083097,0.16273290317911382,0.14767889157196967,0.13801137890880266,2.797594269982407,0.894404221376856,16298,0.9805497607068352,0.9884648423119401,0.1723683184848756,0.1447507053319079,0.17039198124581775,nan,0.07351877240023606,0.03695143773553848,0.03674396130540858,1.7172695806931422,0.9511596514909805,16298,0.9781568290587802,0.9872990550987851,0.06432560807302008,0.08166363744475887,0.0856743744829777,nan,0.14793797545941312,0.12810174711099162,0.13701939221344284,2.345136151231926,0.8466069456375015,16298,0.9715302491103203,0.9862559823291202,0.13832316732637148,0.1739454373802253,0.12250330101479064,nan,0.07229059099598724,0.03827134772024162,0.03852032643790082,1.6692104357592668,0.9444103570990305,16298,0.9778500429500552,0.9862559823291202,0.059238296152752605,0.08946988065922448,0.07732845970089829,nan
08_000900_000920_s5,08,0,-4,17896,27.3665,26.71221727559791,23.927530924479164,26.853858346217287,0.06307330788260014,0.03272730619134501,0.032361733230885203,1.6224912624508092,0.9523357174787662,17896,0.9857510058113544,0.99636790344211,0.06400140669294664,0.06223045926546203,0.06215596253950758,0.08445445762982766,0.05646322319762122,0.027197673881823096,0.027193198925086315,1.5436508250362542,0.954682610639249,17896,0.9868126955744301,0.9962561466249441,0.06060285690452542,0.0534190556113419,0.052665119345170965,0.08633481099103674,0.11885470456226177,0.10890066257452245,0.11513019750550313,2.065144959785925,0.9411600357621815,17896,0.988321412606169,0.9941327670987931,0.12990960852629016,0.11139820719940637,0.10842838146803116,0.14919702436364052,0.05685821237095184,0.0267236899030123,0.026823699272361168,1.5538891127477674,0.9542914617791686,17896,0.9866450603486813,0.996312025033527,0.059906812633483,0.054547364902598934,0.054013549543971216,0.08559467837431745
08_000900_000920_s5,08,1,-3,17783,27.3665,26.71221727559791,23.927530924479164,26.853858346217287,0.050345491479428114,0.03956467095015575,0.038941063893130234,1.2316129581964113,0.9814429511331046,17783,0.9971883259292583,0.9999437665185852,0.03943071096709705,0.05350957340675634,0.0744042087597605,0.038676200812546066,0.03944254189527422,0.024320375557067102,0.024292343258359494,1.1574225998804117,0.9836922903896981,17783,0.9979193611876511,1.0,0.027293387803968894,0.042708625311908444,0.06591504211844473,0.04786242846227399,0.10452505020342084,0.09857628690279462,0.10365883932384357,1.8451427717943845,0.9624360344148907,17783,0.9984254625203847,0.9998312995557554,0.09966441602080321,0.10589545558548169,0.11294538138083393,0.14038811091206718,0.040796680273302965,0.026374172376534364,0.026278033165561876,1.1647406067014052,0.9832986560197942,17783,0.9977506607434066,1.0,0.028408716814322926,0.044306071694579806,0.06737040832692942,0.04506689407789966
