clip_id,condition,corrector,band,tp,fp,fn,precision,recall,iou,n_pred_occupied
scene-0003_CAM_FRONT_1ac0914c_e617edf7,M2,dilate_r2,20-30m,167,179,3841,0.48265895953757226,0.041666666666666664,0.03988535944590399,346
scene-0003_CAM_FRONT_1ac0914c_e617edf7,M2,dilate_r2,30-40m,0,0,3123,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_1ac0914c_e617edf7,OR,raw,0-10m,234,47,1242,0.8327402135231317,0.15853658536585366,0.15364412344057782,281
scene-0003_CAM_FRONT_1ac0914c_e617edf7,OR,raw,10-20m,251,29,3265,0.8964285714285715,0.07138794084186575,0.07080394922425952,280
scene-0003_CAM_FRONT_1ac0914c_e617edf7,OR,raw,20-30m,22,0,3986,1.0,0.0054890219560878245,0.0054890219560878245,22
scene-0003_CAM_FRONT_1ac0914c_e617edf7,OR,raw,30-40m,0,0,3123,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_1ac0914c_e617edf7,OR,dilate_r2,0-10m,495,285,981,0.6346153846153846,0.3353658536585366,0.28109028960817717,780
scene-0003_CAM_FRONT_1ac0914c_e617edf7,OR,dilate_r2,10-20m,963,328,2553,0.7459333849728892,0.2738907849829352,0.2505202913631634,1291
scene-0003_CAM_FRONT_1ac0914c_e617edf7,OR,dilate_r2,20-30m,80,31,3928,0.7207207207207207,0.01996007984031936,0.019806882891804902,111
scene-0003_CAM_FRONT_1ac0914c_e617edf7,OR,dilate_r2,30-40m,0,0,3123,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M0,raw,0-10m,61,156,1239,0.28110599078341014,0.04692307692307692,0.04189560439560439,217
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M0,raw,10-20m,94,77,3394,0.5497076023391813,0.02694954128440367,0.026367461430575036,171
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M0,raw,20-30m,0,8,3537,0.0,0.0,0.0,8
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M0,raw,30-40m,0,0,2804,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M0,dilate_r2,0-10m,237,675,1063,0.2598684210526316,0.1823076923076923,0.12,912
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M0,dilate_r2,10-20m,415,626,3073,0.39865513928914503,0.11897935779816514,0.1008750607681089,1041
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M0,dilate_r2,20-30m,0,152,3537,0.0,0.0,0.0,152
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M0,dilate_r2,30-40m,23,0,2781,1.0,0.008202567760342368,0.008202567760342368,23
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M1,raw,0-10m,94,155,1206,0.37751004016064255,0.07230769230769231,0.06460481099656358,249
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M1,raw,10-20m,67,23,3421,0.7444444444444445,0.019208715596330275,0.019082882369695242,90
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M1,raw,20-30m,0,0,3537,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M1,raw,30-40m,0,0,2804,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M1,dilate_r2,0-10m,400,726,900,0.3552397868561279,0.3076923076923077,0.19743336623889438,1126
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M1,dilate_r2,10-20m,497,395,2991,0.5571748878923767,0.14248853211009174,0.12799381921194952,892
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M1,dilate_r2,20-30m,52,0,3485,1.0,0.014701724625388747,0.014701724625388747,52
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M1,dilate_r2,30-40m,0,0,2804,0.0,0.0,0.0,0
scene-0003_CAM_FRONT_7c0aa537_5e4e25f8,M2,raw,0-10m,106,141,1194,0.4291497975708502,0.08153846153846153,0.07356002775850104,247
